time_s,step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
5.860000,293,-0.09029797,-0.14183971,-8.126817,-0.14183971,-8.126817,-0.15402476,-8.824969,-0.14965448,-8.574570,0.24717775,14.162242,0.19976529,11.445708,0.01218505,0.698152,0.00781476,0.447753,-9.41001892,-539.154369,-9.40995789,-539.150872,0.00310128,0.177690,0.00303904,0.174124,179.154369,179.150872,1.91275728,0
5.880000,294,-0.09181407,-0.14422122,-8.263267,-0.14422122,-8.263267,-0.14965448,-8.574570,-0.14634489,-8.384944,0.19976529,11.445708,0.14529935,8.325039,0.00543326,0.311303,0.00212367,0.121677,-9.40995789,-539.150872,-9.40989590,-539.147321,0.00303904,0.174124,0.00313942,0.179875,179.150872,179.147321,1.91250348,0
5.900000,295,-0.09494045,-0.14913212,-8.544641,-0.14913212,-8.544641,-0.14634489,-8.384944,-0.14428583,-8.266969,0.14529935,8.325039,0.08040668,4.606963,-0.00278723,-0.159697,-0.00484629,-0.277672,-9.40989590,-539.147321,-9.40983200,-539.143660,0.00313942,0.179875,0.00325752,0.186642,179.147321,179.143660,1.91223240,0
5.920000,296,-0.10015693,-0.15732615,-9.014124,-0.15732615,-9.014124,-0.14428583,-8.266969,-0.14373550,-8.235437,0.08040668,4.606963,0.00174059,0.099728,-0.01304032,-0.747155,-0.01359065,-0.778687,-9.40983200,-539.143660,-9.40986061,-539.145299,0.00325752,0.186642,-0.00040033,-0.022937,179.143660,179.145299,1.91415036,0
5.940000,297,-0.10706428,-0.16817617,-9.635785,-0.16817617,-9.635785,-0.14373550,-8.235437,-0.14504322,-8.310365,0.00174059,0.099728,-0.09574425,-5.485742,-0.02444068,-1.400348,-0.02313295,-1.325420,-9.40986061,-539.145299,-9.41014576,-539.161637,-0.00040033,-0.022937,-0.01625475,-0.931329,179.145299,179.161637,1.90486515,0
5.960000,298,-0.11454406,-0.17992540,-10.308966,-0.17992540,-10.308966,-0.14504322,-8.310365,-0.14852673,-8.509955,-0.09574425,-5.485742,-0.20734778,-11.880153,-0.03488217,-1.998601,-0.03139867,-1.799011,-9.41014576,-539.161637,-9.41090012,-539.204858,-0.01625475,-0.931329,-0.04185041,-2.397852,179.161637,179.204858,1.89077890,0
5.980000,299,-0.12217692,-0.19191505,-10.995922,-0.19191505,-10.995922,-0.14852673,-8.509955,-0.15424061,-8.837336,-0.20734778,-11.880153,-0.31620675,-18.117312,-0.04338832,-2.485968,-0.03767444,-2.158587,-9.41090012,-539.204858,-9.41218662,-539.278569,-0.04185041,-2.397852,-0.06738562,-3.860912,179.204858,179.278569,1.87837327,0
6.000000,300,-0.12987080,-0.20400058,-11.688372,-0.20400058,-11.688372,-0.15424061,-8.837336,-0.16195498,-9.279337,-0.31620675,-18.117312,-0.40968356,-23.473139,-0.04975997,-2.851036,-0.04204559,-2.409035,-9.41218662,-539.278569,-9.41390419,-539.376979,-0.06738562,-3.860912,-0.08593284,-4.923589,179.278569,179.376979,1.87177074,0
6.020000,301,-0.13769379,-0.21628891,-12.392442,-0.21628891,-12.392442,-0.16195498,-9.279337,-0.17128748,-9.814050,-0.40968356,-23.473139,-0.48271623,-27.657603,-0.05433393,-3.113105,-0.04500143,-2.578392,-9.41390419,-539.376979,-9.41587734,-539.490032,-0.08593284,-4.923589,-0.09522998,-5.456276,179.376979,179.490032,1.87186646,0
6.040000,302,-0.14571765,-0.22889276,-13.114589,-0.22889276,-13.114589,-0.17128748,-9.814050,-0.18183924,-10.418621,-0.48271623,-27.657603,-0.53651345,-30.739956,-0.05760528,-3.300540,-0.04705352,-2.695968,-9.41587734,-539.490032,-9.41793823,-539.608112,-0.09522998,-5.456276,-0.09665754,-5.538069,179.490032,179.608112,1.87725437,0
6.060000,303,-0.15396097,-0.24184133,-13.856488,-0.24184133,-13.856488,-0.18183924,-10.418621,-0.19327694,-11.073953,-0.53651345,-30.739956,-0.57525492,-32.959679,-0.06000209,-3.437866,-0.04856439,-2.782535,-9.41793823,-539.608112,-9.41996384,-539.724171,-0.09665754,-5.538069,-0.09312310,-5.335561,179.608112,179.724171,1.88570118,0
6.080000,304,-0.16239575,-0.25509065,-14.615618,-0.25509065,-14.615618,-0.19327694,-11.073953,-0.20535593,-11.766028,-0.57525492,-32.959679,-0.60339344,-34.571897,-0.06181371,-3.541665,-0.04973473,-2.849590,-9.41996384,-539.724171,-9.42189026,-539.834547,-0.09312310,-5.335561,-0.08742169,-5.008894,179.724171,179.834547,1.89522862,0
6.100000,305,-0.17094472,-0.26851934,-15.385025,-0.26851934,-15.385025,-0.20535593,-11.766028,-0.21790788,-12.485202,-0.60339344,-34.571897,-0.62435323,-35.772805,-0.06316341,-3.618997,-0.05061147,-2.899823,-9.42189026,-539.834547,-9.42370129,-539.938311,-0.08742169,-5.008894,-0.08153847,-4.671810,179.834547,179.938311,1.90452075,0
6.120000,306,-0.17950526,-0.28196621,-16.155474,-0.28196621,-16.155474,-0.21790788,-12.485202,-0.23081267,-13.224592,-0.62435323,-35.772805,-0.64000380,-36.669517,-0.06405833,-3.670272,-0.05115354,-2.930882,-9.42370129,-539.938311,-9.42540455,-540.035901,-0.08153847,-4.671810,-0.07641289,-4.378136,179.938311,179.964099,1.90916908,0
6.140000,307,-0.18798068,-0.29527938,-16.918262,-0.29527938,-16.918262,-0.23081267,-13.224592,-0.24396993,-13.978447,-0.64000380,-36.669517,-0.65089190,-37.293359,-0.06446671,-3.693671,-0.05130945,-2.939815,-9.42540455,-540.035901,-9.42701626,-540.128245,-0.07641289,-4.378136,-0.07215209,-4.134010,179.964099,179.871755,1.90696752,0
6.160000,308,-0.19628993,-0.30833152,-17.666095,-0.30833152,-17.666095,-0.24396993,-13.978447,-0.25728118,-14.741126,-0.65089190,-37.293359,-0.65689623,-37.637382,-0.06436159,-3.687647,-0.05105034,-2.924969,-9.42701626,-540.128245,-9.42854881,-540.216054,-0.07215209,-4.134010,-0.06846441,-3.922722,179.871755,179.783946,1.90464139,0
6.180000,309,-0.20435920,-0.32100669,-18.392328,-0.32100669,-18.392328,-0.25728118,-14.741126,-0.27064359,-15.506736,-0.65689623,-37.637382,-0.65775734,-37.686720,-0.06372550,-3.651202,-0.05036309,-2.885593,-9.42854881,-540.216054,-9.43000698,-540.299601,-0.06846441,-3.922722,-0.06499899,-3.724168,179.783946,179.700399,1.90240109,0
6.200000,310,-0.21212700,-0.33320832,-19.091431,-0.33320832,-19.091431,-0.27064359,-15.506736,-0.28394979,-16.269125,-0.65775734,-37.686720,-0.65326554,-37.429358,-0.06256473,-3.584695,-0.04925853,-2.822306,-9.43000698,-540.299601,-9.43139076,-540.378886,-0.06499899,-3.724168,-0.06144851,-3.520741,179.700399,179.621114,1.90044236,0
6.220000,311,-0.21953824,-0.34484988,-19.758443,-0.34484988,-19.758443,-0.28394979,-16.269125,-0.29709071,-17.022044,-0.65326554,-37.429358,-0.64340383,-36.864324,-0.06090009,-3.489318,-0.04775918,-2.736399,-9.43139076,-540.378886,-9.43269539,-540.453635,-0.06144851,-3.520741,-0.05762955,-3.301930,179.621114,179.546365,1.89889801,0
6.240000,312,-0.22654560,-0.35585701,-20.389105,-0.35585701,-20.389105,-0.29709071,-17.022044,-0.30995932,-17.759361,-0.64340383,-36.864324,-0.62832475,-36.000356,-0.05876631,-3.367061,-0.04589769,-2.629744,-9.43269539,-540.453635,-9.43391228,-540.523358,-0.05762955,-3.301930,-0.05345614,-3.062811,179.546365,179.476642,1.89784896,0
6.260000,313,-0.23311296,-0.36617300,-20.980167,-0.36617300,-20.980167,-0.30995932,-17.759361,-0.32245374,-18.475238,-0.62832475,-36.000356,-0.60832912,-34.854691,-0.05621368,-3.220806,-0.04371926,-2.504929,-9.43391228,-540.523358,-9.43503475,-540.587671,-0.05345614,-3.062811,-0.04891872,-2.802836,179.476642,179.412329,1.89732170,0
6.280000,314,-0.23920265,-0.37573865,-21.528239,-0.37573865,-21.528239,-0.32245374,-18.475238,-0.33448032,-19.164310,-0.60832912,-34.854691,-0.58387303,-33.453461,-0.05328491,-3.053001,-0.04125834,-2.363928,-9.43503475,-540.587671,-9.43605614,-540.646192,-0.04891872,-2.802836,-0.04409225,-2.526300,179.412329,179.353808,1.89728892,0
6.300000,315,-0.24478534,-0.38450792,-22.030681,-0.38450792,-22.030681,-0.33448032,-19.164310,-0.34595457,-19.821737,-0.58387303,-33.453461,-0.55540603,-31.822422,-0.05002761,-2.866371,-0.03855336,-2.208945,-9.43605614,-540.646192,-9.43696976,-540.698538,-0.04409225,-2.526300,-0.03902981,-2.236243,179.353808,179.301462,1.89773703,0
6.320000,316,-0.24984244,-0.39245158,-22.485819,-0.39245158,-22.485819,-0.34595457,-19.821737,-0.35680154,-20.443222,-0.55540603,-31.822422,-0.52340335,-29.988803,-0.04649702,-2.664083,-0.03565004,-2.042597,-9.43696976,-540.698538,-9.43777084,-540.744437,-0.03902981,-2.236243,-0.03378905,-1.935970,179.301462,179.255563,1.89864397,0
6.340000,317,-0.25435904,-0.39954627,-22.892315,-0.39954627,-22.892315,-0.35680154,-20.443222,-0.36695683,-21.025078,-0.52340335,-29.988803,-0.48840293,-27.983427,-0.04274473,-2.449092,-0.03258944,-1.867237,-9.43777084,-540.744437,-9.43845749,-540.783779,-0.03378905,-1.935970,-0.02845556,-1.630384,179.255563,179.216221,1.89996028,0
6.360000,318,-0.25832227,-0.40577167,-23.249004,-0.40577167,-23.249004,-0.36695683,-21.025078,-0.37636685,-21.564232,-0.48840293,-27.983427,-0.45093834,-25.836864,-0.03881484,-2.223927,-0.02940482,-1.684772,-9.43845749,-540.783779,-9.43902779,-540.816455,-0.02845556,-1.630384,-0.02310825,-1.324005,179.216221,179.183545,1.90164196,0
6.380000,319,-0.26173118,-0.41112638,-23.555806,-0.41112638,-23.555806,-0.37636685,-21.564232,-0.38498804,-22.058190,-0.45093834,-25.836864,-0.41148561,-23.576389,-0.03475952,-1.991574,-0.02613834,-1.497616,-9.43902779,-540.816455,-9.43948269,-540.842519,-0.02310825,-1.324005,-0.01778601,-1.019063,179.183545,179.157481,1.90366042,0
6.400000,320,-0.26458433,-0.41560811,-23.812591,-0.41560811,-23.812591,-0.38498804,-22.058190,-0.39278704,-22.505040,-0.41148561,-23.576389,-0.37055814,-21.231418,-0.03062007,-1.754401,-0.02282107,-1.307551,-9.43948269,-540.842519,-9.43982410,-540.862081,-0.01778601,-1.019063,-0.01255517,-0.719358,179.157481,179.137919,1.90596747,0
6.420000,321,-0.26688865,-0.41922772,-24.019979,-0.41922772,-24.019979,-0.39278704,-22.505040,-0.39974019,-22.903426,-0.37055814,-21.231418,-0.32860667,-18.827775,-0.02644068,-1.514939,-0.01948753,-1.116553,-9.43982410,-540.862081,-9.44005299,-540.875194,-0.01255517,-0.719358,-0.00744271,-0.426436,179.137919,179.124806,1.90854311,0
6.440000,322,-0.26866081,-0.42201144,-24.179474,-0.42201144,-24.179474,-0.39974019,-22.903426,-0.40583283,-23.252508,-0.32860667,-18.827775,-0.28608796,-16.391633,-0.02227125,-1.276048,-0.01617861,-0.926966,-9.44005299,-540.875194,-9.44018269,-540.882626,-0.00744271,-0.426436,-0.00444217,-0.254518,179.124806,179.117374,1.91006911,0
6.460000,323,-0.26955119,-0.42341003,-24.259608,-0.42341003,-24.259608,-0.40583283,-23.252508,-0.41106015,-23.552012,-0.28608796,-16.391633,-0.24348685,-13.950769,-0.01757720,-1.007099,-0.01234987,-0.707596,-9.44018269,-540.882626,-9.44026184,-540.887161,-0.00444217,-0.254518,-0.00336323,-0.192699,179.117374,179.112839,1.91051817,0
6.480000,324,-0.26948527,-0.42330647,-24.253674,-0.42330647,-24.253674,-0.41106015,-23.552012,-0.41537032,-23.798966,-0.24348685,-13.950769,-0.19715367,-11.296073,-0.01224631,-0.701662,-0.00793615,-0.454708,-9.44026184,-540.887161,-9.44032383,-540.890713,-0.00336323,-0.192699,-0.00311683,-0.178581,179.112839,179.109287,1.91048670,0
6.500000,325,-0.26814857,-0.42120680,-24.133372,-0.42120680,-24.133372,-0.41537032,-23.798966,-0.41865849,-23.987365,-0.19715367,-11.296073,-0.14498688,-8.307136,-0.00583649,-0.334406,-0.00254831,-0.146007,-9.44032383,-540.890713,-9.44038868,-540.894428,-0.00311683,-0.178581,-0.00318011,-0.182207,179.109287,179.105572,1.91024780,0
6.520000,326,-0.26527444,-0.41669211,-23.874699,-0.41669211,-23.874699,-0.41865849,-23.987365,-0.42075512,-24.107492,-0.14498688,-8.307136,-0.08328065,-4.771630,0.00196639,0.112666,0.00406301,0.232793,-9.44038868,-540.894428,-9.44045639,-540.898308,-0.00318011,-0.182207,-0.00333557,-0.191114,179.105572,179.101692,1.90994108,0
6.540000,327,-0.26037851,-0.40900162,-23.434067,-0.40900162,-23.434067,-0.42075512,-24.107492,-0.42141885,-24.145521,-0.08328065,-4.771630,-0.00859951,-0.492716,0.01175350,0.673426,0.01241723,0.711455,-9.44045639,-540.898308,-9.44047832,-540.899565,-0.00333557,-0.191114,-0.00223101,-0.127828,179.101692,179.100435,1.91058171,0
6.560000,328,-0.25328258,-0.39785534,-22.795432,-0.39785534,-22.795432,-0.42141885,-24.145521,-0.42031348,-24.082188,-0.00859951,-0.492716,0.08431526,4.830909,0.02356350,1.350089,0.02245814,1.286756,-9.44047832,-540.899565,-9.44030857,-540.889838,-0.00223101,-0.127828,0.00888261,0.508936,179.100435,179.110162,1.90683913,0
6.580000,329,-0.24509433,-0.38499328,-22.058490,-0.38499328,-22.058490,-0.42031348,-24.082188,-0.41704160,-23.894724,0.08431526,4.830909,0.19741471,11.311030,0.03532019,2.023698,0.03204831,1.836233,-9.44030857,-540.889838,-9.43971443,-540.855797,0.00888261,0.508936,0.03338734,1.912953,179.110162,179.144203,1.89295948,0
6.600000,330,-0.23654822,-0.37156907,-21.289339,-0.37156907,-21.289339,-0.41704160,-23.894724,-0.41139057,-23.570944,0.19741471,11.311030,0.31636488,18.126373,0.04547253,2.605384,0.03982151,2.281604,-9.43971443,-540.855797,-9.43854046,-540.788533,0.03338734,1.912953,0.06300119,3.609702,179.144203,179.211467,1.87759507,0
6.620000,331,-0.22792736,-0.35802746,-20.513462,-0.35802746,-20.513462,-0.41139057,-23.570944,-0.40346390,-23.116779,0.31636488,18.126373,0.42501864,24.351774,0.05336311,3.057481,0.04543644,2.603316,-9.43854046,-540.788533,-9.43680954,-540.689359,0.06300119,3.609702,0.08864105,5.078758,179.211467,179.310641,1.86650014,0
6.640000,332,-0.21929720,-0.34447125,-19.736749,-0.34447125,-19.736749,-0.40346390,-23.116779,-0.39360404,-22.551850,0.42501864,24.351774,0.51370591,29.433181,0.05899265,3.380030,0.04913279,2.815102,-9.43680954,-540.689359,-9.43467331,-540.566962,0.08864105,5.078758,0.10536011,6.036690,179.310641,179.433038,1.86236167,0
6.660000,333,-0.21064547,-0.33088115,-18.958093,-0.33088115,-18.958093,-0.39360404,-22.551850,-0.38225311,-21.901490,0.51370591,29.433181,0.57979333,33.219711,0.06272289,3.593757,0.05137196,2.943397,-9.43467331,-540.566962,-9.43232441,-540.432380,0.10536011,6.036690,0.11240800,6.440504,179.433038,179.567620,1.86504853,0
6.680000,334,-0.20195606,-0.31723186,-18.176047,-0.31723186,-18.176047,-0.38225311,-21.901490,-0.36984152,-21.190358,0.57979333,33.219711,0.62538028,35.831650,0.06502125,3.725443,0.05260965,3.014311,-9.43232441,-540.432380,-9.42993641,-540.295557,0.11240800,6.440504,0.11164121,6.396570,179.567620,179.704443,1.87283564,0
6.700000,335,-0.19323304,-0.30352977,-17.390975,-0.30352977,-17.390975,-0.36984152,-21.190358,-0.35672823,-20.439022,0.62538028,35.831650,0.65464854,37.508599,0.06631175,3.799383,0.05319846,3.048047,-9.42993641,-540.295557,-9.42763042,-540.163434,0.11164121,6.396570,0.10585843,6.065241,179.704443,179.836566,1.88356936,0
6.720000,336,-0.18451861,-0.28984115,-16.606674,-0.28984115,-16.606674,-0.35672823,-20.439022,-0.34318456,-19.663027,0.65464854,37.508599,0.67198133,38.501694,0.06688708,3.832347,0.05334342,3.056353,-9.42763042,-540.163434,-9.42547321,-540.039835,0.10585843,6.065241,0.09770493,5.598080,179.836566,179.960165,1.89536238,0
6.740000,337,-0.17588034,-0.27627221,-15.829231,-0.27627221,-15.829231,-0.34318456,-19.663027,-0.32940587,-18.873566,0.67198133,38.501694,0.68080235,39.007101,0.06691235,3.833795,0.05313367,3.044335,-9.42547321,-540.039835,-9.42348671,-539.926017,0.09770493,5.598080,0.08904915,5.102141,179.960165,179.926017,1.89906812,0
6.760000,338,-0.16740456,-0.26295847,-15.066410,-0.26295847,-15.066410,-0.32940587,-18.873566,-0.31553528,-18.078840,0.68080235,39.007101,0.68328118,39.149128,0.06644741,3.807156,0.05257681,3.012429,-9.42348671,-539.926017,-9.42167091,-539.821979,0.08904915,5.102141,0.08089487,4.634935,179.926017,179.821979,1.89872718,0
6.780000,339,-0.15916434,-0.25001475,-14.324790,-0.25001475,-14.324790,-0.31553528,-18.078840,-0.30168754,-17.285423,0.68328118,39.149128,0.68044513,38.986634,0.06552052,3.754050,0.05167279,2.960633,-9.42167091,-539.821979,-9.42001152,-539.726903,0.08089487,4.634935,0.07351069,4.211852,179.821979,179.726903,1.89837456,0
6.800000,340,-0.15123764,-0.23756354,-13.611388,-0.23756354,-13.611388,-0.30168754,-17.285423,-0.28796434,-16.499142,0.68044513,38.986634,0.67275476,38.546009,0.06412400,3.674035,0.05040081,2.887754,-9.42001152,-539.726903,-9.41849613,-539.640078,0.07351069,4.211852,0.06683023,3.829090,179.726903,179.640078,1.89801419,0
6.820000,341,-0.14367798,-0.22568884,-12.931018,-0.22568884,-12.931018,-0.28796434,-16.499142,-0.27446350,-15.725600,0.67275476,38.546009,0.66026849,37.830598,0.06227550,3.568123,0.04877466,2.794582,-9.41849613,-539.640078,-9.41711235,-539.560793,0.06683023,3.829090,0.06055840,3.469741,179.640078,179.560793,1.89779603,0
6.840000,342,-0.13654044,-0.21447723,-12.288640,-0.21447723,-12.288640,-0.27446350,-15.725600,-0.26128080,-14.970287,0.66026849,37.830598,0.64311081,36.847535,0.05998628,3.436961,0.04680358,2.681648,-9.41711235,-539.560793,-9.41585827,-539.488939,0.06055840,3.469741,0.05446822,3.120799,179.560793,179.488939,1.89785933,0
6.860000,343,-0.12984958,-0.20396726,-11.686463,-0.20396726,-11.686463,-0.26128080,-14.970287,-0.24850947,-14.238544,0.64311081,36.847535,0.62140334,35.603789,0.05731355,3.283824,0.04454221,2.552081,-9.41585827,-539.488939,-9.41473484,-539.424572,0.05446822,3.120799,0.04833724,2.769520,179.488939,179.424572,1.89834905,0
6.880000,344,-0.12362447,-0.19418888,-11.126203,-0.19418888,-11.126203,-0.24850947,-14.238544,-0.23623590,-13.535320,0.62140334,35.603789,0.59558946,34.124762,0.05432059,3.112340,0.04204702,2.409117,-9.41473484,-539.424572,-9.41374111,-539.367635,0.04833724,2.769520,0.04214835,2.414922,179.424572,179.367635,1.89927304,0
6.900000,345,-0.11788729,-0.18517692,-10.609856,-0.18517692,-10.609856,-0.23623590,-13.535320,-0.22453527,-12.864923,0.59558946,34.124762,0.56626964,32.444860,0.05105898,2.925464,0.03935835,2.255067,-9.41374111,-539.367635,-9.41287899,-539.318239,0.04214835,2.414922,0.03598682,2.061893,179.367635,179.318239,1.90058243,0
6.920000,346,-0.11264125,-0.17693646,-10.137713,-0.17693646,-10.137713,-0.22453527,-12.864923,-0.21347114,-12.230996,0.56626964,32.444860,0.53399974,30.595931,0.04759881,2.727211,0.03653468,2.093283,-9.41287899,-539.318239,-9.41214561,-539.276220,0.03598682,2.061893,0.02990866,1.713640,179.318239,179.276220,1.90223300,0
6.940000,347,-0.10789111,-0.16947497,-9.710201,-0.16947497,-9.710201,-0.21347114,-12.230996,-0.20309436,-11.636450,0.53399974,30.595931,0.49944580,28.616136,0.04399617,2.520795,0.03361939,1.926249,-9.41214561,-539.276220,-9.41154099,-539.241577,0.02990866,1.713640,0.02404124,1.377462,179.276220,179.241577,1.90414262,0
6.960000,348,-0.10362688,-0.16277672,-9.326419,-0.16277672,-9.326419,-0.20309436,-11.636450,-0.19344294,-11.083464,0.49944580,28.616136,0.46321446,26.540233,0.04031764,2.310031,0.03066622,1.757045,-9.41154099,-539.241577,-9.41105747,-539.213874,0.02404124,1.377462,0.01848020,1.058838,179.241577,179.213874,1.90622675,0
6.980000,349,-0.09985748,-0.15685576,-8.987173,-0.15685576,-8.987173,-0.19344294,-11.083464,-0.18454197,-10.573476,0.46321446,26.540233,0.42596063,24.405746,0.03658718,2.096291,0.02768621,1.586303,-9.41105747,-539.213874,-9.41068745,-539.192673,0.01848020,1.058838,0.01336763,0.765909,179.213874,179.192673,1.90837061,0
7.000000,350,-0.09657815,-0.15170461,-8.692034,-0.15170461,-8.692034,-0.18454197,-10.573476,-0.17640710,-10.107382,0.42596063,24.405746,0.38805637,22.233992,0.03283736,1.881442,0.02470249,1.415348,-9.41068745,-539.192673,-9.41042233,-539.177483,0.01336763,0.765909,0.00868116,0.497394,179.192673,179.177483,1.91056252,0
7.020000,351,-0.09378162,-0.14731182,-8.440346,-0.14731182,-8.440346,-0.17640710,-10.107382,-0.16904694,-9.685676,0.38805637,22.233992,0.34983906,20.044302,0.02909528,1.667037,0.02173512,1.245330,-9.41042233,-539.177483,-9.41024685,-539.167429,0.00868116,0.497394,0.00580128,0.332389,179.177483,179.167429,1.91187096,0
7.040000,352,-0.09172228,-0.14407702,-8.255005,-0.14407702,-8.255005,-0.16904694,-9.685676,-0.16246389,-9.308495,0.34983906,20.044302,0.31159472,17.853063,0.02496992,1.430671,0.01838687,1.053490,-9.41024685,-539.167429,-9.41012764,-539.160598,0.00580128,0.332389,0.00417289,0.239089,179.167429,179.160598,1.91254961,0
7.060000,353,-0.09037438,-0.14195974,-8.133694,-0.14195974,-8.133694,-0.16246389,-9.308495,-0.15669559,-8.977996,0.31159472,17.853063,0.27063310,15.506135,0.02050415,1.174801,0.01473585,0.844302,-9.41012764,-539.160598,-9.41005039,-539.156172,0.00417289,0.239089,0.00328089,0.187981,179.160598,179.156172,1.91288519,0
7.080000,354,-0.08998445,-0.14134724,-8.098601,-0.14134724,-8.098601,-0.15669559,-8.977996,-0.15180625,-8.697857,0.27063310,15.506135,0.22629848,12.965948,0.01534835,0.879395,0.01045901,0.599257,-9.41005039,-539.156172,-9.40999126,-539.152785,0.00328089,0.187981,0.00300877,0.172390,179.156172,179.152785,1.91287863,0
7.100000,355,-0.09071830,-0.14249997,-8.164647,-0.14249997,-8.164647,-0.15180625,-8.697857,-0.14790002,-8.474047,0.22629848,12.965948,0.17600201,10.084172,0.00930628,0.533211,0.00540005,0.309400,-9.40999126,-539.152785,-9.40993023,-539.149288,0.00300877,0.172390,0.00307389,0.176121,179.152785,179.149288,1.91265035,0
7.120000,356,-0.09292868,-0.14597203,-8.363581,-0.14597203,-8.363581,-0.14790002,-8.474047,-0.14512934,-8.315299,0.17600201,10.084172,0.11747164,6.730629,0.00192799,0.110466,-0.00084269,-0.048283,-9.40993023,-539.149288,-9.40986538,-539.145572,0.00307389,0.176121,0.00320506,0.183636,179.149288,179.145572,1.91236806,0
7.140000,357,-0.09692135,-0.15224372,-8.722923,-0.15224372,-8.722923,-0.14512934,-8.315299,-0.14371501,-8.234263,0.11747164,6.730629,0.04683570,2.683488,-0.00711438,-0.407624,-0.00852871,-0.488659,-9.40986538,-539.145572,-9.40982723,-539.143386,0.00320506,0.183636,0.00274854,0.157480,179.145572,179.143386,1.91254389,0
7.160000,358,-0.10306779,-0.16189851,-9.276101,-0.16189851,-9.276101,-0.14371501,-8.234263,-0.14395279,-8.247887,0.04683570,2.683488,-0.03951080,-2.263802,-0.01818350,-1.041838,-0.01794572,-1.028214,-9.40982723,-539.143386,-9.40994167,-539.149943,0.00274854,0.157480,-0.00585130,-0.335255,179.143386,179.149943,1.91090596,0
7.180000,359,-0.11029235,-0.17324682,-9.926311,-0.17324682,-9.926311,-0.14395279,-8.247887,-0.14621229,-8.377347,-0.03951080,-2.263802,-0.14522593,-8.320833,-0.02929403,-1.678424,-0.02703452,-1.548964,-9.40994167,-539.149943,-9.41042042,-539.177373,-0.00585130,-0.335255,-0.02719319,-1.558055,179.149943,179.177373,1.89869821,0
7.200000,360,-0.11786631,-0.18514396,-10.607968,-0.18514396,-10.607968,-0.14621229,-8.377347,-0.15070789,-8.634926,-0.14522593,-8.320833,-0.25729650,-14.742004,-0.03893167,-2.230620,-0.03443608,-1.973042,-9.41042042,-539.177373,-9.41141605,-539.234419,-0.02719319,-1.558055,-0.05371028,-3.077372,179.177373,179.234419,1.88476539,0
7.220000,361,-0.12552813,-0.19717912,-11.297532,-0.19717912,-11.297532,-0.15070789,-8.634926,-0.15735514,-9.015786,-0.25729650,-14.742004,-0.36021972,-20.639069,-0.04647124,-2.662606,-0.03982398,-2.281746,-9.41141605,-539.234419,-9.41291142,-539.320097,-0.05371028,-3.077372,-0.07659127,-4.388356,179.234419,179.320097,1.87470412,0
7.240000,362,-0.13327721,-0.20935136,-11.994949,-0.20935136,-11.994949,-0.15735514,-9.015786,-0.16584033,-9.501951,-0.36021972,-20.639069,-0.44472024,-25.480593,-0.05199622,-2.979164,-0.04351103,-2.492999,-9.41291142,-539.320097,-9.41476154,-539.426102,-0.07659127,-4.388356,-0.09100720,-5.214328,179.320097,179.426102,1.87115121,0
7.260000,363,-0.14119282,-0.22178517,-12.707354,-0.22178517,-12.707354,-0.16584033,-9.501951,-0.17576240,-10.070444,-0.44472024,-25.480593,-0.50886142,-29.155612,-0.05594485,-3.205404,-0.04602277,-2.636911,-9.41476154,-539.426102,-9.41678905,-539.542269,-0.09100720,-5.214328,-0.09653888,-5.531270,179.426102,179.542269,1.87381792,0
7.280000,364,-0.14932385,-0.23455736,-13.439147,-0.23455736,-13.439147,-0.17576240,-10.070444,-0.18674706,-10.699818,-0.50886142,-29.155612,-0.55551195,-31.828490,-0.05879496,-3.368703,-0.04781030,-2.739328,-9.41678905,-539.542269,-9.41884327,-539.659967,-0.09653888,-5.531270,-0.09545602,-5.469227,179.542269,179.659967,1.88078725,0
7.300000,365,-0.15766802,-0.24766436,-14.190123,-0.24766436,-14.190123,-0.18674706,-10.699818,-0.19850078,-11.373257,-0.55551195,-31.828490,-0.58916599,-33.756724,-0.06091730,-3.490304,-0.04916358,-2.816866,-9.41884327,-539.659967,-9.42082977,-539.773786,-0.09545602,-5.469227,-0.09072703,-5.198276,179.659967,179.773786,1.88987720,0
7.320000,366,-0.16616812,-0.26101628,-14.955131,-0.26101628,-14.955131,-0.19850078,-11.373257,-0.21081561,-12.078845,-0.58916599,-33.756724,-0.61390144,-35.173961,-0.06251550,-3.581874,-0.05020067,-2.876287,-9.42082977,-539.773786,-9.42270660,-539.881320,-0.09072703,-5.198276,-0.08482935,-4.860364,179.773786,179.881320,1.89937901,0
