time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
6.830000,341,2,1366,-0.14367798,-0.22568884,-12.931018,-0.22568884,-12.931018,-0.28113875,-16.108064,-0.27776486,-15.914754,0.68264216,39.112515,0.67477572,38.661801,0.05544990,3.177045,0.05207601,2.983736,-9.41776180,-539.598004,-9.41741562,-539.578169,0.07367357,4.221185,0.06914494,3.961713,179.598004,179.578169,1.89779603,0
6.835000,341,3,1367,-0.14367798,-0.22568884,-12.931018,-0.22568884,-12.931018,-0.27776486,-15.914754,-0.27446350,-15.725600,0.67477572,38.661801,0.66026849,37.830598,0.05207601,2.983736,0.04877466,2.794582,-9.41741562,-539.578169,-9.41711235,-539.560793,0.06914494,3.961713,0.06055840,3.469741,179.578169,179.560793,1.89779603,0
6.840000,342,0,1368,-0.13654044,-0.21447723,-12.288640,-0.21447723,-12.288640,-0.27446350,-15.725600,-0.27112252,-15.534176,0.66026849,37.830598,0.66819924,38.284996,0.05998628,3.436961,0.05664529,3.245536,-9.41711235,-539.560793,-9.41677952,-539.541723,0.06055840,3.469741,0.06663838,3.818098,179.560793,179.541723,1.89785933,0
6.845000,342,1,1369,-0.13654044,-0.21447723,-12.288640,-0.21447723,-12.288640,-0.27112252,-15.534176,-0.26778743,-15.343089,0.66819924,38.284996,0.66701996,38.217429,0.05664529,3.245536,0.05331020,3.054449,-9.41677952,-539.541723,-9.41644478,-539.522544,0.06663838,3.818098,0.06701479,3.839665,179.541723,179.522544,1.89785933,0
6.850000,342,2,1370,-0.13654044,-0.21447723,-12.288640,-0.21447723,-12.288640,-0.26778743,-15.343089,-0.26449636,-15.154525,0.66701996,38.217429,0.65821296,37.712825,0.05331020,3.054449,0.05001913,2.865885,-9.41644478,-539.522544,-9.41613102,-539.504567,0.06701479,3.839665,0.06266896,3.590667,179.522544,179.504567,1.89785933,0
6.855000,342,3,1371,-0.13654044,-0.21447723,-12.288640,-0.21447723,-12.288640,-0.26449636,-15.154525,-0.26128080,-14.970287,0.65821296,37.712825,0.64311081,36.847535,0.05001913,2.865885,0.04680358,2.681648,-9.41613102,-539.504567,-9.41585827,-539.488939,0.06266896,3.590667,0.05446822,3.120799,179.504567,179.488939,1.89785933,0
6.860000,343,0,1372,-0.12984958,-0.20396726,-11.686463,-0.20396726,-11.686463,-0.26128080,-14.970287,-0.25803486,-14.784308,0.64311081,36.847535,0.64918917,37.195800,0.05731355,3.283824,0.05406760,3.097845,-9.41585827,-539.488939,-9.41555786,-539.471727,0.05446822,3.120799,0.06010437,3.443727,179.488939,179.471727,1.89834905,0
6.865000,343,1,1373,-0.12984958,-0.20396726,-11.686463,-0.20396726,-11.686463,-0.25803486,-14.784308,-0.25480145,-14.599048,0.64918917,37.195800,0.64667881,37.051966,0.05406760,3.097845,0.05083419,2.912585,-9.41555786,-539.471727,-9.41525650,-539.454460,0.06010437,3.443727,0.06035602,3.458145,179.471727,179.454460,1.89834905,0
6.870000,343,2,1374,-0.12984958,-0.20396726,-11.686463,-0.20396726,-11.686463,-0.25480145,-14.599048,-0.25161648,-14.416562,0.64667881,37.051966,0.63699353,36.497041,0.05083419,2.912585,0.04764922,2.730099,-9.41525650,-539.454460,-9.41497612,-539.438396,0.06035602,3.458145,0.05615839,3.217639,179.454460,179.438396,1.89834905,0
6.875000,343,3,1375,-0.12984958,-0.20396726,-11.686463,-0.20396726,-11.686463,-0.25161648,-14.416562,-0.24850947,-14.238544,0.63699353,36.497041,0.62140334,35.603789,0.04764922,2.730099,0.04454221,2.552081,-9.41497612,-539.438396,-9.41473484,-539.424572,0.05615839,3.217639,0.04833724,2.769520,179.438396,179.424572,1.89834905,0
6.880000,344,0,1376,-0.12362447,-0.19418888,-11.126203,-0.19418888,-11.126203,-0.24850947,-14.238544,-0.24538106,-14.059299,0.62140334,35.603789,0.62568176,35.848924,0.05432059,3.112340,0.05119218,2.933096,-9.41473484,-539.424572,-9.41446781,-539.409272,0.04833724,2.769520,0.05348778,3.064624,179.424572,179.409272,1.89927304,0
6.885000,344,1,1377,-0.12362447,-0.19418888,-11.126203,-0.19418888,-11.126203,-0.24538106,-14.059299,-0.24227138,-13.881127,0.62568176,35.848924,0.62193698,35.634364,0.05119218,2.933096,0.04808250,2.754924,-9.41446781,-539.409272,-9.41419983,-539.393918,0.05348778,3.064624,0.05360104,3.071113,179.409272,179.393918,1.89927304,0
6.890000,344,2,1378,-0.12362447,-0.19418888,-11.126203,-0.19418888,-11.126203,-0.24227138,-13.881127,-0.23921385,-13.705944,0.62193698,35.634364,0.61150622,35.036726,0.04808250,2.754924,0.04502498,2.579741,-9.41419983,-539.393918,-9.41395187,-539.379711,0.05360104,3.071113,0.04956130,2.839653,179.393918,179.379711,1.89927304,0
6.895000,344,3,1379,-0.12362447,-0.19418888,-11.126203,-0.19418888,-11.126203,-0.23921385,-13.705944,-0.23623590,-13.535320,0.61150622,35.036726,0.59558946,34.124762,0.04502498,2.579741,0.04204702,2.409117,-9.41395187,-539.379711,-9.41374111,-539.367635,0.04956130,2.839653,0.04214835,2.414922,179.379711,179.367635,1.89927304,0
6.900000,345,0,1380,-0.11788729,-0.18517692,-10.609856,-0.18517692,-10.609856,-0.23623590,-13.535320,-0.23324500,-13.363954,0.59558946,34.124762,0.59818131,34.273264,0.05105898,2.925464,0.04806808,2.754098,-9.41374111,-539.367635,-9.41350746,-539.354248,0.04214835,2.414922,0.04681144,2.682098,179.367635,179.354248,1.90058243,0
6.905000,345,1,1381,-0.11788729,-0.18517692,-10.609856,-0.18517692,-10.609856,-0.23324500,-13.363954,-0.23027828,-13.193974,0.59818131,34.273264,0.59334415,33.996116,0.04806808,2.754098,0.04510136,2.584118,-9.41350746,-539.354248,-9.41327381,-539.340861,0.04681144,2.682098,0.04680289,2.681608,179.354248,179.340861,1.90058243,0
6.910000,345,2,1382,-0.11788729,-0.18517692,-10.609856,-0.18517692,-10.609856,-0.23027828,-13.193974,-0.22736663,-13.027148,0.59334415,33.996116,0.58233213,33.365174,0.04510136,2.584118,0.04218970,2.417292,-9.41327381,-539.340861,-9.41305923,-539.328566,0.04680289,2.681608,0.04295124,2.460925,179.340861,179.328566,1.90058243,0
6.915000,345,3,1383,-0.11788729,-0.18517692,-10.609856,-0.18517692,-10.609856,-0.22736663,-13.027148,-0.22453527,-12.864923,0.58233213,33.365174,0.56626964,32.444860,0.04218970,2.417292,0.03935835,2.255067,-9.41305923,-539.328566,-9.41287899,-539.318239,0.04295124,2.460925,0.03598682,2.061893,179.328566,179.318239,1.90058243,0
6.920000,346,0,1384,-0.11264125,-0.17693646,-10.137713,-0.17693646,-10.137713,-0.22453527,-12.864923,-0.22169884,-12.702408,0.56626964,32.444860,0.56728601,32.503094,0.04759881,2.727211,0.04476237,2.564695,-9.41287899,-539.318239,-9.41267776,-539.306710,0.03598682,2.061893,0.04015773,2.300868,179.318239,179.306710,1.90223300,0
6.925000,346,1,1385,-0.11264125,-0.17693646,-10.137713,-0.17693646,-10.137713,-0.22169884,-12.702408,-0.21889138,-12.541552,0.56728601,32.503094,0.56148940,32.170973,0.04476237,2.564695,0.04195492,2.403840,-9.41267776,-539.306710,-9.41247749,-539.295235,0.04015773,2.300868,0.04003721,2.293963,179.306710,179.295235,1.90223300,0
6.930000,346,2,1386,-0.11264125,-0.17693646,-10.137713,-0.17693646,-10.137713,-0.21889138,-12.541552,-0.21614115,-12.383976,0.56148940,32.170973,0.55004591,31.515309,0.04195492,2.403840,0.03920469,2.246263,-9.41247749,-539.295235,-9.41229534,-539.284799,0.04003721,2.293963,0.03639492,2.085275,179.295235,179.284799,1.90223300,0
6.935000,346,3,1387,-0.11264125,-0.17693646,-10.137713,-0.17693646,-10.137713,-0.21614115,-12.383976,-0.21347114,-12.230996,0.55004591,31.515309,0.53399974,30.595931,0.03920469,2.246263,0.03653468,2.093283,-9.41229534,-539.284799,-9.41214561,-539.276220,0.03639492,2.085275,0.02990866,1.713640,179.284799,179.276220,1.90223300,0
6.940000,347,0,1388,-0.10789111,-0.16947497,-9.710201,-0.16947497,-9.710201,-0.21347114,-12.230996,-0.21080315,-12.078131,0.53399974,30.595931,0.53359944,30.572996,0.04399617,2.520795,0.04132818,2.367930,-9.41214561,-539.276220,-9.41197777,-539.266603,0.02990866,1.713640,0.03361479,1.925986,179.276220,179.266603,1.90414262,0
6.945000,347,1,1389,-0.10789111,-0.16947497,-9.710201,-0.16947497,-9.710201,-0.21080315,-12.078131,-0.20816810,-11.927154,0.53359944,30.572996,0.52700925,30.195406,0.04132818,2.367930,0.03869313,2.216953,-9.41197777,-539.266603,-9.41181087,-539.257041,0.03361479,1.925986,0.03341371,1.914465,179.266603,179.257041,1.90414262,0
6.950000,347,2,1390,-0.10789111,-0.16947497,-9.710201,-0.16947497,-9.710201,-0.20816810,-11.927154,-0.20559159,-11.779530,0.52700925,30.195406,0.51530415,29.524753,0.03869313,2.216953,0.03611661,2.069330,-9.41181087,-539.257041,-9.41166115,-539.248462,0.03341371,1.914465,0.03001463,1.719712,179.257041,179.248462,1.90414262,0
6.955000,347,3,1391,-0.10789111,-0.16947497,-9.710201,-0.16947497,-9.710201,-0.20559159,-11.779530,-0.20309436,-11.636450,0.51530415,29.524753,0.49944580,28.616136,0.03611661,2.069330,0.03361939,1.926249,-9.41166115,-539.248462,-9.41154099,-539.241577,0.03001463,1.719712,0.02404124,1.377462,179.248462,179.241577,1.90414262,0
6.960000,348,0,1392,-0.10362688,-0.16277672,-9.326419,-0.16277672,-9.326419,-0.20309436,-11.636450,-0.20060545,-11.493846,0.49944580,28.616136,0.49778172,28.520792,0.04031764,2.310031,0.03782873,2.167426,-9.41154099,-539.241577,-9.41140461,-539.233763,0.02404124,1.377462,0.02730585,1.564510,179.241577,179.233763,1.90622675,0
6.965000,348,1,1393,-0.10362688,-0.16277672,-9.326419,-0.16277672,-9.326419,-0.20060545,-11.493846,-0.19815269,-11.353313,0.49778172,28.520792,0.49055126,28.106517,0.03782873,2.167426,0.03537597,2.026894,-9.41140461,-539.233763,-9.41126919,-539.226004,0.02730585,1.564510,0.02704866,1.549774,179.233763,179.226004,1.90622675,0
6.970000,348,2,1394,-0.10362688,-0.16277672,-9.326419,-0.16277672,-9.326419,-0.19815269,-11.353313,-0.19575901,-11.216165,0.49055126,28.106517,0.47873637,27.429574,0.03537597,2.026894,0.03298229,1.889746,-9.41126919,-539.226004,-9.41114998,-539.219174,0.02704866,1.549774,0.02391727,1.370359,179.226004,179.219174,1.90622675,0
6.975000,348,3,1395,-0.10362688,-0.16277672,-9.326419,-0.16277672,-9.326419,-0.19575901,-11.216165,-0.19344294,-11.083464,0.47873637,27.429574,0.46321446,26.540233,0.03298229,1.889746,0.03066622,1.757045,-9.41114998,-539.219174,-9.41105747,-539.213874,0.02391727,1.370359,0.01848020,1.058838,179.219174,179.213874,1.90622675,0
6.980000,349,0,1396,-0.09985748,-0.15685576,-8.987173,-0.15685576,-8.987173,-0.19344294,-11.083464,-0.19114061,-10.951550,0.46321446,26.540233,0.46046796,26.382871,0.03658718,2.096291,0.03428484,1.964377,-9.41105747,-539.213874,-9.41095066,-539.207754,0.01848020,1.058838,0.02134890,1.223202,179.213874,179.207754,1.90837061,0
6.985000,349,1,1397,-0.09985748,-0.15685576,-8.987173,-0.15685576,-8.987173,-0.19114061,-10.951550,-0.18887678,-10.821842,0.46046796,26.382871,0.45276684,25.941629,0.03428484,1.964377,0.03202102,1.834669,-9.41095066,-539.207754,-9.41084576,-539.201743,0.02134890,1.223202,0.02107454,1.207482,179.207754,179.201743,1.90837061,0
6.990000,349,2,1398,-0.09985748,-0.15685576,-8.987173,-0.15685576,-8.987173,-0.18887678,-10.821842,-0.18667178,-10.695505,0.45276684,25.941629,0.44099998,25.267438,0.03202102,1.834669,0.02981602,1.708332,-9.41084576,-539.201743,-9.41075420,-539.196498,0.02107454,1.207482,0.01824256,1.045222,179.201743,179.196498,1.90837061,0
6.995000,349,3,1399,-0.09985748,-0.15685576,-8.987173,-0.15685576,-8.987173,-0.18667178,-10.695505,-0.18454197,-10.573476,0.44099998,25.267438,0.42596063,24.405746,0.02981602,1.708332,0.02768621,1.586303,-9.41075420,-539.196498,-9.41068745,-539.192673,0.01824256,1.045222,0.01336763,0.765909,179.196498,179.192673,1.90837061,0
7.000000,350,0,1400,-0.09657815,-0.15170461,-8.692034,-0.15170461,-8.692034,-0.18454197,-10.573476,-0.18243080,-10.452515,0.42596063,24.405746,0.42223328,24.192185,0.03283736,1.881442,0.03072619,1.760481,-9.41068745,-539.192673,-9.41060829,-539.188138,0.01336763,0.765909,0.01583848,0.907478,179.192673,179.188138,1.91056252,0
7.005000,350,1,1401,-0.09657815,-0.15170461,-8.692034,-0.15170461,-8.692034,-0.18243080,-10.452515,-0.18036002,-10.333868,0.42223328,24.192185,0.41415748,23.729476,0.03072619,1.760481,0.02865541,1.641834,-9.41060829,-539.188138,-9.41053104,-539.183712,0.01583848,0.907478,0.01554258,0.890524,179.188138,179.183712,1.91056252,0
7.010000,350,2,1402,-0.09657815,-0.15170461,-8.692034,-0.15170461,-8.692034,-0.18036002,-10.333868,-0.17834738,-10.218552,0.41415748,23.729476,0.40252888,23.063206,0.02865541,1.641834,0.02664277,1.526518,-9.41053104,-539.183712,-9.41046619,-539.179996,0.01554258,0.890524,0.01300365,0.745054,179.183712,179.179996,1.91056252,0
7.015000,350,3,1403,-0.09657815,-0.15170461,-8.692034,-0.15170461,-8.692034,-0.17834738,-10.218552,-0.17640710,-10.107382,0.40252888,23.063206,0.38805637,22.233992,0.02664277,1.526518,0.02470249,1.415348,-9.41046619,-539.179996,-9.41042233,-539.177483,0.01300365,0.745054,0.00868116,0.497394,179.179996,179.177483,1.91056252,0
7.020000,351,0,1404,-0.09378162,-0.14731182,-8.440346,-0.14731182,-8.440346,-0.17640710,-10.107382,-0.17448989,-9.997534,0.38805637,22.233992,0.38344404,21.969725,0.02909528,1.667037,0.02717806,1.557188,-9.41042233,-539.177483,-9.41036892,-539.174423,0.00868116,0.497394,0.01075373,0.616144,179.177483,179.174423,1.91187096,0
7.025000,351,1,1405,-0.09378162,-0.14731182,-8.440346,-0.14731182,-8.440346,-0.17448989,-9.997534,-0.17261449,-9.890081,0.38344404,21.969725,0.37508056,21.490533,0.02717806,1.557188,0.02530266,1.449736,-9.41036892,-539.174423,-9.41031647,-539.171417,0.01075373,0.616144,0.01043123,0.597666,179.174423,179.171417,1.91187096,0
7.030000,351,2,1406,-0.09378162,-0.14731182,-8.440346,-0.14731182,-8.440346,-0.17261449,-9.890081,-0.17079614,-9.785898,0.37508056,21.490533,0.36366859,20.836675,0.02530266,1.449736,0.02348432,1.345552,-9.41031647,-539.171417,-9.41027546,-539.169068,0.01043123,0.597666,0.00817639,0.468473,179.171417,179.169068,1.91187096,0
7.035000,351,3,1407,-0.09378162,-0.14731182,-8.440346,-0.14731182,-8.440346,-0.17079614,-9.785898,-0.16904694,-9.685676,0.36366859,20.836675,0.34983906,20.044302,0.02348432,1.345552,0.02173512,1.245330,-9.41027546,-539.169068,-9.41024685,-539.167429,0.00817639,0.468473,0.00580128,0.332389,179.169068,179.167429,1.91187096,0
7.040000,352,0,1408,-0.09172228,-0.14407702,-8.255005,-0.14407702,-8.255005,-0.16904694,-9.685676,-0.16732478,-9.587004,0.34983906,20.044302,0.34443030,19.734402,0.02496992,1.430671,0.02324776,1.331999,-9.41024685,-539.167429,-9.41020966,-539.165298,0.00580128,0.332389,0.00747296,0.428169,179.167429,179.165298,1.91254961,0
7.045000,352,1,1409,-0.09172228,-0.14407702,-8.255005,-0.14407702,-8.255005,-0.16732478,-9.587004,-0.16564550,-9.490788,0.34443030,19.734402,0.33585599,19.243131,0.02324776,1.331999,0.02156848,1.235783,-9.41020966,-539.165298,-9.41017437,-539.163276,0.00747296,0.428169,0.00711926,0.407904,179.165298,179.163276,1.91254961,0
7.050000,352,2,1410,-0.09172228,-0.14407702,-8.255005,-0.14407702,-8.255005,-0.16564550,-9.490788,-0.16402186,-9.397761,0.33585599,19.243131,0.32472688,18.605480,0.02156848,1.235783,0.01994485,1.142756,-9.41017437,-539.163276,-9.41014862,-539.161801,0.00711926,0.407904,0.00514151,0.294587,179.163276,179.161801,1.91254961,0
7.055000,352,3,1411,-0.09172228,-0.14407702,-8.255005,-0.14407702,-8.255005,-0.16402186,-9.397761,-0.16246389,-9.308495,0.32472688,18.605480,0.31159472,17.853063,0.01994485,1.142756,0.01838687,1.053490,-9.41014862,-539.161801,-9.41012764,-539.160598,0.00514151,0.294587,0.00417289,0.239089,179.161801,179.160598,1.91254961,0
7.060000,353,0,1412,-0.09037438,-0.14195974,-8.133694,-0.14195974,-8.133694,-0.16246389,-9.308495,-0.16094138,-9.221262,0.31159472,17.853063,0.30450079,17.446610,0.02050415,1.174801,0.01898164,1.087568,-9.41012764,-539.160598,-9.41010380,-539.159232,0.00417289,0.239089,0.00483337,0.276932,179.160598,179.159232,1.91288519,0
7.065000,353,1,1413,-0.09037438,-0.14195974,-8.133694,-0.14195974,-8.133694,-0.16094138,-9.221262,-0.15946648,-9.136756,0.30450079,17.446610,0.29498094,16.901163,0.01898164,1.087568,0.01750673,1.003062,-9.41010380,-539.159232,-9.41008377,-539.158085,0.00483337,0.276932,0.00394175,0.225846,179.159232,179.158085,1.91288519,0
7.070000,353,2,1414,-0.09037438,-0.14195974,-8.133694,-0.14195974,-8.133694,-0.15946648,-9.136756,-0.15804875,-9.055526,0.29498094,16.901163,0.28354463,16.245911,0.01750673,1.003062,0.01608901,0.921832,-9.41008377,-539.158085,-9.41006660,-539.157101,0.00394175,0.225846,0.00346355,0.198447,179.158085,179.157101,1.91288519,0
7.075000,353,3,1415,-0.09037438,-0.14195974,-8.133694,-0.14195974,-8.133694,-0.15804875,-9.055526,-0.15669559,-8.977996,0.28354463,16.245911,0.27063310,15.506135,0.01608901,0.921832,0.01473585,0.844302,-9.41006660,-539.157101,-9.41005039,-539.156172,0.00346355,0.198447,0.00328089,0.187981,179.157101,179.156172,1.91288519,0
7.080000,354,0,1416,-0.08998445,-0.14134724,-8.098601,-0.14134724,-8.098601,-0.15669559,-8.977996,-0.15538767,-8.903058,0.27063310,15.506135,0.26158318,14.987612,0.01534835,0.879395,0.01404043,0.804457,-9.41005039,-539.156172,-9.41003513,-539.155298,0.00328089,0.187981,0.00300477,0.172160,179.156172,179.155298,1.91287863,0
7.085000,354,1,1417,-0.08998445,-0.14134724,-8.098601,-0.14134724,-8.098601,-0.15538767,-8.903058,-0.15413302,-8.831172,0.26158318,14.987612,0.25093082,14.377277,0.01404043,0.804457,0.01278578,0.732571,-9.41003513,-539.155298,-9.41002083,-539.154479,0.00300477,0.172160,0.00293469,0.168145,179.155298,179.154479,1.91287863,0
7.090000,354,2,1418,-0.08998445,-0.14134724,-8.098601,-0.14134724,-8.098601,-0.15413302,-8.831172,-0.15293774,-8.762687,0.25093082,14.377277,0.23905765,13.696994,0.01278578,0.732571,0.01159050,0.664086,-9.41002083,-539.154479,-9.41000652,-539.153659,0.00293469,0.168145,0.00295554,0.169340,179.154479,179.153659,1.91287863,0
7.095000,354,3,1419,-0.08998445,-0.14134724,-8.098601,-0.14134724,-8.098601,-0.15293774,-8.762687,-0.15180625,-8.697857,0.23905765,13.696994,0.22629848,12.965948,0.01159050,0.664086,0.01045901,0.599257,-9.41000652,-539.153659,-9.40999126,-539.152785,0.00295554,0.169340,0.00300877,0.172390,179.153659,179.152785,1.91287863,0
7.100000,355,0,1420,-0.09071830,-0.14249997,-8.164647,-0.14249997,-8.164647,-0.15180625,-8.697857,-0.15073436,-8.636443,0.22629848,12.965948,0.21437652,12.282870,0.00930628,0.533211,0.00823440,0.471796,-9.40999126,-539.152785,-9.40997601,-539.151910,0.00300877,0.172390,0.00299857,0.171806,179.152785,179.151910,1.91265035,0
7.105000,355,1,1421,-0.09071830,-0.14249997,-8.164647,-0.14249997,-8.164647,-0.15073436,-8.636443,-0.14972503,-8.578613,0.21437652,12.282870,0.20186496,11.566010,0.00823440,0.471796,0.00722507,0.413966,-9.40997601,-539.151910,-9.40996075,-539.151036,0.00299857,0.171806,0.00302160,0.173125,179.151910,179.151036,1.91265035,0
7.110000,355,2,1422,-0.09071830,-0.14249997,-8.164647,-0.14249997,-8.164647,-0.14972503,-8.578613,-0.14878002,-8.524467,0.20186496,11.566010,0.18900466,10.829169,0.00722507,0.413966,0.00628005,0.359820,-9.40996075,-539.151036,-9.40994549,-539.150162,0.00302160,0.173125,0.00305091,0.174804,179.151036,179.150162,1.91265035,0
7.115000,355,3,1423,-0.09071830,-0.14249997,-8.164647,-0.14249997,-8.164647,-0.14878002,-8.524467,-0.14790002,-8.474047,0.18900466,10.829169,0.17600201,10.084172,0.00628005,0.359820,0.00540005,0.309400,-9.40994549,-539.150162,-9.40993023,-539.149288,0.00305091,0.174804,0.00307389,0.176121,179.150162,179.149288,1.91265035,0
7.120000,356,0,1424,-0.09292868,-0.14597203,-8.363581,-0.14597203,-8.363581,-0.14790002,-8.474047,-0.14709833,-8.428114,0.17600201,10.084172,0.16033724,9.186647,0.00192799,0.110466,0.00112630,0.064532,-9.40993023,-539.149288,-9.40991402,-539.148359,0.00307389,0.176121,0.00321133,0.183996,179.149288,179.148359,1.91236806,0
7.125000,356,1,1425,-0.09292868,-0.14597203,-8.363581,-0.14597203,-8.363581,-0.14709833,-8.428114,-0.14637175,-8.386484,0.16033724,9.186647,0.14531569,8.325976,0.00112630,0.064532,0.00039972,0.022902,-9.40991402,-539.148359,-9.40989780,-539.147430,0.00321133,0.183996,0.00325475,0.186484,179.148359,179.147430,1.91236806,0
7.130000,356,2,1426,-0.09292868,-0.14597203,-8.363581,-0.14597203,-8.363581,-0.14637175,-8.386484,-0.14571670,-8.348952,0.14531569,8.325976,0.13100973,7.506304,0.00039972,0.022902,-0.00025533,-0.014629,-9.40989780,-539.147430,-9.40988159,-539.146501,0.00325475,0.186484,0.00324513,0.185932,179.147430,179.146501,1.91236806,0
7.135000,356,3,1427,-0.09292868,-0.14597203,-8.363581,-0.14597203,-8.363581,-0.14571670,-8.348952,-0.14512934,-8.315299,0.13100973,7.506304,0.11747164,6.730629,-0.00025533,-0.014629,-0.00084269,-0.048283,-9.40988159,-539.146501,-9.40986538,-539.145572,0.00324513,0.185932,0.00320506,0.183636,179.146501,179.145572,1.91236806,0
7.140000,357,0,1428,-0.09692135,-0.15224372,-8.722923,-0.15224372,-8.722923,-0.14512934,-8.315299,-0.14464629,-8.287622,0.11747164,6.730629,0.09661151,5.535432,-0.00711438,-0.407624,-0.00759743,-0.435301,-9.40986538,-539.145572,-9.40985775,-539.145135,0.00320506,0.183636,0.00149295,0.085540,179.145572,179.145135,1.91254389,0
7.145000,357,1,1429,-0.09692135,-0.15224372,-8.722923,-0.15224372,-8.722923,-0.14464629,-8.287622,-0.14425638,-8.265282,0.09661151,5.535432,0.07798112,4.467989,-0.00759743,-0.435301,-0.00798734,-0.457641,-9.40985775,-539.145135,-9.40985203,-539.144807,0.00149295,0.085540,0.00122883,0.070407,179.145135,179.144807,1.91254389,0
7.150000,357,2,1430,-0.09692135,-0.15224372,-8.722923,-0.15224372,-8.722923,-0.14425638,-8.265282,-0.14394918,-8.247681,0.07798112,4.467989,0.06143926,3.520210,-0.00798734,-0.457641,-0.00829454,-0.475242,-9.40985203,-539.144807,-9.40984058,-539.144151,0.00122883,0.070407,0.00228218,0.130759,179.144807,179.144151,1.91254389,0
7.155000,357,3,1431,-0.09692135,-0.15224372,-8.722923,-0.15224372,-8.722923,-0.14394918,-8.247681,-0.14371501,-8.234263,0.06143926,3.520210,0.04683570,2.683488,-0.00829454,-0.475242,-0.00852871,-0.488659,-9.40984058,-539.144151,-9.40982723,-539.143386,0.00228218,0.130759,0.00274854,0.157480,179.144151,179.143386,1.91254389,0
7.160000,358,0,1432,-0.10306779,-0.16189851,-9.276101,-0.16189851,-9.276101,-0.14371501,-8.234263,-0.14361830,-8.228722,0.04683570,2.683488,0.01934165,1.108195,-0.01818350,-1.041838,-0.01828021,-1.047379,-9.40982723,-539.143386,-9.40984344,-539.144315,0.00274854,0.157480,-0.00321326,-0.184106,179.143386,179.144315,1.91090596,0
7.165000,358,1,1433,-0.10306779,-0.16189851,-9.276101,-0.16189851,-9.276101,-0.14361830,-8.228722,-0.14363804,-8.229854,0.01934165,1.108195,-0.00394774,-0.226189,-0.01828021,-1.047379,-0.01826046,-1.046248,-9.40984344,-539.144315,-9.40987587,-539.146173,-0.00321326,-0.184106,-0.00644928,-0.369517,179.144315,179.146173,1.91090596,0
7.170000,358,2,1434,-0.10306779,-0.16189851,-9.276101,-0.16189851,-9.276101,-0.14363804,-8.229854,-0.14375523,-8.236568,-0.00394774,-0.226189,-0.02343719,-1.342852,-0.01826046,-1.046248,-0.01814328,-1.039533,-9.40987587,-539.146173,-9.40991211,-539.148249,-0.00644928,-0.369517,-0.00724178,-0.414923,179.146173,179.148249,1.91090596,0
7.175000,358,3,1435,-0.10306779,-0.16189851,-9.276101,-0.16189851,-9.276101,-0.14375523,-8.236568,-0.14395279,-8.247887,-0.02343719,-1.342852,-0.03951080,-2.263802,-0.01814328,-1.039533,-0.01794572,-1.028214,-9.40991211,-539.148249,-9.40994167,-539.149943,-0.00724178,-0.414923,-0.00585130,-0.335255,179.148249,179.149943,1.91090596,0
7.180000,359,0,1436,-0.11029235,-0.17324682,-9.926311,-0.17324682,-9.926311,-0.14395279,-8.247887,-0.14432861,-8.269420,-0.03951080,-2.263802,-0.07516494,-4.306634,-0.02929403,-1.678424,-0.02891821,-1.656891,-9.40994167,-539.149943,-9.41002750,-539.154861,-0.00585130,-0.335255,-0.01709585,-0.979520,179.149943,179.154861,1.89869821,0
7.185000,359,1,1437,-0.11029235,-0.17324682,-9.926311,-0.17324682,-9.926311,-0.14432861,-8.269420,-0.14484957,-8.299269,-0.07516494,-4.306634,-0.10419146,-5.969731,-0.02891821,-1.656891,-0.02839725,-1.627042,-9.41002750,-539.154861,-9.41014767,-539.161746,-0.01709585,-0.979520,-0.02406964,-1.379089,179.154861,179.161746,1.89869821,0
7.190000,359,2,1438,-0.11029235,-0.17324682,-9.926311,-0.17324682,-9.926311,-0.14484957,-8.299269,-0.14548616,-8.335743,-0.10419146,-5.969731,-0.12731850,-7.294813,-0.02839725,-1.627042,-0.02776065,-1.590568,-9.41014767,-539.161746,-9.41028404,-539.169560,-0.02406964,-1.379089,-0.02728068,-1.563068,179.161746,179.169560,1.89869821,0
7.195000,359,3,1439,-0.11029235,-0.17324682,-9.926311,-0.17324682,-9.926311,-0.14548616,-8.335743,-0.14621229,-8.377347,-0.12731850,-7.294813,-0.14522593,-8.320833,-0.02776065,-1.590568,-0.02703452,-1.548964,-9.41028404,-539.169560,-9.41042042,-539.177373,-0.02728068,-1.563068,-0.02719319,-1.558055,179.169560,179.177373,1.89869821,0
