time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.225000,11,1,45,-7.11582327,-2.51327419,-144.000004,-2.51327419,-144.000004,-10.47197580,-600.000017,-1.86630630,-0.93094635,-1.86630630,-0.93094635,-1.97353303,-113.075114,-2.02540040,-116.046895,-9.92547798,-568.687998,-10.37348175,-594.356723,-0.53974116,-30.924890,-0.48787379,-27.953109,1.10750103,63.455135,1.11100590,63.655949,0.86757374,49.708314,0.70096600,40.162393,63.455135,63.655949,0.09623438,0
0.230000,11,2,46,-7.11582327,-2.51327419,-144.000004,-2.51327419,-144.000004,-10.47197580,-600.000017,-0.93094635,-0.21067238,-0.93094635,-0.21067238,-2.02540040,-116.046895,-2.07748294,-119.031004,-10.37348175,-594.356723,-10.41648865,-596.820837,-0.48787379,-27.953109,-0.43579125,-24.969000,1.11100590,63.655949,1.11314940,63.778763,0.70096600,40.162393,0.42871058,24.563307,63.655949,63.778763,0.09623438,0
0.235000,11,3,47,-7.11582327,-2.51327419,-144.000004,-2.51327419,-144.000004,-10.47197580,-600.000017,-0.21067238,0.32950783,-0.21067238,0.32950783,-2.07748294,-119.031004,-2.12826848,-121.940802,-10.41648865,-596.820837,-10.15709591,-581.958728,-0.43579125,-24.969000,-0.38500571,-22.059202,1.11314940,63.778763,1.11351025,63.799438,0.42871058,24.563307,0.07216506,4.134754,63.778763,63.799438,0.09623438,0
0.240000,12,0,48,-7.31225157,-2.61799383,-149.999997,-2.61799383,-149.999997,-5.23598194,-299.999667,0.72063637,-0.32656002,0.72063637,-0.32656002,-2.12826848,-121.940802,-2.17959952,-124.881854,-10.15709591,-581.958728,-10.26622295,-588.211247,-0.48972535,-28.059196,-0.43839431,-25.118144,1.11351025,63.799438,1.11260104,63.747344,0.07216506,4.134754,-0.18183543,-10.418403,63.799438,63.747344,0.09394936,0
0.245000,12,1,49,-7.31225157,-2.61799383,-149.999997,-2.61799383,-149.999997,-5.23598194,-299.999667,-0.32656002,0.23585796,-0.32656002,0.23585796,-2.17959952,-124.881854,-2.22990060,-127.763893,-10.26622295,-588.211247,-10.06019497,-576.406713,-0.43839431,-25.118144,-0.38809323,-22.236104,1.11260104,63.747344,1.10998511,63.597462,-0.18183543,-10.418403,-0.52318811,-29.976471,63.747344,63.597462,0.09394936,0
0.250000,12,2,50,-7.31225157,-2.61799383,-149.999997,-2.61799383,-149.999997,-5.23598194,-299.999667,0.23585796,0.64615536,0.23585796,0.64615536,-2.22990060,-127.763893,-2.27802801,-130.521391,-10.06019497,-576.406713,-9.62548065,-551.499417,-0.38809323,-22.236104,-0.33996582,-19.478607,1.10998511,63.597462,1.10529983,63.329015,-0.52318811,-29.976471,-0.93705451,-53.689269,63.597462,63.329015,0.09394936,0
0.255000,12,3,51,-7.31225157,-2.61799383,-149.999997,-2.61799383,-149.999997,-5.23598194,-299.999667,0.64615536,0.93180943,0.64615536,0.93180943,-2.27802801,-130.521391,-2.32319188,-133.109090,-9.62548065,-551.499417,-9.03277779,-517.540044,-0.33996582,-19.478607,-0.29480195,-16.890908,1.10529983,63.329015,1.09824967,62.925071,-0.93705451,-53.689269,-1.41003370,-80.788980,63.329015,62.925071,0.09394936,0
0.260000,13,0,52,-7.50021887,-2.61807013,-150.004369,-2.61807013,-150.004369,-0.00381470,-0.218566,1.11673069,1.11596775,1.11673069,1.11596775,-2.32319188,-133.109090,-2.36488938,-135.498181,-9.03277779,-517.540044,-8.33950615,-477.818506,-0.29487824,-16.895279,-0.25318074,-14.506188,1.09824967,62.925071,1.08860159,62.372277,-1.41003370,-80.788980,-1.92961335,-110.558701,62.925071,62.372277,0.08963861,0
0.265000,13,1,53,-7.50021887,-2.61807013,-150.004369,-2.61807013,-150.004369,-0.00381470,-0.218566,1.11596775,1.22096920,1.11596775,1.22096920,-2.36488938,-135.498181,-2.40284109,-137.672653,-8.33950615,-477.818506,-7.59032965,-434.893854,-0.25318074,-14.506188,-0.21522903,-12.331715,1.08860159,62.372277,1.07617915,61.660523,-1.92961335,-110.558701,-2.48448420,-142.350459,62.372277,61.660523,0.08963861,0
0.270000,13,2,54,-7.50021887,-2.61807013,-150.004369,-2.61807013,-150.004369,-0.00381470,-0.218566,1.22096920,1.26335812,1.22096920,1.26335812,-2.40284109,-137.672653,-2.43694329,-139.626566,-7.59032965,-434.893854,-6.82045603,-390.783345,-0.21522903,-12.331715,-0.18112683,-10.377803,1.07617915,61.660523,1.06085861,60.782721,-2.48448420,-142.350459,-3.06410813,-175.560464,61.660523,60.782721,0.08963861,0
