time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.270000,13,2,54,-0.29185745,-0.45844862,-26.267171,-0.45844862,-26.267171,-3.67843986,-2.85247779,-3.67843986,-2.85247779,0.21933788,12.567135,0.13041483,7.472219,-17.13209343,-981.596648,-17.78461075,-1018.983136,-0.67778650,-38.834306,-0.58886345,-33.739390,-0.10131130,-5.804710,-0.04727960,-2.708922,10.51419258,602.418860,10.80634117,619.157741,5.804710,2.708922,0.06094351,0
0.275000,13,3,55,-0.29185745,-0.45844862,-26.267171,-0.45844862,-26.267171,-2.85247779,-2.04321575,-2.85247779,-2.04321575,0.13041483,7.472219,0.03960629,2.269273,-17.78461075,-1018.983136,-18.16170883,-1040.589265,-0.58886345,-33.739390,-0.49805491,-28.536444,-0.04727960,-2.708922,0.00750335,0.429910,10.80634117,619.157741,10.95659065,627.766402,2.708922,0.429910,0.06094351,0
0.280000,14,0,56,0.37240165,0.58496720,33.516151,0.58496720,33.516151,-1.26018286,7.08714390,-1.26018286,7.08714390,0.03960629,2.269273,-0.03814697,-2.185660,-18.16170883,-1040.589265,-15.55065155,-890.986703,0.54536091,31.246878,0.62311416,35.701812,0.00750335,0.429910,0.05364689,3.073740,10.95659065,627.766402,9.22870731,528.765979,0.429910,3.073740,0.07084286,0
0.285000,14,1,57,0.37240165,0.58496720,33.516151,0.58496720,33.516151,7.08714390,7.31751108,7.08714390,7.31751108,-0.03814697,-2.185660,-0.10268055,-5.883162,-15.55065155,-890.986703,-12.90671730,-739.500429,0.62311416,35.701812,0.68764775,39.399314,0.05364689,3.073740,0.09120020,5.225387,9.22870731,528.765979,7.51066208,430.329238,3.073740,5.225387,0.07084286,0
0.290000,14,2,58,0.37240165,0.58496720,33.516151,0.58496720,33.516151,7.31751108,7.43718958,7.31751108,7.43718958,-0.10268055,-5.883162,-0.15401506,-8.824413,-12.90671730,-739.500429,-10.26690292,-588.250206,0.68764775,39.399314,0.73898226,42.340565,0.09120020,5.225387,0.12017976,6.885793,7.51066208,430.329238,5.79591179,332.081284,5.225387,6.885793,0.07084286,0
0.295000,14,3,59,0.37240165,0.58496720,33.516151,0.58496720,33.516151,7.43718958,7.45189381,7.43718958,7.45189381,-0.15401506,-8.824413,-0.19234295,-11.020439,-10.26690292,-588.250206,-7.66557741,-439.205233,0.73898226,42.340565,0.77731015,44.536591,0.12017976,6.885793,0.14063291,8.057672,5.79591179,332.081284,4.09063148,234.375920,6.885793,8.057672,0.07084286,0
0.300000,15,0,60,0.89853138,1.41140985,80.867828,1.41140985,80.867828,7.36831760,10.00000000,7.36831760,10.00000000,-0.19234295,-11.020439,-0.21284547,-12.195147,-7.66557741,-439.205233,-4.10050344,-234.941541,1.60375281,91.888267,1.62425533,93.062975,0.14063291,8.057672,0.14942154,8.561224,4.09063148,234.375920,1.75772476,100.710210,8.057672,8.561224,0.06731934,0
0.305000,15,1,61,0.89853138,1.41140985,80.867828,1.41140985,80.867828,10.00000000,10.00000000,10.00000000,10.00000000,-0.21284547,-12.195147,-0.21582991,-12.366143,-4.10050344,-234.941541,-0.59688538,-34.199013,1.62425533,93.062975,1.62723976,93.233971,0.14942154,8.561224,0.14665565,8.402750,1.75772476,100.710210,-0.55317837,-31.694786,8.561224,8.402750,0.06731934,0
0.310000,15,2,62,0.89853138,1.41140985,80.867828,1.41140985,80.867828,10.00000000,10.00000000,10.00000000,10.00000000,-0.21582991,-12.366143,-0.20159724,-11.550671,-0.59688538,-34.199013,2.84653378,163.094372,1.62723976,93.233971,1.61300710,92.418499,0.14665565,8.402750,0.13252798,7.593294,-0.55317837,-31.694786,-2.82553482,-161.891220,8.402750,7.593294,0.06731934,0
0.315000,15,3,63,0.89853138,1.41140985,80.867828,1.41140985,80.867828,10.00000000,10.00000000,10.00000000,10.00000000,-0.20159724,-11.550671,-0.17044239,-9.765629,2.84653378,163.094372,6.23097181,357.008387,1.61300710,92.418499,1.58185224,90.633457,0.13252798,7.593294,0.10731947,6.148953,-2.82553482,-161.891220,-5.04169989,-288.868125,7.593294,6.148953,0.06731934,0
0.320000,16,0,64,1.55767465,2.44678974,140.190726,2.44678974,140.190726,10.00000000,10.00000000,10.00000000,10.00000000,-0.17044239,-9.765629,-0.12265475,-7.027600,6.23097181,357.008387,9.55752850,547.606045,2.61723213,149.956355,2.56944449,147.218325,0.10731947,6.148953,0.07137407,4.089433,-5.04169989,-288.868125,-7.18907928,-411.903902,6.148953,4.089433,0.07747231,0
0.325000,16,1,65,1.55767465,2.44678974,140.190726,2.44678974,140.190726,10.00000000,10.00000000,10.00000000,10.00000000,-0.12265475,-7.027600,-0.05851915,-3.352900,9.55752850,547.606045,12.82712078,734.939884,2.56944449,147.218325,2.50530889,143.543626,0.07137407,4.089433,0.02504522,1.434985,-7.18907928,-411.903902,-9.26577091,-530.889567,4.089433,1.434985,0.07747231,0
0.330000,16,2,66,1.55767465,2.44678974,140.190726,2.44678974,140.190726,10.00000000,10.00000000,10.00000000,10.00000000,-0.05851915,-3.352900,0.02168303,1.242346,12.82712078,734.939884,16.04043579,919.049272,2.50530889,143.543626,2.42510671,138.948379,0.02504522,1.434985,-0.03138313,-1.798121,-9.26577091,-530.889567,-11.28567123,-646.621331,1.434985,1.798121,0.07747231,0
0.335000,16,3,67,1.55767465,2.44678974,140.190726,2.44678974,140.190726,10.00000000,10.00000000,10.00000000,10.00000000,0.02168303,1.242346,0.11767253,6.742139,16.04043579,919.049272,19.19789886,1099.958580,2.42510671,138.948379,2.32911722,133.448586,-0.03138313,-1.798121,-0.09779660,-5.603333,-11.28567123,-646.621331,-13.28269482,-761.042354,1.798121,5.603333,0.07747231,0
0.340000,17,0,68,0.23930591,0.37590086,21.537533,0.37590086,21.537533,10.00000000,-0.81385827,10.00000000,-0.81385827,0.11767253,6.742139,0.21075723,12.075500,19.19789886,1099.958580,18.61694145,1066.672173,0.25822834,14.795394,0.16514364,9.462034,-0.09779660,-5.603333,-0.16255884,-9.313935,-13.28269482,-761.042354,-12.95244694,-742.120544,5.603333,9.313935,0.12111867,0
0.345000,17,1,69,0.23930591,0.37590086,21.537533,0.37590086,21.537533,-0.81385827,-1.47139215,-0.81385827,-1.47139215,0.21075723,12.075500,0.29990733,17.183424,18.61694145,1066.672173,17.83002090,1021.584946,0.16514364,9.462034,0.07599354,4.354109,-0.16255884,-9.313935,-0.22529499,-12.908452,-12.95244694,-742.120544,-12.54723072,-718.903365,9.313935,12.908452,0.12111867,0
0.350000,17,2,70,0.23930591,0.37590086,21.537533,0.37590086,21.537533,-1.47139215,-2.06655502,-1.47139215,-2.06655502,0.29990733,17.183424,0.38421306,22.013787,17.83002090,1021.584946,16.86114693,966.072557,0.07599354,4.354109,-0.00831220,-0.476254,-0.22529499,-12.908452,-0.28560990,-16.364242,-12.54723072,-718.903365,-12.06298351,-691.158044,12.908452,16.364242,0.12111867,0
0.355000,17,3,71,0.23930591,0.37590086,21.537533,0.37590086,21.537533,-2.06655502,-2.59566975,-2.06655502,-2.59566975,0.38421306,22.013787,0.46288890,26.521580,16.86114693,966.072557,15.73516750,901.558688,-0.00831220,-0.476254,-0.08698803,-4.984047,-0.28560990,-16.364242,-0.34308121,-19.657105,-12.06298351,-691.158044,-11.49426365,-658.572796,16.364242,19.657105,0.12111867,0
0.360000,18,0,72,-0.84000397,-1.31947517,-75.600359,-1.31947517,-75.600359,-3.05617952,-10.00000000,-3.05617952,-10.00000000,0.46288890,26.521580,0.52304471,29.968254,15.73516750,901.558688,12.03116512,689.334984,-1.78236407,-102.121939,-1.84251988,-105.568613,-0.34308121,-19.657105,-0.38984546,-22.336500,-11.49426365,-658.572796,-9.35284996,-535.878829,19.657105,22.336500,0.09433659,0
0.365000,18,1,73,-0.84000397,-1.31947517,-75.600359,-1.31947517,-75.600359,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.52304471,29.968254,0.56500798,32.372573,12.03116512,689.334984,8.39266109,480.864060,-1.84251988,-105.568613,-1.88448316,-107.972932,-0.38984546,-22.336500,-0.42559904,-24.385029,-9.35284996,-535.878829,-7.15071821,-409.705974,22.336500,24.385029,0.09433659,0
0.370000,18,2,74,-0.84000397,-1.31947517,-75.600359,-1.31947517,-75.600359,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.56500798,32.372573,0.58909994,33.752940,8.39266109,480.864060,4.81839037,276.073432,-1.88448316,-107.972932,-1.90857512,-109.353299,-0.42559904,-24.385029,-0.45010161,-25.788923,-7.15071821,-409.705974,-4.90051222,-280.778668,24.385029,25.788923,0.09433659,0
0.375000,18,3,75,-0.84000397,-1.31947517,-75.600359,-1.31947517,-75.600359,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.58909994,33.752940,0.59563422,34.127327,4.81839037,276.073432,1.30685663,74.877369,-1.90857512,-109.353299,-1.91510940,-109.727686,-0.45010161,-25.788923,-0.46324944,-26.542238,-4.90051222,-280.778668,-2.62956738,-150.663113,25.788923,26.542238,0.09433659,0
0.380000,19,0,76,-2.30387735,-3.61892223,-207.348970,-3.61892223,-207.348970,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.59563422,34.127327,0.58491647,33.513245,1.30685663,74.877369,-2.14354730,-122.816213,-4.21455646,-241.476297,-4.20383871,-240.862216,-0.46324944,-26.542238,-0.46514374,-26.650773,-2.62956738,-150.663113,-0.37885699,-21.706906,26.542238,26.650773,0.12728754,0
0.385000,19,1,77,-2.30387735,-3.61892223,-207.348970,-3.61892223,-207.348970,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.58491647,33.513245,0.55724382,31.927719,-2.14354730,-122.816213,-5.53452873,-317.105138,-4.20383871,-240.862216,-4.17616606,-239.276690,-0.46514374,-26.650773,-0.45603725,-26.129010,-0.37885699,-21.706906,1.82129741,104.352655,26.650773,26.129010,0.12728754,0
0.390000,19,2,78,-2.30387735,-3.61892223,-207.348970,-3.61892223,-207.348970,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.55724382,31.927719,0.51290524,29.387306,-5.53452873,-317.105138,-8.86771870,-508.082855,-4.17616606,-239.276690,-4.13182747,-236.736276,-0.45603725,-26.129010,-0.43635792,-25.001467,1.82129741,104.352655,3.93586516,225.508463,26.129010,25.001467,0.12728754,0
0.395000,19,3,79,-2.30387735,-3.61892223,-207.348970,-3.61892223,-207.348970,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.51290524,29.387306,0.45218214,25.908128,-8.86771870,-508.082855,-12.14462185,-695.835576,-4.13182747,-236.736276,-4.07110438,-233.257099,-0.43635792,-25.001467,-0.40668422,-23.301289,3.93586516,225.508463,5.93474054,340.035586,25.001467,23.301289,0.12728754,0
0.400000,20,0,80,-0.71477473,-1.12276554,-64.329727,-1.12276554,-64.329727,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.45218214,25.908128,0.37534937,21.505935,-12.14462185,-695.835576,-15.36655617,-880.438814,-1.57494769,-90.237855,-1.49811491,-85.835662,-0.40668422,-23.301289,-0.36770317,-21.067840,5.93474054,340.035586,7.79621077,446.689973,23.301289,21.067840,0.09759445,0
0.405000,20,1,81,-0.71477473,-1.12276554,-64.329727,-1.12276554,-64.329727,-10.00000000,-9.67993546,-10.00000000,-9.67993546,0.37534937,21.505935,0.28397316,16.270463,-15.36655617,-880.438814,-18.27524567,-1047.094446,-1.49811491,-85.835662,-1.40673870,-80.600190,-0.36770317,-21.067840,-0.32092762,-18.387798,7.79621077,446.689973,9.35511017,536.008330,21.067840,18.387798,0.09759445,0
0.410000,20,2,82,-0.71477473,-1.12276554,-64.329727,-1.12276554,-64.329727,-9.67993546,-8.51262283,-9.67993546,-8.51262283,0.28397316,16.270463,0.18018927,10.324085,-18.27524567,-1047.094446,-20.75677872,-1189.275817,-1.40673870,-80.600190,-1.30295481,-74.653811,-0.32092762,-18.387798,-0.26814562,-15.363612,9.35511017,536.008330,10.55639744,604.837020,18.387798,15.363612,0.09759445,0
0.415000,20,3,83,-0.71477473,-1.12276554,-64.329727,-1.12276554,-64.329727,-8.51262283,-7.31012154,-8.51262283,-7.31012154,0.18018927,10.324085,0.06615882,3.790621,-20.75677872,-1189.275817,-22.80609131,-1306.692779,-1.30295481,-74.653811,-1.18892436,-68.120348,-0.26814562,-15.363612,-0.21097718,-12.088102,10.55639744,604.837020,11.43368816,655.102076,15.363612,12.088102,0.09759445,0
0.420000,21,0,84,0.37188378,0.58415371,33.469542,0.58415371,33.469542,-6.09048080,7.56487274,-6.09048080,7.56487274,0.06615882,3.790621,-0.03367591,-1.929487,-22.80609131,-1306.692779,-19.96694565,-1144.021715,0.51799490,29.678921,0.61782962,35.399030,-0.21097718,-12.088102,-0.16482756,-9.443923,11.43368816,655.102076,9.22992706,528.835866,12.088102,9.443923,0.05628359,0
0.425000,21,1,85,0.37188378,0.58415371,33.469542,0.58415371,33.469542,7.56487274,7.93767881,7.56487274,7.93767881,-0.03367591,-1.929487,-0.11893049,-6.814215,-19.96694565,-1144.021715,-17.05091667,-976.945562,0.61782962,35.399030,0.70308420,40.283757,-0.16482756,-9.443923,-0.12915279,-7.399910,9.22992706,528.835866,7.13495398,408.802750,9.443923,7.399910,0.05628359,0
0.430000,21,2,86,0.37188378,0.58415371,33.469542,0.58415371,33.469542,7.93767881,8.18231106,7.93767881,8.18231106,-0.11893049,-6.814215,-0.18943922,-10.854068,-17.05091667,-976.945562,-14.10174751,-807.970616,0.70308420,40.283757,0.77359293,44.323610,-0.12915279,-7.399910,-0.10354341,-5.932600,7.13495398,408.802750,5.12187624,293.461892,7.399910,5.932600,0.05628359,0
0.435000,21,3,87,0.37188378,0.58415371,33.469542,0.58415371,33.469542,8.18231106,8.30400562,8.18231106,8.30400562,-0.18943922,-10.854068,-0.24524187,-14.051324,-14.10174751,-807.970616,-11.16052818,-639.451162,0.77359293,44.323610,0.82939558,47.520866,-0.10354341,-5.932600,-0.08765298,-5.022146,5.12187624,293.461892,3.17808557,182.090890,5.932600,5.022146,0.05628359,0
0.440000,22,0,88,0.53485096,0.84014195,48.136588,0.84014195,48.136588,8.30924416,10.00000000,8.30924416,10.00000000,-0.24524187,-14.051324,-0.28292117,-16.210189,-11.16052818,-639.451162,-7.53585768,-431.772840,1.08538382,62.187912,1.12306312,64.346777,-0.08765298,-5.022146,-0.08344214,-4.780882,3.17808557,182.090890,0.84216827,48.252688,5.022146,4.780882,0.05266770,0
0.445000,22,1,89,0.53485096,0.84014195,48.136588,0.84014195,48.136588,10.00000000,10.00000000,10.00000000,10.00000000,-0.28292117,-16.210189,-0.30278799,-17.348474,-7.53585768,-431.772840,-3.97336364,-227.656967,1.12306312,64.346777,1.14292994,65.485062,-0.08344214,-4.780882,-0.09053595,-5.187328,0.84216827,48.252688,-1.41876340,-81.289155,4.780882,5.187328,0.05266770,0
0.450000,22,2,90,0.53485096,0.84014195,48.136588,0.84014195,48.136588,10.00000000,9.73944378,10.00000000,9.73944378,-0.30278799,-17.348474,-0.30643147,-17.557230,-3.97336364,-227.656967,-0.72869480,-41.751136,1.14292994,65.485062,1.14657342,65.693818,-0.09053595,-5.187328,-0.10776199,-6.174307,-1.41876340,-81.289155,-3.44520783,-197.395868,5.187328,6.174307,0.05266770,0
0.455000,22,3,91,0.53485096,0.84014195,48.136588,0.84014195,48.136588,9.73944378,9.28189182,9.73944378,9.28189182,-0.30643147,-17.557230,-0.29486471,-16.894504,-0.72869480,-41.751136,2.31335354,132.545394,1.14657342,65.693818,1.13500667,65.031092,-0.10776199,-6.174307,-0.13432766,-7.696408,-3.44520783,-197.395868,-5.31313515,-304.420220,6.174307,7.696408,0.05266770,0
0.460000,23,0,92,1.57004404,2.46621943,141.303964,2.46621943,141.303964,8.73305035,10.00000000,8.73305035,10.00000000,-0.29486471,-16.894504,-0.26633537,-15.259893,2.31335354,132.545394,5.70587015,326.922278,2.76108414,158.198468,2.73255479,156.563857,-0.13432766,-7.696408,-0.17121688,-9.810004,-5.31313515,-304.420220,-7.37784243,-422.719233,7.696408,9.810004,0.12101136,0
0.465000,23,1,93,1.57004404,2.46621943,141.303964,2.46621943,141.303964,10.00000000,10.00000000,10.00000000,10.00000000,-0.26633537,-15.259893,-0.22113916,-12.670341,5.70587015,326.922278,9.03924179,517.910405,2.73255479,156.563857,2.68735859,153.974305,-0.17121688,-9.810004,-0.21813641,-12.498296,-7.37784243,-422.719233,-9.38390827,-537.658339,9.810004,12.498296,0.12101136,0
0.470000,23,2,94,1.57004404,2.46621943,141.303964,2.46621943,141.303964,10.00000000,10.00000000,10.00000000,10.00000000,-0.22113916,-12.670341,-0.15956952,-9.142660,9.03924179,517.910405,12.31393051,705.536248,2.68735859,153.974305,2.62578894,150.446624,-0.21813641,-12.498296,-0.27489293,-15.750204,-9.38390827,-537.658339,-11.35129929,-650.381541,12.498296,15.750204,0.12101136,0
0.475000,23,3,95,1.57004404,2.46621943,141.303964,2.46621943,141.303964,10.00000000,10.00000000,10.00000000,10.00000000,-0.15956952,-9.142660,-0.08191855,-4.693587,12.31393051,705.536248,15.53019524,889.814642,2.62578894,150.446624,2.54813797,145.997551,-0.27489293,-15.750204,-0.34146100,-19.564274,-11.35129929,-650.381541,-13.31361198,-762.813777,15.750204,19.564274,0.12101136,0
0.480000,24,0,96,0.45483127,0.71444732,40.934816,0.71444732,40.934816,10.00000000,4.04139757,10.00000000,4.04139757,-0.08191855,-4.693587,0.00103111,0.059078,15.53019524,889.814642,16.58993149,950.533057,0.79636586,45.628403,0.71341621,40.875738,-0.34146100,-19.564274,-0.41168350,-23.587727,-13.31361198,-762.813777,-14.04449654,-804.690377,19.564274,23.587727,0.17295849,0
0.485000,24,1,97,0.45483127,0.71444732,40.934816,0.71444732,40.934816,4.04139757,3.21883988,4.04139757,3.21883988,0.00103111,0.059078,0.08784235,5.032996,16.58993149,950.533057,17.36224937,994.783612,0.71341621,40.875738,0.62660497,35.901820,-0.41168350,-23.587727,-0.48498017,-27.787317,-14.04449654,-804.690377,-14.65933228,-839.917870,23.587727,27.787317,0.17295849,0
0.490000,24,2,98,0.45483127,0.71444732,40.934816,0.71444732,40.934816,3.21883988,2.40850234,3.21883988,2.40850234,0.08784235,5.032996,0.17712229,10.148360,17.36224937,994.783612,17.85598946,1023.072835,0.62660497,35.901820,0.53732502,30.786456,-0.48498017,-27.787317,-0.56080258,-32.131621,-14.65933228,-839.917870,-15.16448879,-868.861206,27.787317,32.131621,0.17295849,0
0.495000,24,3,99,0.45483127,0.71444732,40.934816,0.71444732,40.934816,2.40850234,1.62020159,2.40850234,1.62020159,0.17712229,10.148360,0.26753825,15.328813,17.85598946,1023.072835,18.08319473,1036.090738,0.53732502,30.786456,0.44690907,25.606004,-0.56080258,-32.131621,-0.63859862,-36.589006,-15.16448879,-868.861206,-15.55920696,-891.476892,32.131621,36.589006,0.17295849,0
0.500000,25,0,100,-0.72068864,-1.13205504,-64.861976,-1.13205504,-64.861976,0.86279345,-10.00000000,0.86279345,-10.00000000,0.26753825,15.328813,0.33924273,19.437176,18.08319473,1036.090738,14.34089661,821.672850,-1.39959329,-80.190789,-1.47129777,-84.299153,-0.63859862,-36.589006,-0.70816833,-40.575056,-15.55920696,-891.476892,-13.91393661,-797.209844,36.589006,40.575056,0.19273090,0
0.505000,25,1,101,-0.72068864,-1.13205504,-64.861976,-1.13205504,-64.861976,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.33924273,19.437176,0.39257741,22.493029,14.34089661,821.672850,10.66693687,611.170463,-1.47129777,-84.299153,-1.52463245,-87.355005,-0.70816833,-40.575056,-0.76884389,-44.051510,-13.91393661,-797.209844,-12.13511658,-695.290964,40.575056,44.051510,0.19273090,0
0.510000,25,2,102,-0.72068864,-1.13205504,-64.861976,-1.13205504,-64.861976,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.39257741,22.493029,0.42787769,24.515586,10.66693687,611.170463,7.06005907,404.511588,-1.52463245,-87.355005,-1.55993274,-89.377562,-0.76884389,-44.051510,-0.82016557,-46.992026,-12.13511658,-695.290964,-10.26434231,-588.103494,44.051510,46.992026,0.19273090,0
0.515000,25,3,103,-0.72068864,-1.13205504,-64.861976,-1.13205504,-64.861976,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.42787769,24.515586,0.44547111,25.523614,7.06005907,404.511588,3.51868534,201.605819,-1.55993274,-89.377562,-1.57752615,-90.385591,-0.82016557,-46.992026,-0.86191970,-49.384361,-10.26434231,-588.103494,-8.35082436,-478.466991,46.992026,49.384361,0.19273090,0
0.520000,26,0,104,-2.28156948,-3.58388114,-205.341264,-3.58388114,-205.341264,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.44547111,25.523614,0.44567630,25.535371,3.51868534,201.605819,0.04103832,2.351323,-4.02935225,-230.864878,-4.02955744,-230.876634,-0.86191970,-49.384361,-0.89413524,-51.230175,-8.35082436,-478.466991,-6.44310379,-369.162654,49.384361,51.230175,0.16255940,0
0.525000,26,1,105,-2.28156948,-3.58388114,-205.341264,-3.58388114,-205.341264,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.44567630,25.535371,0.42880261,24.568580,0.04103832,2.351323,-3.37473512,-193.358079,-4.02955744,-230.876634,-4.01268375,-229.909843,-0.89413524,-51.230175,-0.91706067,-52.543706,-6.44310379,-369.162654,-4.58508968,-262.706288,51.230175,52.543706,0.16255940,0
0.530000,26,2,106,-2.28156948,-3.58388114,-205.341264,-3.58388114,-205.341264,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.42880261,24.568580,0.39515027,22.640443,-3.37473512,-193.358079,-6.73046732,-385.627372,-4.01268375,-229.909843,-3.97903141,-227.981707,-0.91706067,-52.543706,-0.93113762,-53.350256,-4.58508968,-262.706288,-2.81539083,-161.310012,52.543706,53.350256,0.16255940,0
0.535000,26,3,107,-2.28156948,-3.58388114,-205.341264,-3.58388114,-205.341264,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.39515027,22.640443,0.34501085,19.767665,-6.73046732,-385.627372,-10.02788353,-574.555404,-3.97903141,-227.981707,-3.92889199,-225.108929,-0.93113762,-53.350256,-0.93701261,-53.686868,-2.81539083,-161.310012,-1.17499471,-67.322238,53.350256,53.686868,0.16255940,0
0.540000,27,0,108,-1.17707705,-1.84894836,-105.936938,-1.84894836,-105.936938,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.34501085,19.767665,0.27866778,15.966488,-10.02788353,-574.555404,-13.26861382,-760.235572,-2.19395921,-125.704603,-2.12761614,-121.903425,-0.93701261,-53.686868,-0.93546438,-53.598161,-1.17499471,-67.322238,0.30965066,17.741676,53.686868,53.598161,0.19928163,0
0.545000,27,1,109,-1.17707705,-1.84894836,-105.936938,-1.84894836,-105.936938,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.27866778,15.966488,0.19639719,11.252730,-13.26861382,-760.235572,-16.45411682,-942.751449,-2.12761614,-121.903425,-2.04534554,-117.189667,-0.93546438,-53.598161,-0.92743659,-53.138202,0.30965066,17.741676,1.60556006,91.991815,53.598161,53.138202,0.19928163,0
0.550000,27,2,110,-1.17707705,-1.84894836,-105.936938,-1.84894836,-105.936938,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.19639719,11.252730,0.09846883,5.641848,-16.45411682,-942.751449,-19.58567238,-1122.176366,-2.04534554,-117.189667,-1.94741718,-111.578786,-0.92743659,-53.138202,-0.91404521,-52.370933,1.60556006,91.991815,2.67827225,153.453696,53.138202,52.370933,0.19928163,0
0.555000,27,3,111,-1.17707705,-1.84894836,-105.936938,-1.84894836,-105.936938,-10.00000000,-10.00000000,-10.00000000,-10.00000000,0.09846883,5.641848,-0.01485305,-0.851017,-19.58567238,-1122.176366,-22.66437531,-1298.573050,-1.94741718,-111.578786,-1.83409531,-105.085921,-0.91404521,-52.370933,-0.89658773,-51.370693,2.67827225,153.453696,3.49149585,200.047976,52.370933,51.370693,0.19928163,0
0.560000,28,0,112,0.04265696,0.06700540,3.839126,0.06700540,3.839126,-10.00000000,4.05452394,-10.00000000,4.05452394,-0.01485305,-0.851017,-0.11975727,-6.861586,-22.66437531,-1298.573050,-20.98084641,-1202.113950,0.08185844,4.690143,0.18676267,10.700713,-0.89658773,-51.370693,-0.88602030,-50.765224,3.49149585,200.047976,2.11348462,121.093749,51.370693,50.765224,0.15507096,0
0.565000,28,1,113,0.04265696,0.06700540,3.839126,0.06700540,3.839126,4.05452394,4.64122820,4.05452394,4.64122820,-0.11975727,-6.861586,-0.21542335,-12.342849,-20.98084641,-1202.113950,-19.13321686,-1096.252574,0.18676267,10.700713,0.28242874,16.181975,-0.88602030,-50.765224,-0.88189131,-50.528650,2.11348462,121.093749,0.82579744,47.314708,50.765224,50.528650,0.15507096,0
0.570000,28,2,114,0.04265696,0.06700540,3.839126,0.06700540,3.839126,4.64122820,5.12941265,4.64122820,5.12941265,-0.21542335,-12.342849,-0.30120590,-17.257827,-19.13321686,-1096.252574,-17.15651131,-982.995689,0.28242874,16.181975,0.36821130,21.096953,-0.88189131,-50.528650,-0.88364965,-50.629395,0.82579744,47.314708,-0.35166484,-20.148911,50.528650,50.629395,0.15507096,0
0.575000,28,3,115,0.04265696,0.06700540,3.839126,0.06700540,3.839126,5.12941265,5.51916742,5.12941265,5.51916742,-0.30120590,-17.257827,-0.37663171,-21.579407,-17.15651131,-982.995689,-15.08516216,-864.316125,0.36821130,21.096953,0.44363710,25.418534,-0.88364965,-50.629395,-0.89065343,-51.030683,-0.35166484,-20.148911,-1.40076125,-80.257708,50.629395,51.030683,0.15507096,0
0.580000,29,0,116,0.04570003,0.07178544,4.113003,0.07178544,4.113003,5.81187105,5.85011148,5.81187105,5.85011148,-0.37663171,-21.579407,-0.44133240,-25.286484,-15.08516216,-864.316125,-12.94013882,-741.415341,0.44841715,25.692410,0.51311784,29.399487,-0.89065343,-51.030683,-0.90223294,-51.694140,-1.40076125,-80.257708,-2.31589699,-132.691123,51.030683,51.694140,0.16580942,0
0.585000,29,1,117,0.04570003,0.07178544,4.113003,0.07178544,4.113003,5.85011148,6.04596376,5.85011148,6.04596376,-0.44133240,-25.286484,-0.49516630,-28.370939,-12.94013882,-741.415341,-10.76677895,-616.890993,0.51311784,29.399487,0.56695174,32.483942,-0.90223294,-51.694140,-0.91766769,-52.578485,-2.31589699,-132.691123,-3.08695245,-176.869347,51.694140,52.578485,0.16580942,0
