time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,reward,done
3.540000,177,0,177,-0.12228355,0.05441844,3.117947,0.06245478,3.578395,-0.00024270,-0.013906,0.24603719,0.24591085,0.24603719,0.24591085,0.04696296,2.690779,0.04696816,2.691077,0.00028283,0.016205,0.00024975,0.014309,0.01549182,0.887616,0.01548662,0.887318,0.07707823,0
3.560000,178,0,178,-0.12229404,0.05441453,3.117723,0.06245087,3.578171,-0.00019558,-0.011206,0.24591085,0.24581094,0.24591085,0.24581094,0.04696816,2.691077,0.04697272,2.691339,0.00024975,0.014309,0.00021532,0.012337,0.01548271,0.887094,0.01547815,0.886832,0.07707514,0
3.580000,179,0,179,-0.12230381,0.05441089,3.117514,0.06244722,3.577962,-0.00018217,-0.010437,0.24581094,0.24572454,0.24581094,0.24572454,0.04697272,2.691339,0.04697657,2.691559,0.00021532,0.012337,0.00018301,0.010486,0.01547450,0.886624,0.01547065,0.886403,0.07707204,0
3.600000,180,0,180,-0.12231186,0.05440789,3.117342,0.06244422,3.577791,-0.00014994,-0.008591,0.24572454,0.24566448,0.24572454,0.24566448,0.04697657,2.691559,0.04697971,2.691739,0.00018301,0.010486,0.00014608,0.008370,0.01546765,0.886231,0.01546452,0.886052,0.07706897,0
3.620000,181,0,181,-0.12231783,0.05440566,3.117215,0.06244200,3.577663,-0.00011139,-0.006382,0.24566448,0.24563026,0.24566448,0.24563026,0.04697971,2.691739,0.04698209,2.691876,0.00014608,0.008370,0.00010741,0.006154,0.01546229,0.885924,0.01545991,0.885787,0.07706591,0
3.640000,182,0,182,-0.12232406,0.05440333,3.117081,0.06243967,3.577530,-0.00011623,-0.006659,0.24563026,0.24561393,0.24563026,0.24561393,0.04698209,2.691876,0.04698361,2.691963,0.00010741,0.006154,0.00006317,0.003619,0.01545758,0.885654,0.01545606,0.885567,0.07706290,0
3.660000,183,0,183,-0.12233347,0.05439983,3.116881,0.06243617,3.577329,-0.00017509,-0.010032,0.24561393,0.24559982,0.24561393,0.24559982,0.04698361,2.691963,0.04698417,2.691995,0.00006317,0.003619,0.00001332,0.000763,0.01545256,0.885366,0.01545200,0.885334,0.07705992,0
3.680000,184,0,184,-0.12234101,0.05439702,3.116720,0.06243336,3.577168,-0.00014063,-0.008057,0.24559982,0.24561585,0.24559982,0.24561585,0.04698417,2.691995,0.04698366,2.691966,0.00001332,0.000763,-0.00003879,-0.002222,0.01544919,0.885173,0.01544970,0.885202,0.07705699,0
3.700000,185,0,185,-0.12234622,0.05439508,3.116608,0.06243141,3.577057,-0.00009723,-0.005571,0.24561585,0.24565449,0.24561585,0.24565449,0.04698366,2.691966,0.04698222,2.691883,-0.00003879,-0.002222,-0.00008474,-0.004855,0.01544775,0.885091,0.01544920,0.885174,0.07705411,0
3.720000,186,0,186,-0.12235199,0.05439293,3.116485,0.06242926,3.576933,-0.00010747,-0.006158,0.24565449,0.24571140,0.24565449,0.24571140,0.04698222,2.691883,0.04697976,2.691742,-0.00008474,-0.004855,-0.00013617,-0.007802,0.01544705,0.885051,0.01544950,0.885191,0.07705127,0
3.740000,187,0,187,-0.12235858,0.05439047,3.116344,0.06242681,3.576793,-0.00012275,-0.007033,0.24571140,0.24578576,0.24571140,0.24578576,0.04697976,2.691742,0.04697622,2.691539,-0.00013617,-0.007802,-0.00019259,-0.011035,0.01544705,0.885051,0.01545059,0.885254,0.07704853,0
3.760000,188,0,188,-0.12235880,0.05439039,3.116340,0.06242673,3.576788,-0.00000410,-0.000235,0.24578576,0.24589561,0.24578576,0.24589561,0.04697622,2.691539,0.04697176,2.691284,-0.00019259,-0.011035,-0.00023236,-0.013313,0.01545051,0.885249,0.01545497,0.885504,0.07704584,0
3.780000,189,0,189,-0.12236295,0.05438884,3.116251,0.06242518,3.576699,-0.00007730,-0.004429,0.24589561,0.24600300,0.24589561,0.24600300,0.04697176,2.691284,0.04696655,2.690985,-0.00023236,-0.013313,-0.00028099,-0.016100,0.01545342,0.885416,0.01545863,0.885714,0.07704321,0
3.800000,190,0,190,-0.12236401,0.05438844,3.116228,0.06242478,3.576677,-0.00001993,-0.001142,0.24600300,0.24615343,0.24600300,0.24615343,0.04696655,2.690985,0.04696013,2.690617,-0.00028099,-0.016100,-0.00033501,-0.019195,0.01545823,0.885692,0.01546465,0.886059,0.07704067,0
3.820000,191,0,191,-0.12236783,0.05438702,3.116147,0.06242336,3.576595,-0.00007115,-0.004077,0.24615343,0.24630587,0.24615343,0.24630587,0.04696013,2.690617,0.04695259,2.690185,-0.00033501,-0.019195,-0.00038964,-0.022325,0.01546323,0.885978,0.01547077,0.886410,0.07703819,0
3.840000,192,0,192,-0.12237016,0.05438615,3.116097,0.06242249,3.576545,-0.00004340,-0.002487,0.24630587,0.24647237,0.24630587,0.24647237,0.04695259,2.690185,0.04694411,2.689699,-0.00038964,-0.022325,-0.00043456,-0.024898,0.01546990,0.886360,0.01547838,0.886846,0.07703580,0
3.860000,193,0,193,-0.12236531,0.05438796,3.116201,0.06242430,3.576649,0.00009034,0.005176,0.24647237,0.24667656,0.24647237,0.24667656,0.04694411,2.689699,0.04693498,2.689176,-0.00043456,-0.024898,-0.00046452,-0.026615,0.01548019,0.886949,0.01548932,0.887473,0.07703350,0
3.880000,194,0,194,-0.12236217,0.05438913,3.116268,0.06242547,3.576716,0.00005849,0.003351,0.24667656,0.24689859,0.24667656,0.24689859,0.04693498,2.689176,0.04692502,2.688606,-0.00046452,-0.026615,-0.00050918,-0.029174,0.01549049,0.887540,0.01550045,0.888110,0.07703127,0
3.900000,195,0,195,-0.12236178,0.05438928,3.116276,0.06242562,3.576724,0.00000745,0.000427,0.24689859,0.24710916,0.24689859,0.24710916,0.04692502,2.688606,0.04691426,2.687989,-0.00050918,-0.029174,-0.00054584,-0.031274,0.01550060,0.888119,0.01551136,0.888735,0.07702914,0
3.920000,196,0,196,-0.12235899,0.05439032,3.116336,0.06242666,3.576784,0.00005197,0.002978,0.24710916,0.24734259,0.24710916,0.24734259,0.04691426,2.687989,0.04690279,2.687332,-0.00054584,-0.031274,-0.00058006,-0.033235,0.01551240,0.888795,0.01552387,0.889452,0.07702708,0
3.940000,197,0,197,-0.12235834,0.05439056,3.116349,0.06242689,3.576798,0.00001192,0.000683,0.24734259,0.24758831,0.24734259,0.24758831,0.04690279,2.687332,0.04689050,2.686628,-0.00058006,-0.033235,-0.00062601,-0.035868,0.01552410,0.889466,0.01553640,0.890170,0.07702510,0
3.960000,198,0,198,-0.12235570,0.05439154,3.116406,0.06242788,3.576854,0.00004936,0.002828,0.24758831,0.24784963,0.24758831,0.24784963,0.04689050,2.686628,0.04687740,2.685877,-0.00062601,-0.035868,-0.00066293,-0.037983,0.01553738,0.890227,0.01555049,0.890977,0.07702319,0
3.980000,199,0,199,-0.12235622,0.05439135,3.116395,0.06242769,3.576843,-0.00000969,-0.000555,0.24784963,0.24811447,0.24784963,0.24811447,0.04687740,2.685877,0.04686346,2.685079,-0.00066293,-0.037983,-0.00070892,-0.040618,0.01555029,0.890966,0.01556423,0.891764,0.07702136,0
4.000000,200,0,200,-0.12235344,0.05439239,3.116454,0.06242872,3.576902,0.00005178,0.002967,0.24811447,0.24838687,0.24811447,0.24838687,0.04686346,2.685079,0.04684888,2.684243,-0.00070892,-0.040618,-0.00073277,-0.041985,0.01556526,0.891824,0.01557984,0.892659,0.07701960,0
4.020000,201,0,201,-0.12234935,0.05439391,3.116541,0.06243025,3.576990,0.00007618,0.004365,0.24838687,0.24868008,0.24838687,0.24868008,0.04684888,2.684243,0.04683378,2.683378,-0.00073277,-0.041985,-0.00076138,-0.043624,0.01558137,0.892746,0.01559647,0.893612,0.07701792,0
4.040000,202,0,202,-0.12234078,0.05439711,3.116725,0.06243344,3.577173,0.00015981,0.009157,0.24868008,0.24899006,0.24868008,0.24899006,0.04683378,2.683378,0.04681830,2.682491,-0.00076138,-0.043624,-0.00077435,-0.044367,0.01559966,0.893795,0.01561514,0.894682,0.07701632,0
4.060000,203,0,203,-0.12233684,0.05439857,3.116809,0.06243491,3.577257,0.00007339,0.004205,0.24899006,0.24928853,0.24899006,0.24928853,0.04681830,2.682491,0.04680246,2.681583,-0.00077435,-0.044367,-0.00079734,-0.045684,0.01561661,0.894766,0.01563245,0.895674,0.07701477,0
4.080000,204,0,204,-0.12232798,0.05440187,3.116998,0.06243821,3.577446,0.00016503,0.009456,0.24928853,0.24961349,0.24928853,0.24961349,0.04680246,2.681583,0.04678625,2.680655,-0.00079734,-0.045684,-0.00081212,-0.046531,0.01563575,0.895863,0.01565196,0.896791,0.07701331,0
4.100000,205,0,205,-0.12232620,0.05440254,3.117036,0.06243888,3.577484,0.00003334,0.001910,0.24961349,0.24990472,0.24961349,0.24990472,0.04678625,2.680655,0.04676978,2.679711,-0.00081212,-0.046531,-0.00083062,-0.047591,0.01565263,0.896829,0.01566910,0.897773,0.07701190,0
4.120000,206,0,206,-0.12231812,0.05440555,3.117208,0.06244189,3.577657,0.00015050,0.008623,0.24990472,0.25023180,0.24990472,0.25023180,0.04676978,2.679711,0.04675296,2.678747,-0.00083062,-0.047591,-0.00084242,-0.048267,0.01567211,0.897946,0.01568893,0.898909,0.07701056,0
4.140000,207,0,207,-0.12231754,0.05440577,3.117221,0.06244211,3.577669,0.00001099,0.000630,0.25023180,0.25054082,0.25023180,0.25054082,0.04675296,2.678747,0.04673567,2.677756,-0.00084242,-0.048267,-0.00087268,-0.050001,0.01568915,0.898922,0.01570644,0.899913,0.07700925,0
4.160000,208,0,208,-0.12231167,0.05440796,3.117346,0.06244430,3.577795,0.00010934,0.006265,0.25054082,0.25085372,0.25054082,0.25085372,0.04673567,2.677756,0.04671819,2.676755,-0.00087268,-0.050001,-0.00087307,-0.050023,0.01570863,0.900038,0.01572610,0.901039,0.07700800,0
4.180000,209,0,209,-0.12230287,0.05441124,3.117534,0.06244757,3.577982,0.00016391,0.009392,0.25085372,0.25118232,0.25085372,0.25118232,0.04671819,2.676755,0.04670073,2.675755,-0.00087307,-0.050023,-0.00087204,-0.049964,0.01572938,0.901227,0.01574684,0.902228,0.07700679,0
4.200000,210,0,210,-0.12229908,0.05441265,3.117615,0.06244899,3.578064,0.00007078,0.004055,0.25118232,0.25149795,0.25118232,0.25149795,0.04670073,2.675755,0.04668309,2.674744,-0.00087204,-0.049964,-0.00088468,-0.050688,0.01574826,0.902309,0.01576590,0.903319,0.07700562,0
4.220000,211,0,211,-0.12229082,0.05441573,3.117792,0.06245207,3.578240,0.00015385,0.008815,0.25149795,0.25182432,0.25149795,0.25182432,0.04668309,2.674744,0.04666540,2.673730,-0.00088468,-0.050688,-0.00088096,-0.050475,0.01576898,0.903496,0.01578667,0.904509,0.07700449,0
4.240000,212,0,212,-0.12228559,0.05441768,3.117903,0.06245402,3.578351,0.00009742,0.005582,0.25182432,0.25213897,0.25182432,0.25213897,0.04666540,2.673730,0.04664773,2.672718,-0.00088096,-0.050475,-0.00088379,-0.050637,0.01578861,0.904621,0.01580628,0.905633,0.07700340,0
4.260000,213,0,213,-0.12228009,0.05441973,3.118021,0.06245606,3.578469,0.00010245,0.005870,0.25213897,0.25245768,0.25213897,0.25245768,0.04664773,2.672718,0.04662996,2.671700,-0.00088379,-0.050637,-0.00088734,-0.050841,0.01580833,0.905751,0.01582610,0.906769,0.07700232,0
4.280000,214,0,214,-0.12227602,0.05442124,3.118108,0.06245758,3.578556,0.00007581,0.004344,0.25245768,0.25275978,0.25245768,0.25275978,0.04662996,2.671700,0.04661222,2.670684,-0.00088734,-0.050841,-0.00088340,-0.050615,0.01582762,0.906856,0.01584536,0.907872,0.07700129,0
4.300000,215,0,215,-0.12226965,0.05442362,3.118244,0.06245996,3.578692,0.00011902,0.006820,0.25275978,0.25306532,0.25275978,0.25306532,0.04661222,2.670684,0.04659470,2.669680,-0.00088340,-0.050615,-0.00087275,-0.050005,0.01584774,0.908009,0.01586526,0.909012,0.07700027,0
4.320000,216,0,216,-0.12226236,0.05442634,3.118399,0.06246268,3.578848,0.00013579,0.007780,0.25306532,0.25338027,0.25306532,0.25338027,0.04659470,2.669680,0.04657730,2.668683,-0.00087275,-0.050005,-0.00086808,-0.049737,0.01586797,0.909168,0.01588537,0.910165,0.07699926,0
4.340000,217,0,217,-0.12225448,0.05442927,3.118568,0.06246561,3.579016,0.00014678,0.008410,0.25338027,0.25368258,0.25338027,0.25368258,0.04657730,2.668683,0.04656018,2.667702,-0.00086808,-0.049737,-0.00085178,-0.048803,0.01588831,0.910333,0.01590543,0.911314,0.07699827,0
4.360000,218,0,218,-0.12225014,0.05443089,3.118660,0.06246723,3.579109,0.00008084,0.004632,0.25368258,0.25397196,0.25368258,0.25397196,0.04656018,2.667702,0.04654321,2.666730,-0.00085178,-0.048803,-0.00084583,-0.048463,0.01590705,0.911407,0.01592401,0.912379,0.07699730,0
4.380000,219,0,219,-0.12224579,0.05443252,3.118753,0.06246885,3.579202,0.00008121,0.004653,0.25397196,0.25425759,0.25397196,0.25425759,0.04654321,2.666730,0.04652641,2.665767,-0.00084583,-0.048463,-0.00083851,-0.048043,0.01592564,0.912472,0.01594245,0.913435,0.07699631,0
4.400000,220,0,220,-0.12224323,0.05443347,3.118808,0.06246980,3.579256,0.00004750,0.002721,0.25425759,0.25453705,0.25425759,0.25453705,0.04652641,2.665767,0.04650966,2.664807,-0.00083851,-0.048043,-0.00083678,-0.047944,0.01594340,0.913489,0.01596014,0.914449,0.07699532,0
4.420000,221,0,221,-0.12224178,0.05443401,3.118839,0.06247035,3.579287,0.00002719,0.001558,0.25453705,0.25480604,0.25453705,0.25480604,0.04650966,2.664807,0.04649299,2.663852,-0.00083678,-0.047944,-0.00083226,-0.047685,0.01596069,0.914480,0.01597735,0.915435,0.07699434,0
4.440000,222,0,222,-0.12223671,0.05443590,3.118947,0.06247224,3.579395,0.00009444,0.005411,0.25480604,0.25507373,0.25480604,0.25507373,0.04649299,2.663852,0.04647666,2.662917,-0.00083226,-0.047685,-0.00081056,-0.046442,0.01597924,0.915543,0.01599557,0.916479,0.07699334,0
4.460000,223,0,223,-0.12223108,0.05443799,3.119067,0.06247433,3.579516,0.00010487,0.006008,0.25507373,0.25533992,0.25507373,0.25533992,0.04647666,2.662917,0.04646072,2.662003,-0.00081056,-0.046442,-0.00079021,-0.045276,0.01599767,0.916599,0.01601361,0.917513,0.07699235,0
4.480000,224,0,224,-0.12222375,0.05444073,3.119224,0.06247707,3.579672,0.00013672,0.007833,0.25533992,0.25561860,0.25533992,0.25561860,0.04646072,2.662003,0.04644512,2.661109,-0.00079021,-0.045276,-0.00077760,-0.044553,0.01601635,0.917669,0.01603195,0.918563,0.07699134,0
4.500000,225,0,225,-0.12221833,0.05444275,3.119340,0.06247909,3.579788,0.00010096,0.005784,0.25561860,0.25587225,0.25561860,0.25587225,0.04644512,2.661109,0.04642985,2.660235,-0.00077760,-0.044553,-0.00075675,-0.043359,0.01603397,0.918679,0.01604923,0.919553,0.07699032,0
4.520000,226,0,226,-0.12221403,0.05444435,3.119431,0.06248069,3.579880,0.00008009,0.004589,0.25587225,0.25612074,0.25587225,0.25612074,0.04642985,2.660235,0.04641495,2.659380,-0.00075675,-0.043359,-0.00074298,-0.042570,0.01605083,0.919645,0.01606574,0.920499,0.07698928,0
4.540000,227,0,227,-0.12221132,0.05444536,3.119489,0.06248170,3.579938,0.00005048,0.002892,0.25612074,0.25635314,0.25612074,0.25635314,0.04641495,2.659380,0.04640033,2.658543,-0.00074298,-0.042570,-0.00072725,-0.041668,0.01606675,0.920557,0.01608137,0.921394,0.07698823,0
4.560000,228,0,228,-0.12221234,0.05444498,3.119468,0.06248132,3.579916,-0.00001900,-0.001089,0.25635314,0.25657254,0.25635314,0.25657254,0.04640033,2.658543,0.04638584,2.657713,-0.00072725,-0.041668,-0.00072244,-0.041393,0.01608099,0.921373,0.01609547,0.922203,0.07698715,0
4.580000,229,0,229,-0.12220906,0.05444621,3.119538,0.06248254,3.579986,0.00006128,0.003511,0.25657254,0.25679871,0.25657254,0.25679871,0.04638584,2.657713,0.04637168,2.656901,-0.00072244,-0.041393,-0.00070419,-0.040347,0.01609670,0.922273,0.01611087,0.923085,0.07698604,0
4.600000,230,0,230,-0.12220732,0.05444685,3.119575,0.06248319,3.580023,0.00003241,0.001857,0.25679871,0.25701734,0.25679871,0.25701734,0.04637168,2.656901,0.04635779,2.656106,-0.00070419,-0.040347,-0.00069199,-0.039648,0.01611152,0.923122,0.01612540,0.923917,0.07698492,0
4.620000,231,0,231,-0.12220253,0.05444864,3.119677,0.06248498,3.580125,0.00008922,0.005112,0.25701734,0.25723699,0.25701734,0.25723699,0.04635779,2.656106,0.04634432,2.655334,-0.00069199,-0.039648,-0.00066934,-0.038351,0.01612718,0.924020,0.01614065,0.924791,0.07698377,0
4.640000,232,0,232,-0.12220055,0.05444938,3.119719,0.06248571,3.580168,0.00003688,0.002113,0.25723699,0.25744176,0.25723699,0.25744176,0.04634432,2.655334,0.04633117,2.654581,-0.00066934,-0.038351,-0.00065361,-0.037449,0.01614139,0.924834,0.01615454,0.925587,0.07698260,0
4.660000,233,0,233,-0.12219645,0.05445090,3.119807,0.06248724,3.580255,0.00007637,0.004376,0.25744176,0.25765076,0.25744176,0.25765076,0.04633117,2.654581,0.04631837,2.653847,-0.00065361,-0.037449,-0.00063507,-0.036387,0.01615607,0.925675,0.01616887,0.926408,0.07698140,0
4.680000,234,0,234,-0.12219434,0.05445169,3.119852,0.06248803,3.580300,0.00003930,0.002252,0.25765076,0.25785029,0.25765076,0.25785029,0.04631837,2.653847,0.04630588,2.653131,-0.00063507,-0.036387,-0.00062363,-0.035731,0.01616966,0.926453,0.01618215,0.927169,0.07698017,0
4.700000,235,0,235,-0.12219247,0.05445239,3.119892,0.06248873,3.580340,0.00003502,0.002006,0.25785029,0.25804180,0.25785029,0.25804180,0.04630588,2.653131,0.04629362,2.652429,-0.00062363,-0.035731,-0.00060941,-0.034917,0.01618285,0.927209,0.01619510,0.927911,0.07697891,0
4.720000,236,0,236,-0.12219048,0.05445313,3.119935,0.06248947,3.580383,0.00003707,0.002124,0.25804180,0.25822517,0.25804180,0.25822517,0.04629362,2.652429,0.04628171,2.651747,-0.00060941,-0.034917,-0.00059192,-0.033914,0.01619584,0.927954,0.01620775,0.928636,0.07697763,0
4.740000,237,0,237,-0.12219247,0.05445239,3.119892,0.06248873,3.580340,-0.00003707,-0.002124,0.25822517,0.25840002,0.25822517,0.25840002,0.04628171,2.651747,0.04626992,2.651071,-0.00059192,-0.033914,-0.00059116,-0.033871,0.01620701,0.928593,0.01621880,0.929269,0.07697631,0
4.760000,238,0,238,-0.12218864,0.05445382,3.119974,0.06249016,3.580422,0.00007153,0.004098,0.25840002,0.25859025,0.25840002,0.25859025,0.04626992,2.651071,0.04625836,2.650409,-0.00059116,-0.033871,-0.00057505,-0.032948,0.01622023,0.929351,0.01623179,0.930013,0.07697497,0
4.780000,239,0,239,-0.12218774,0.05445415,3.119993,0.06249049,3.580441,0.00001658,0.000950,0.25859025,0.25875959,0.25859025,0.25875959,0.04625836,2.650409,0.04624709,2.649763,-0.00057505,-0.032948,-0.00056024,-0.032099,0.01623213,0.930032,0.01624339,0.930678,0.07697362,0
4.800000,240,0,240,-0.12218855,0.05445385,3.119976,0.06249019,3.580424,-0.00001509,-0.000864,0.25875959,0.25892568,0.25875959,0.25892568,0.04624709,2.649763,0.04623599,2.649127,-0.00056024,-0.032099,-0.00055465,-0.031779,0.01624309,0.930661,0.01625420,0.931297,0.07697222,0
4.820000,241,0,241,-0.12218338,0.05445578,3.120086,0.06249212,3.580535,0.00009649,0.005528,0.25892568,0.25910437,0.25892568,0.25910437,0.04623599,2.649127,0.04622525,2.648512,-0.00055465,-0.031779,-0.00053222,-0.030494,0.01625613,0.931408,0.01626686,0.932023,0.07697080,0
4.840000,242,0,242,-0.12218497,0.05445518,3.120052,0.06249152,3.580500,-0.00002980,-0.001708,0.25910437,0.25926131,0.25910437,0.25926131,0.04622525,2.648512,0.04621467,2.647906,-0.00053222,-0.030494,-0.00053054,-0.030397,0.01626627,0.931988,0.01627685,0.932595,0.07696936,0
4.860000,243,0,243,-0.12218777,0.05445414,3.119992,0.06249048,3.580441,-0.00005215,-0.002988,0.25926131,0.25941589,0.25926131,0.25941589,0.04621467,2.647906,0.04620404,2.647296,-0.00053054,-0.030397,-0.00053265,-0.030519,0.01627580,0.932535,0.01628644,0.933144,0.07696789,0
4.880000,244,0,244,-0.12218690,0.05445446,3.120011,0.06249080,3.580459,0.00001621,0.000928,0.25941589,0.25958318,0.25941589,0.25958318,0.04620404,2.647296,0.04619349,2.646692,-0.00053265,-0.030519,-0.00052715,-0.030203,0.01628676,0.933163,0.01629731,0.933767,0.07696639,0
4.900000,245,0,245,-0.12218408,0.05445551,3.120071,0.06249185,3.580519,0.00005253,0.003010,0.25958318,0.25975195,0.25958318,0.25975195,0.04619349,2.646692,0.04618314,2.646099,-0.00052715,-0.030203,-0.00051479,-0.029495,0.01629836,0.933827,0.01630871,0.934420,0.07696486,0
4.920000,246,0,246,-0.12218425,0.05445546,3.120068,0.06249179,3.580516,-0.00000298,-0.000171,0.25975195,0.25990507,0.25975195,0.25990507,0.04618314,2.646099,0.04617296,2.645516,-0.00051479,-0.029495,-0.00050719,-0.029060,0.01630865,0.934417,0.01631883,0.935000,0.07696333,0
4.940000,247,0,247,-0.12218332,0.05445580,3.120087,0.06249214,3.580536,0.00001714,0.000982,0.25990507,0.26006275,0.25990507,0.26006275,0.04617296,2.645516,0.04616294,2.644942,-0.00050719,-0.029060,-0.00050023,-0.028661,0.01631917,0.935020,0.01632920,0.935594,0.07696177,0
4.960000,248,0,248,-0.12218285,0.05445598,3.120098,0.06249231,3.580546,0.00000894,0.000512,0.26006275,0.26021752,0.26006275,0.26021752,0.04616294,2.644942,0.04615304,2.644374,-0.00050023,-0.028661,-0.00049478,-0.028349,0.01632937,0.935604,0.01633928,0.936172,0.07696020,0
4.980000,249,0,249,-0.12218246,0.05445612,3.120106,0.06249246,3.580554,0.00000726,0.000416,0.26021752,0.26037160,0.26021752,0.26037160,0.04615304,2.644374,0.04614322,2.643812,-0.00049478,-0.028349,-0.00049060,-0.028110,0.01633942,0.936180,0.01634924,0.936743,0.07695860,0
5.000000,250,0,250,-0.12218250,0.05445610,3.120105,0.06249244,3.580553,-0.00000093,-0.000053,0.26037160,0.26052830,0.26037160,0.26052830,0.04614322,2.643812,0.04613341,2.643250,-0.00049060,-0.028110,-0.00049174,-0.028175,0.01634922,0.936741,0.01635903,0.937303,0.07695699,0
5.020000,251,0,251,-0.12218180,0.05445636,3.120120,0.06249270,3.580568,0.00001304,0.000747,0.26052830,0.26068139,0.26052830,0.26068139,0.04613341,2.643250,0.04612366,2.642691,-0.00049174,-0.028175,-0.00048573,-0.027830,0.01635929,0.937318,0.01636904,0.937877,0.07695536,0
5.040000,252,0,252,-0.12218221,0.05445622,3.120111,0.06249255,3.580560,-0.00000745,-0.000427,0.26068139,0.26082975,0.26068139,0.26082975,0.04612366,2.642691,0.04611399,2.642137,-0.00048573,-0.027830,-0.00048276,-0.027660,0.01636889,0.937868,0.01637856,0.938423,0.07695373,0
5.060000,253,0,253,-0.12218274,0.05445601,3.120100,0.06249235,3.580548,-0.00001006,-0.000576,0.26082975,0.26098582,0.26082975,0.26098582,0.04611399,2.642137,0.04610427,2.641580,-0.00048276,-0.027660,-0.00048753,-0.027934,0.01637836,0.938411,0.01638808,0.938968,0.07695208,0
5.080000,254,0,254,-0.12218208,0.05445626,3.120114,0.06249260,3.580562,0.00001248,0.000715,0.26098582,0.26114208,0.26098582,0.26114208,0.04610427,2.641580,0.04609457,2.641024,-0.00048753,-0.027934,-0.00048556,-0.027821,0.01638833,0.938982,0.01639803,0.939538,0.07695040,0
5.100000,255,0,255,-0.12218050,0.05445685,3.120148,0.06249319,3.580596,0.00002943,0.001686,0.26114208,0.26129949,0.26114208,0.26129949,0.04609457,2.641024,0.04608495,2.640473,-0.00048556,-0.027821,-0.00048081,-0.027548,0.01639862,0.939572,0.01640824,0.940123,0.07694874,0
5.120000,256,0,256,-0.12217870,0.05445752,3.120186,0.06249386,3.580634,0.00003353,0.001921,0.26129949,0.26146358,0.26129949,0.26146358,0.04608495,2.640473,0.04607534,2.639922,-0.00048081,-0.027548,-0.00048141,-0.027583,0.01640891,0.940161,0.01641852,0.940712,0.07694705,0
5.140000,257,0,257,-0.12218079,0.05445674,3.120142,0.06249308,3.580590,-0.00003893,-0.002230,0.26146358,0.26161128,0.26146358,0.26161128,0.04607534,2.639922,0.04606564,2.639367,-0.00048141,-0.027583,-0.00048726,-0.027918,0.01641775,0.940668,0.01642745,0.941223,0.07694536,0
5.160000,258,0,258,-0.12218138,0.05445652,3.120129,0.06249286,3.580577,-0.00001099,-0.000630,0.26161128,0.26176980,0.26161128,0.26176980,0.04606564,2.639367,0.04605582,2.638804,-0.00048726,-0.027918,-0.00049317,-0.028257,0.01642723,0.941211,0.01643704,0.941773,0.07694366,0
5.180000,259,0,259,-0.12217804,0.05445777,3.120200,0.06249411,3.580649,0.00006221,0.003565,0.26176980,0.26193592,0.26176980,0.26193592,0.04605582,2.638804,0.04604610,2.638247,-0.00049317,-0.028257,-0.00048499,-0.027788,0.01643828,0.941844,0.01644801,0.942402,0.07694196,0
5.200000,260,0,260,-0.12218125,0.05445657,3.120132,0.06249291,3.580580,-0.00005998,-0.003436,0.26193592,0.26208642,0.26193592,0.26208642,0.04604610,2.638247,0.04603619,2.637679,-0.00048499,-0.027788,-0.00049700,-0.028476,0.01644681,0.942333,0.01645672,0.942900,0.07694024,0
5.220000,261,0,261,-0.12218189,0.05445633,3.120118,0.06249267,3.580566,-0.00001192,-0.000683,0.26208642,0.26224566,0.26208642,0.26224566,0.04603619,2.637679,0.04602619,2.637107,-0.00049700,-0.028476,-0.00050103,-0.028707,0.01645648,0.942887,0.01646648,0.943460,0.07693854,0
5.240000,262,0,262,-0.12217644,0.05445836,3.120234,0.06249470,3.580683,0.00010170,0.005827,0.26224566,0.26242647,0.26224566,0.26242647,0.04602619,2.637107,0.04601629,2.636539,-0.00050103,-0.028707,-0.00049229,-0.028206,0.01646851,0.943576,0.01647841,0.944143,0.07693683,0
5.260000,263,0,263,-0.12217718,0.05445809,3.120219,0.06249443,3.580667,-0.00001378,-0.000790,0.26242647,0.26258779,0.26242647,0.26258779,0.04601629,2.636539,0.04600635,2.635970,-0.00049229,-0.028206,-0.00049980,-0.028636,0.01647813,0.944127,0.01648808,0.944697,0.07693513,0
5.280000,264,0,264,-0.12217385,0.05445933,3.120290,0.06249567,3.580738,0.00006203,0.003554,0.26258779,0.26276341,0.26258779,0.26276341,0.04600635,2.635970,0.04599636,2.635397,-0.00049980,-0.028636,-0.00049702,-0.028477,0.01648932,0.944768,0.01649931,0.945341,0.07693341,0
5.300000,265,0,265,-0.12217297,0.05445966,3.120309,0.06249600,3.580757,0.00001639,0.000939,0.26276341,0.26293004,0.26276341,0.26293004,0.04599636,2.635397,0.04598640,2.634827,-0.00049702,-0.028477,-0.00050003,-0.028650,0.01649963,0.945359,0.01650960,0.945930,0.07693171,0
