time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.160000,8,0,32,-0.43086937,-0.10830995,-6.205703,-0.10830995,-6.205703,-2.86540538,-164.175635,-0.01745887,-0.59053993,-0.01745887,-0.59053993,-0.06369660,-3.649546,-0.06819021,-3.907011,0.32090324,18.386401,-0.89872128,-51.492936,-0.04461335,-2.556156,-0.04011974,-2.298692,3.10747218,178.045041,3.10449076,177.874218,0.29689217,17.010668,-0.59630245,-34.165614,178.045041,177.874218,1.35005879,0
0.165000,8,1,33,-0.43086937,-0.10830995,-6.205703,-0.10830995,-6.205703,-2.86540538,-164.175635,-0.59053993,0.00322725,-0.59053993,0.00322725,-0.06819021,-3.907011,-0.07264953,-4.162512,-0.89872128,-51.492936,-0.89186478,-51.100088,-0.04011974,-2.298692,-0.03566042,-2.043191,3.10449076,177.874218,3.10152459,177.704269,-0.59630245,-34.165614,-0.59324068,-33.990187,177.874218,177.704269,1.35005879,0
0.170000,8,2,34,-0.43086937,-0.10830995,-6.205703,-0.10830995,-6.205703,-2.86540538,-164.175635,0.00322725,0.04473497,0.00322725,0.04473497,-0.07264953,-4.162512,-0.07664806,-4.391611,-0.89186478,-51.100088,-0.79970658,-45.819812,-0.03566042,-2.043191,-0.03166188,-1.814092,3.10152459,177.704269,3.09887624,177.552530,-0.59324068,-33.990187,-0.52969384,-30.349222,177.704269,177.552530,1.35005879,0
0.175000,8,3,35,-0.43086937,-0.10830995,-6.205703,-0.10830995,-6.205703,-2.86540538,-164.175635,0.04473497,0.04324915,0.04473497,0.04324915,-0.07664806,-4.391611,-0.08020142,-4.595203,-0.79970658,-45.819812,-0.71067190,-40.718501,-0.03166188,-1.814092,-0.02810852,-1.610500,3.09887624,177.552530,3.09652519,177.417825,-0.52969384,-30.349222,-0.47019267,-26.940056,177.552530,177.417825,1.35005879,0
0.180000,9,0,36,0.03103189,-0.06089830,-3.489215,-0.06089830,-3.489215,2.37058252,135.824373,0.03871717,0.51283365,0.03871717,0.51283365,-0.08020142,-4.595203,-0.07846034,-4.495447,-0.71067190,-40.718501,0.34821653,19.951338,0.01930313,1.105988,0.01756205,1.006231,3.09652519,177.417825,3.09800935,177.502861,-0.47019267,-26.940056,0.29681644,17.006329,177.417825,177.502861,1.50072110,0
0.185000,9,1,37,0.03103189,-0.06089830,-3.489215,-0.06089830,-3.489215,2.37058252,135.824373,0.51283365,0.01892300,0.51283365,0.01892300,-0.07846034,-4.495447,-0.07652590,-4.384611,0.34821653,19.951338,0.38688934,22.167126,0.01756205,1.006231,0.01562760,0.895396,3.09800935,177.502861,3.09959769,177.593866,0.29681644,17.006329,0.31768638,18.202089,177.502861,177.593866,1.50072110,0
0.190000,9,2,38,0.03103189,-0.06089830,-3.489215,-0.06089830,-3.489215,2.37058252,135.824373,0.01892300,-0.01782422,0.01892300,-0.01782422,-0.07652590,-4.384611,-0.07477556,-4.284324,0.38688934,22.167126,0.35006645,20.057330,0.01562760,0.895396,0.01387727,0.795109,3.09959769,177.593866,3.10101938,177.675323,0.31768638,18.202089,0.28432161,16.290428,177.593866,177.675323,1.50072110,0
0.195000,9,3,39,0.03103189,-0.06089830,-3.489215,-0.06089830,-3.489215,2.37058252,135.824373,-0.01782422,-0.01875721,-0.01782422,-0.01875721,-0.07477556,-4.284324,-0.07321884,-4.195130,0.35006645,20.057330,0.31134436,17.838718,0.01387727,0.795109,0.01232054,0.705915,3.10101938,177.675323,3.10227203,177.747094,0.28432161,16.290428,0.25052163,14.353832,177.675323,177.747094,1.50072110,0
0.200000,10,0,40,-0.39848509,-0.11820640,-6.772728,-0.11820640,-6.772728,-2.86540538,-164.175635,-0.01689957,-0.58998066,-0.01689957,-0.58998066,-0.07321884,-4.195130,-0.07775484,-4.455024,0.31134436,17.838718,-0.90720135,-51.978809,-0.04498757,-2.577598,-0.04045156,-2.317704,3.10227203,177.747094,3.09904671,177.562297,0.25052163,14.353832,-0.64506811,-36.959680,177.747094,177.562297,1.29766536,0
0.205000,10,1,41,-0.39848509,-0.11820640,-6.772728,-0.11820640,-6.772728,-2.86540538,-164.175635,-0.58998066,0.00372495,-0.58998066,0.00372495,-0.07775484,-4.455024,-0.08225188,-4.712685,-0.90720135,-51.978809,-0.89940745,-51.532251,-0.04045156,-2.317704,-0.03595453,-2.060043,3.09904671,177.562297,3.09582329,177.377609,-0.64506811,-36.959680,-0.64469516,-36.938312,177.562297,177.377609,1.29766536,0
0.210000,10,2,42,-0.39848509,-0.11820640,-6.772728,-0.11820640,-6.772728,-2.86540538,-164.175635,0.00372495,0.04518808,0.00372495,0.04518808,-0.08225188,-4.712685,-0.08628392,-4.943705,-0.89940745,-51.532251,-0.80640936,-46.203853,-0.03595453,-2.060043,-0.03192248,-1.829023,3.09582329,177.377609,3.09290290,177.210283,-0.64469516,-36.938312,-0.58407032,-33.464765,177.377609,177.210283,1.29766536,0
0.215000,10,3,43,-0.39848509,-0.11820640,-6.772728,-0.11820640,-6.772728,-2.86540538,-164.175635,0.04518808,0.04365934,0.04518808,0.04365934,-0.08628392,-4.943705,-0.08986706,-5.149003,-0.80640936,-46.203853,-0.71662837,-41.059781,-0.03192248,-1.829023,-0.02833934,-1.623725,3.09290290,177.210283,3.09026432,177.059103,-0.58407032,-33.464765,-0.52772361,-30.236336,177.210283,177.059103,1.29766536,0
0.220000,11,0,44,0.08112709,-0.07079475,-4.056241,-0.07079475,-4.056241,2.37058252,135.824373,0.03908934,0.51320583,0.03908934,0.51320583,-0.08986706,-5.149003,-0.08815254,-5.050769,-0.71662837,-41.059781,0.34290454,19.646983,0.01907231,1.092763,0.01735779,0.994528,3.09026432,177.059103,3.09144330,177.126654,-0.52772361,-30.236336,0.23581298,13.511088,177.059103,177.126654,1.52309072,0
0.225000,11,1,45,0.08112709,-0.07079475,-4.056241,-0.07079475,-4.056241,2.37058252,135.824373,0.51320583,0.01927079,0.51320583,0.01927079,-0.08815254,-5.050769,-0.08624163,-4.941281,0.34290454,19.646983,0.38218403,21.897532,0.01735779,0.994528,0.01544687,0.885041,3.09144330,177.126654,3.09270859,177.199149,0.23581298,13.511088,0.25308087,14.500466,177.126654,177.199149,1.52309072,0
