time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s
17.1706,52.681,0.604,171.300,0.2449,357.540,64.133
17.1906,55.873,5.308,176.840,0.0374,359.300,79.967
17.2107,58.178,9.946,166.682,0.1038,0.000,63.842
17.2307,59.561,14.429,170.376,0.2532,1.410,64.043
17.2508,59.999,18.649,151.907,0.0125,3.160,79.281
17.2708,59.486,22.562,136.209,-0.1121,4.570,64.092
17.2909,58.030,26.144,129.745,-0.0208,6.680,95.763
17.3109,55.654,29.309,108.505,-0.1370,7.030,31.871
17.3310,52.395,31.969,93.730,-0.0291,8.440,64.058
17.3511,48.305,34.123,65.103,0.1702,9.840,63.695
17.3711,43.450,35.530,47.558,-0.0291,10.550,32.250
17.3912,37.905,36.453,28.165,0.0208,11.950,63.610
17.4112,31.760,36.651,-2.309,0.1453,12.300,15.912
17.4313,25.111,36.409,-11.543,-0.2283,12.660,32.675
17.4513,18.063,35.815,-28.165,-0.3529,12.660,0.000
17.4714,10.729,34.672,-57.716,-0.1619,12.300,-16.377
17.4914,3.224,32.826,-75.261,-0.2449,11.950,-15.900
17.5115,-4.331,30.606,-85.419,-0.0457,10.900,-47.760
17.5316,-11.817,27.837,-111.276,-0.0706,10.550,-31.741
17.5516,-19.116,24.628,-126.974,-0.1287,8.790,-65.179
17.5717,-26.112,21.001,-138.056,0.0125,8.090,-31.837
17.5917,-32.694,17.001,-151.907,-0.0955,6.680,-64.152
17.6118,-38.758,12.715,-162.065,-0.3280,5.980,-63.516
17.6318,-44.207,8.187,-170.376,-0.1619,4.220,-80.034
17.6519,-48.954,3.528,-182.381,-0.0872,3.160,-48.206
17.6719,-52.927,-1.198,-171.300,-0.2864,1.410,-79.504
17.6920,-56.059,-5.923,-178.687,0.0457,0.350,-48.154
17.7121,-58.303,-10.539,-167.606,-0.2615,359.300,-95.158
17.7321,-59.621,-15.023,-168.529,-0.1453,357.890,-64.437
17.7522,-59.994,-19.221,-149.137,0.0457,356.130,-79.978
17.7722,-59.416,-23.155,-144.520,-0.0540,354.730,-63.638
17.7923,-57.896,-26.716,-127.898,-0.1453,353.320,-63.860
17.8123,-55.458,-29.815,-104.811,-0.0706,352.270,-47.881
17.8324,-52.139,-32.452,-83.572,0.0623,351.560,-64.502
17.8524,-47.994,-34.584,-63.256,-0.1370,350.160,-63.631
17.8725,-43.088,-35.947,-52.175,0.0291,349.100,-48.191
17.8926,-37.497,-36.804,-16.160,-0.1868,348.050,-47.706
17.9126,-31.313,-36.914,1.385,-0.1453,346.990,-48.202
17.9327,-24.632,-36.629,20.778,0.0623,346.990,0.000
17.9527,-17.561,-35.881,25.395,0.2449,346.990,0.000
17.9728,-10.211,-34.694,54.945,0.1370,347.340,15.910
17.9928,-2.700,-32.870,68.797,0.2532,347.700,16.352
18.0129,4.854,-30.584,93.730,0.0208,348.050,15.919
18.0329,12.331,-27.815,108.505,0.0789,349.450,63.614
18.0530,19.612,-24.584,126.051,0.0955,349.800,31.830
18.0731,26.583,-20.935,143.596,0.0457,350.860,48.155
18.0931,33.132,-16.935,156.525,0.0125,352.270,64.088
18.1132,39.155,-12.627,165.759,0.2947,353.670,63.653
18.1332,44.558,-8.121,172.223,0.1204,355.080,64.125
18.1533,49.254,-3.462,180.534,0.0291,356.480,63.596
18.1733,53.170,1.264,169.453,0.3031,357.540,96.395
18.1934,56.243,5.945,169.453,-0.0955,358.950,64.059
18.2134,58.423,10.561,171.300,0.2615,0.350,63.602
18.2335,59.677,15.001,161.142,0.1121,2.110,79.878
18.2535,59.985,19.199,154.678,-0.0789,3.520,64.055
18.2736,59.342,23.089,141.749,0.0125,4.570,95.329
18.2937,57.757,26.628,120.510,0.1287,5.980,64.166
18.3137,55.257,29.705,109.429,0.0291,7.380,63.596
18.3338,51.881,32.299,85.419,-0.1121,8.790,64.144
18.3538,47.682,34.365,66.027,0.1536,10.200,64.010
18.3739,42.728,35.683,40.170,-0.0291,10.900,31.817
18.3939,37.095,36.519,23.548,0.0623,11.600,63.667
18.4140,30.875,36.629,-6.926,0.1204,12.300,31.808
18.4340,24.165,36.365,-6.926,-0.2283,12.660,16.359
18.4541,17.071,35.661,-31.859,-0.2781,12.660,0.000
18.4741,9.704,34.409,-54.022,-0.1121,12.300,-16.378
18.4942,2.184,32.496,-84.496,-0.2864,11.600,-31.809
18.5143,-5.369,30.189,-90.960,-0.1370,11.250,-31.789
18.5343,-12.838,27.375,-108.505,-0.0540,10.550,-31.815
18.5544,-20.102,24.122,-123.280,-0.0208,9.140,-64.081
18.5744,-27.047,20.452,-142.673,-0.0374,7.730,-64.074
18.5945,-33.564,16.408,-158.371,-0.2449,6.330,-63.694
18.6145,-39.549,12.078,-165.759,-0.2781,5.980,-31.766
18.6346,-44.906,7.550,-171.300,0.0042,4.220,-80.033
18.6547,-49.551,2.868,-176.840,-0.2117,3.160,-48.219
18.6747,-53.411,-1.857,-178.687,-0.0955,1.410,-79.547
18.6948,-56.423,-6.561,-175.917,-0.0789,0.350,-48.121
18.7148,-58.540,-11.176,-163.912,-0.2449,358.590,-80.218
18.7349,-59.729,-15.594,-155.601,0.0125,357.890,-63.708
18.7549,-59.971,-19.792,-156.525,-0.0540,356.130,-79.926
18.7750,-59.262,-23.683,-141.749,-0.1702,355.080,-47.757
18.7950,-57.613,-27.177,-130.668,-0.2698,353.320,-80.043
18.8151,-55.051,-30.233,-114.046,-0.1619,351.910,-64.107
18.8352,-51.615,-32.804,-93.730,0.0042,350.510,-63.517
18.8552,-47.367,-34.826,-59.562,-0.0789,350.160,-31.876
18.8752,-42.362,-36.123,-45.711,0.0540,349.100,-48.159
18.8953,-36.685,-36.870,-12.467,-0.1453,348.050,-47.731
18.9154,-30.427,-36.914,-1.385,-0.0623,347.340,-32.265
18.9354,-23.687,-36.563,17.084,0.0872,346.990,-15.916
18.9555,-16.570,-35.749,32.782,0.2366,346.990,0.000
18.9755,-9.191,-34.497,55.869,0.1204,346.990,0.000
18.9956,-1.666,-32.562,82.649,0.2781,347.340,15.910
19.0156,5.885,-30.233,96.500,0.0872,348.400,48.175
19.0357,13.342,-27.397,113.122,-0.0042,349.450,47.713
19.0558,20.590,-24.100,136.209,0.0042,350.510,48.047
19.0758,27.512,-20.408,150.060,0.0208,350.860,31.813
19.0959,33.995,-16.364,154.678,0.2200,352.270,64.322
19.1159,39.938,-12.056,152.831,0.3114,354.020,79.500
19.1360,45.249,-7.506,172.223,0.0042,355.080,48.181
19.1560,49.842,-2.846,174.070,0.2283,356.480,63.616
19.1761,53.645,1.879,179.611,0.1038,358.240,79.990
19.1961,56.597,6.583,170.376,0.0706,358.950,64.524
19.2162,58.652,11.155,166.682,0.2532,0.350,63.627
19.2363,59.776,15.594,163.912,-0.0291,2.110,79.780
19.2563,59.953,19.748,150.984,0.0042,3.520,64.051
19.2764,59.178,23.595,132.515,0.1785,5.270,79.553
19.2964,57.466,27.068,125.127,0.2117,5.980,64.583
19.3165,54.841,30.079,105.735,0.1619,7.380,63.611
19.3365,51.347,32.606,83.572,-0.0789,8.790,64.189
19.3566,47.038,34.584,57.716,0.1204,10.200,64.027
19.3767,41.984,35.815,42.017,-0.0208,10.900,31.809
19.3967,36.264,36.585,15.237,0.0789,11.950,47.771
19.4168,29.970,36.607,-3.232,0.0623,12.300,31.755
19.4368,23.199,36.299,-15.237,-0.2449,12.660,16.354
19.4569,16.061,35.530,-33.706,-0.2781,12.660,0.000
19.4769,8.666,34.189,-54.945,-0.0955,12.300,-16.392
19.4970,1.136,32.189,-79.878,-0.2864,11.600,-31.793
19.5170,-6.413,29.815,-101.118,-0.2200,10.550,-47.624
19.5371,-13.859,26.958,-113.122,-0.1287,10.200,-31.938
19.5572,-21.087,23.617,-128.821,-0.1204,8.790,-64.165
19.5772,-27.979,19.880,-142.673,-0.1868,7.730,-48.138
19.5973,-34.428,15.814,-162.989,-0.3363,6.680,-47.707
19.6173,-40.331,11.462,-168.529,-0.1619,5.270,-64.111
19.6374,-45.594,6.891,-175.917,-0.0955,4.220,-95.613
19.6574,-50.134,2.209,-175.917,-0.2781,3.160,-48.118
19.6775,-53.880,-2.517,-172.223,-0.0125,1.760,-63.677
19.6975,-56.771,-7.198,-177.764,-0.2532,0.000,-80.339
19.7176,-58.761,-11.792,-166.682,-0.1038,358.590,-63.948
19.7377,-59.820,-16.210,-165.759,-0.0457,357.190,-63.694
19.7577,-59.930,-20.342,-155.601,-0.1536,356.130,-96.255
19.7778,-59.089,-24.188,-140.826,-0.2532,354.730,-63.637
19.7978,-57.312,-27.617,-126.051,-0.2283,353.320,-64.106
19.8179,-54.626,-30.606,-98.347,-0.2366,351.910,-64.108
19.8379,-51.072,-33.112,-87.266,-0.0540,350.160,-79.396
19.8580,-46.709,-35.024,-59.562,-0.0540,349.450,-32.242
19.8781,-41.605,-36.277,-40.170,-0.0125,348.750,-63.887
19.8981,-35.841,-36.914,-16.160,-0.1785,348.050,-31.801
19.9182,-29.508,-36.892,2.309,-0.0623,347.340,-32.278
19.9382,-22.709,-36.475,27.242,0.1287,346.990,-15.864
19.9583,-15.550,-35.618,33.706,0.3446,346.990,0.000
19.9783,-8.143,-34.255,63.256,0.0125,346.990,0.000
19.9984,-0.607,-32.277,78.955,0.3363,347.700,32.160
