time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated
3.6487,83.024,28.254,1114.141,0.519,175.430,-204.337,6.078384,1
3.6537,113.024,43.047,1082.743,-0.685,174.020,-219.444,6.078384,0
3.6586,113.024,43.047,1082.743,-0.685,172.620,-228.154,6.078384,0
3.6636,113.024,50.300,1096.595,0.818,170.860,-260.753,6.078384,0
3.6686,113.024,57.773,1134.456,0.486,169.100,-275.298,7.683834,1
3.6737,143.024,72.675,1089.207,-0.544,169.100,-275.298,7.683834,0
3.6786,143.024,72.675,1089.207,-0.544,166.990,-312.890,7.683834,0
3.6837,143.024,87.489,1132.610,0.403,164.180,-395.432,7.683834,0
3.6887,143.024,95.050,1134.456,0.029,161.370,-432.577,8.470534,1
3.6937,169.411,102.457,1090.131,-0.461,158.200,-479.435,8.470534,0
3.6987,169.411,109.842,1095.672,0.477,153.630,-618.619,8.470534,0
3.7037,169.411,117.381,1107.676,0.154,153.630,-618.619,8.470534,0
3.7087,169.411,117.381,1107.676,0.154,149.060,-683.724,7.424141,1
3.7147,189.797,133.052,1040.265,-1.200,143.790,-768.273,7.424141,0
3.7197,189.797,139.844,1018.102,-0.104,137.110,-969.434,7.424141,0
3.7247,189.797,146.547,998.710,-0.311,130.080,-1071.265,7.424141,0
3.7297,189.797,153.031,957.154,-0.743,121.990,-1210.327,5.302263,1
3.7347,204.184,159.163,891.589,-1.208,112.850,-1367.858,5.302263,0
3.7397,204.184,164.944,853.728,-0.212,112.850,-1367.858,5.302263,0
3.7447,204.184,170.549,826.025,-0.594,103.360,-1461.021,5.302263,0
3.7497,204.184,175.846,773.388,-0.984,93.160,-1592.064,1.552727,1
3.7547,212.571,180.747,706.900,-1.358,82.970,-1647.779,1.552727,0
3.7597,212.571,185.253,662.574,-0.444,72.420,-1700.210,1.552727,0
3.7647,212.571,189.495,614.555,-0.926,61.880,-1731.924,1.552727,0
3.7698,212.571,193.407,561.918,-1.017,61.880,-1731.924,-1.851682,1
3.7747,214.957,196.924,504.665,-1.158,51.330,-1703.576,-1.851682,0
3.7797,214.957,200.001,445.564,-0.917,41.480,-1716.899,-1.851682,0
3.7847,214.957,202.770,389.234,-0.976,31.640,-1680.417,-1.851682,0
3.7897,214.957,205.188,340.291,-0.652,22.150,-1632.330,-5.685184,1
3.7947,211.344,207.276,295.042,-0.751,13.010,-1564.234,-5.685184,0
3.8007,211.344,209.188,219.319,-1.117,3.870,-1552.685,-5.685184,0
3.8056,211.344,209.188,219.319,-1.117,3.870,-1552.685,-5.685184,0
3.8106,211.344,210.397,161.142,-0.826,355.430,-1468.898,-5.757676,1
3.8157,201.731,211.738,49.404,-0.668,346.990,-1449.393,-5.757676,0
3.8207,201.731,211.672,-45.711,-1.225,339.260,-1366.889,-5.757676,0
3.8257,201.731,211.123,-95.577,-0.502,332.230,-1271.020,-5.757676,0
3.8307,201.731,210.331,-133.438,-0.527,325.550,-1190.445,-2.564237,1
3.8357,186.117,210.331,-133.438,-0.527,325.550,-1190.445,-2.564237,0
3.8407,186.117,209.386,-147.290,-0.453,319.220,-1114.438,-2.564237,0
3.8457,186.117,206.463,-278.420,-1.100,313.240,-1063.092,-2.564237,0
3.8507,186.117,204.441,-310.740,-0.436,307.970,-972.956,-0.005655,1
3.8557,164.504,202.287,-327.362,-0.411,302.700,-924.499,-0.005655,0
3.8607,164.504,199.715,-432.636,-2.113,297.770,-872.846,-0.005655,0
3.8657,164.504,196.484,-503.741,-1.250,297.770,-872.846,-0.005655,0
3.8707,164.504,192.968,-542.526,-0.751,293.550,-783.616,1.470204,1
3.8757,136.891,189.231,-548.990,-0.328,289.690,-718.483,1.470204,0
3.8807,136.891,185.077,-665.345,-2.263,285.820,-680.931,1.470204,0
3.8857,136.891,180.242,-742.914,-1.241,282.300,-633.334,1.470204,0
3.8917,136.891,174.285,-782.623,-0.179,279.140,-576.263,2.705708,1
3.8967,106.891,169.032,-778.929,-0.037,275.980,-556.668,2.705708,0
3.9018,106.891,163.603,-858.345,-2.030,275.980,-556.668,2.705708,0
3.9067,106.891,157.559,-924.834,-1.025,273.160,-508.205,2.705708,0
3.9117,106.891,151.251,-955.307,-0.179,270.700,-463.374,3.190744,1
3.9167,76.891,144.877,-951.614,0.295,268.240,-436.274,3.190744,0
3.9217,76.891,144.877,-951.614,0.295,266.130,-393.833,3.190744,0
3.9267,76.891,131.294,-1055.963,-0.702,264.730,-313.969,3.190744,0
3.9318,76.891,124.238,-1074.432,-0.029,264.730,-313.969,2.121225,1
3.9367,46.891,117.117,-1059.657,0.428,262.970,-295.068,2.121225,0
3.9417,46.891,109.974,-1090.131,-1.258,261.910,-241.507,2.121225,0
3.9467,46.891,102.545,-1133.533,-0.643,261.560,-149.943,2.121225,0
3.9517,46.891,95.006,-1127.992,-0.021,261.560,-74.971,-1.035706,1
3.9567,16.891,87.533,-1098.442,0.610,261.210,-66.504,-1.035706,0
3.9618,16.891,80.170,-1116.911,-0.934,261.210,-66.504,-1.035706,0
3.9667,16.891,72.521,-1145.538,-0.585,261.910,24.085,-1.035706,0
3.9717,16.891,64.828,-1136.303,0.129,263.320,132.185,-4.144806,1
3.9777,-13.109,56.124,-1094.748,0.743,264.730,183.341,-4.144806,0
3.9827,-13.109,48.805,-1104.906,-0.735,266.480,237.693,-4.144806,0
3.9877,-13.109,41.354,-1116.911,-0.303,268.590,292.118,-4.144806,0
3.9927,-13.109,33.881,-1114.141,0.095,271.050,353.718,-3.800718,1
3.9977,-43.109,26.540,-1080.896,0.536,271.050,353.718,-3.800718,0
4.0027,-43.109,26.540,-1080.896,0.536,273.870,408.111,-3.800718,0
4.0077,-43.109,11.880,-1119.681,-0.336,276.680,441.721,-3.800718,0
4.0127,-43.109,11.880,-1119.681,-0.336,279.490,455.204,-3.407789,1
4.0177,-68.156,-2.956,-1092.901,0.469,282.300,461.817,-3.407789,0
4.0227,-68.156,-10.187,-1088.284,-0.552,285.120,465.420,-3.407789,0
4.0277,-68.156,-17.463,-1094.748,-0.120,285.120,465.420,-3.407789,0
4.0327,-68.156,-17.463,-1094.748,-0.120,287.580,436.038,-4.282580,1
4.0377,-87.202,-31.705,-1030.107,1.075,290.040,418.649,-4.282580,0
4.0427,-87.202,-31.705,-1030.107,1.075,292.150,390.693,-4.282580,0
4.0477,-87.202,-45.091,-983.011,0.361,294.260,371.254,-4.282580,0
4.0527,-87.202,-51.596,-944.226,0.843,295.660,302.432,-3.322169,1
4.0577,-100.249,-57.729,-877.738,1.391,295.660,302.432,-3.322169,0
4.0627,-100.249,-63.421,-831.565,0.378,297.070,264.962,-3.322169,0
4.0687,-100.249,-69.685,-786.316,0.486,297.770,192.845,-3.322169,0
4.0737,-100.249,-74.675,-727.216,1.117,298.480,155.503,-0.721642,1
4.0787,-107.295,-79.181,-655.187,1.034,298.830,106.813,-0.721642,0
4.0837,-107.295,-83.313,-602.550,0.552,299.180,82.556,-0.721642,0
4.0887,-107.295,-87.203,-562.842,0.834,299.180,41.278,-0.721642,0
4.0937,-107.295,-90.698,-502.818,0.992,299.180,41.278,1.242248,1
4.0987,-108.342,-93.797,-446.487,1.025,299.180,20.639,1.242248,0
4.1037,-108.342,-96.522,-395.698,0.793,299.180,10.320,1.242248,0
4.1087,-108.342,-96.522,-395.698,0.793,299.180,5.160,1.242248,0
4.1137,-108.342,-100.940,-285.807,0.884,298.830,-26.659,2.897284,1
4.1187,-103.388,-102.654,-240.558,0.494,298.480,-42.346,2.897284,0
4.1238,-103.388,-103.973,-179.611,1.183,298.480,-42.346,2.897284,0
4.1287,-103.388,-104.896,-114.969,1.133,298.120,-50.742,2.897284,0
4.1337,-103.388,-105.358,-53.098,0.751,297.770,-55.049,3.759250,1
4.1387,-92.434,-105.490,-5.079,0.353,297.420,-56.702,3.759250,0
4.1437,-92.434,-105.138,82.649,1.225,297.070,-57.555,3.759250,0
4.1487,-92.434,-105.138,82.649,1.225,297.070,-28.777,3.759250,0
4.1538,-92.434,-103.314,167.606,0.619,297.070,-28.777,3.687172,1
4.1597,-75.481,-101.951,183.305,0.087,296.720,-41.724,3.687172,0
4.1647,-75.481,-101.951,183.305,0.087,296.720,-20.862,3.687172,0
4.1697,-75.481,-100.413,257.180,1.822,296.720,-10.431,3.687172,0
4.1747,-75.481,-96.039,363.377,0.511,296.720,-5.215,3.440069,1
4.1797,-52.527,-93.555,372.611,0.428,296.720,-2.608,3.440069,0
4.1847,-52.527,-90.676,477.885,2.188,296.720,-1.304,3.440069,0
4.1897,-52.527,-87.115,560.071,1.233,296.720,-1.304,3.440069,0
4.1947,-52.527,-83.203,596.086,0.594,296.720,-0.652,3.170121,1
4.1997,-23.574,-79.247,600.703,0.029,296.370,-29.855,3.170121,0
4.2047,-23.574,-79.247,600.703,0.029,296.370,-14.927,3.170121,0
4.2097,-23.574,-74.785,707.823,2.370,295.660,-66.732,3.170121,0
4.2147,-23.574,-64.213,829.718,0.635,294.960,-91.653,2.748852,1
4.2197,6.426,-64.213,829.718,0.635,294.960,-91.653,2.748852,0
4.2247,6.426,-58.652,832.489,-0.120,293.910,-130.574,2.748852,0
4.2297,6.426,-46.343,983.011,1.084,292.850,-156.850,2.748852,0
4.2347,6.426,-39.596,1004.250,0.369,291.800,-165.874,1.932941,1
4.2407,36.426,-39.596,1004.250,0.369,290.040,-229.281,1.932941,0
4.2457,36.426,-24.958,1033.801,1.233,288.280,-258.869,1.932941,0
4.2507,36.426,-24.958,1033.801,1.233,286.170,-309.196,1.932941,0
4.2557,36.426,-10.627,1081.820,0.262,286.170,-309.196,1.242694,1
4.2607,60.426,-3.484,1056.887,-0.428,283.710,-347.199,1.242694,0
4.2657,60.426,3.572,1062.427,0.552,281.950,-329.908,1.242694,0
4.2707,60.426,10.737,1074.432,0.137,279.840,-340.645,1.242694,0
4.2757,60.426,17.836,1056.887,-0.369,277.380,-375.538,0.958489,1
4.2807,78.426,24.716,1016.255,-0.976,275.620,-333.990,0.958489,0
4.2858,78.426,31.354,990.398,-0.095,275.620,-333.990,0.958489,0
4.2907,78.426,31.354,990.398,-0.095,273.870,-310.953,0.958489,0
4.2957,78.426,37.859,960.848,-0.461,272.110,-304.448,1.221780,1
4.3007,90.426,49.948,849.111,-1.358,270.350,-298.961,1.221780,0
4.3057,90.426,55.421,802.938,-0.419,269.300,-237.003,1.221780,0
4.3107,90.426,55.421,802.938,-0.419,268.240,-206.531,1.221780,0
4.3158,90.426,65.421,701.359,-0.826,268.240,-206.531,1.151103,1
4.3207,96.426,69.905,630.254,-1.341,267.540,-158.622,1.151103,0
4.3257,96.426,73.906,582.234,-0.785,267.190,-110.204,1.151103,0
4.3307,96.426,77.620,535.138,-0.810,266.840,-84.361,1.151103,0
4.3367,96.426,77.620,535.138,-0.810,266.840,-42.181,0.346401,1
4.3417,96.426,81.466,469.574,-0.843,267.190,7.974,0.346401,0
4.3467,96.426,86.807,353.219,-1.042,267.540,33.246,0.346401,0
4.3517,96.426,88.917,295.042,-0.577,267.540,33.246,0.346401,0
4.3567,96.426,90.698,247.946,-0.859,268.240,74.297,-0.156957,1
4.3617,90.426,92.148,198.080,-0.436,269.650,151.704,-0.156957,0
4.3667,90.426,92.148,198.080,-0.436,271.050,196.957,-0.156957,0
4.3717,90.426,93.225,132.515,-1.432,272.810,245.876,-0.156957,0
4.3767,90.426,93.885,-6.002,-0.843,274.920,298.646,0.455329,1
4.3817,78.426,93.709,-37.400,-0.560,274.920,298.646,0.455329,0
4.3867,78.426,93.203,-98.347,-1.532,277.030,322.036,0.455329,0
4.3917,78.426,92.302,-152.831,-0.909,279.490,370.057,0.455329,0
4.3967,78.426,91.093,-191.616,-0.594,282.660,448.571,0.869021,1
4.4017,60.426,89.709,-217.472,-0.536,285.820,487.059,0.869021,0
4.4067,60.426,87.950,-302.429,-1.623,289.340,536.281,0.869021,0
4.4117,60.426,85.621,-368.918,-1.025,289.340,536.281,0.869021,0
4.4167,60.426,82.961,-404.932,-0.776,293.550,617.172,0.659781,1
4.4227,36.426,79.708,-424.325,-0.353,297.770,649.819,0.659781,0
4.4277,36.426,76.499,-529.598,-2.229,302.340,721.757,0.659781,0
4.4327,36.426,72.653,-597.933,-1.200,307.270,771.471,0.659781,0
4.4377,36.426,68.499,-633.024,-0.369,312.540,824.367,0.512565,1
4.4427,10.251,64.257,-634.871,-0.037,318.160,880.906,0.512565,0
4.4478,10.251,59.663,-730.909,-2.063,318.160,880.906,0.512565,0
4.4527,10.251,54.498,-798.321,-0.893,323.790,898.868,0.512565,0
4.4577,10.251,54.498,-798.321,-0.893,329.410,929.083,0.315048,1
4.4627,-9.924,43.596,-814.943,-0.029,335.390,963.199,0.315048,0
4.4677,-9.924,38.035,-844.494,-0.751,341.370,979.478,0.315048,0
4.4727,-9.924,32.255,-874.044,-0.345,346.990,958.726,0.315048,0
4.4778,-9.924,26.430,-870.350,-0.095,346.990,958.726,-0.333948,1
4.4827,-24.099,20.738,-843.570,0.527,352.620,918.619,-0.333948,0
4.4877,-24.099,15.221,-821.407,0.112,358.240,959.936,-0.333948,0
4.4927,-24.099,15.221,-821.407,0.112,3.520,920.580,-0.333948,0
4.4977,-24.099,4.473,-777.082,0.660,8.790,899.881,-0.644897,1
4.5027,-32.274,-0.517,-707.823,1.000,13.360,825.288,-0.644897,0
4.5078,-32.274,-5.110,-667.192,0.619,13.360,825.288,-0.644897,0
4.5137,-32.274,-5.110,-667.192,0.619,18.280,818.146,-0.644897,0
4.5187,-32.274,-13.858,-564.689,0.926,22.500,758.086,-0.466669,1
4.5237,-34.449,-17.309,-497.277,1.050,26.720,735.832,-0.466669,0
4.5287,-34.449,-20.342,-439.100,0.810,30.230,668.115,-0.466669,0
4.5337,-34.449,-23.045,-384.616,0.544,33.750,627.733,-0.466669,0
4.5387,-34.449,-25.375,-334.750,0.793,36.910,575.590,0.447421,1
4.5437,-30.624,-27.353,-281.190,0.818,36.910,575.590,0.447421,0
4.5487,-30.624,-28.958,-220.242,0.909,39.380,490.624,0.447421,0
4.5537,-30.624,-30.145,-157.448,0.876,41.480,423.981,0.447421,0
4.5587,-30.624,-30.145,-157.448,0.876,43.590,387.575,2.103829,1
4.5637,-20.799,-31.441,-56.792,0.876,44.650,281.974,2.103829,0
4.5687,-20.799,-31.397,46.634,1.465,45.700,228.018,2.103829,0
4.5738,-20.799,-30.848,95.577,1.092,45.700,228.018,2.103829,0
4.5787,-20.799,-30.848,95.577,1.092,45.700,114.009,3.837565,1
4.5837,-4.974,-29.134,146.367,0.104,45.700,57.004,3.837565,0
4.5887,-4.974,-27.837,227.630,1.681,45.700,28.502,3.837565,0
4.5937,-4.974,-26.035,283.037,0.826,44.300,-102.518,3.837565,0
4.5987,-4.974,-23.903,327.362,0.751,42.890,-166.135,3.946422,1
4.6047,16.851,-21.309,340.291,0.378,41.130,-232.936,3.946422,0
4.6097,16.851,-21.309,340.291,0.378,41.130,-232.936,3.946422,0
4.6147,16.851,-15.375,512.052,1.000,39.380,-258.762,3.946422,0
4.6197,16.851,-11.792,547.143,0.536,36.560,-370.212,3.381510,1
4.6247,44.676,-11.792,547.143,0.536,33.400,-448.093,3.381510,0
4.6297,44.676,-3.989,663.498,2.453,30.590,-458.289,3.381510,0
4.6347,44.676,0.824,744.761,1.075,27.420,-493.839,3.381510,0
4.6397,44.676,0.824,744.761,1.075,27.420,-493.839,3.154725,1
4.6447,66.501,11.242,780.776,-0.054,23.550,-552.818,3.154725,0
4.6497,66.501,11.242,780.776,-0.054,19.690,-616.985,3.154725,0
4.6547,66.501,22.430,874.967,0.768,15.820,-630.698,3.154725,0
4.6597,66.501,28.298,878.661,0.095,11.950,-637.264,3.310533,1
4.6647,82.326,34.123,862.039,-0.536,8.090,-640.899,3.310533,0
4.6698,82.326,34.123,862.039,-0.536,8.090,-640.899,3.310533,0
4.6747,82.326,45.508,843.570,0.046,4.570,-604.328,3.310533,0
4.6797,82.326,51.113,817.714,-0.560,1.050,-605.475,3.410878,1
4.6847,92.151,56.476,764.154,-1.034,357.890,-565.509,3.410878,0
4.6907,92.151,62.147,722.598,-0.311,354.730,-546.063,3.410878,0
4.6957,92.151,62.147,722.598,-0.311,351.910,-506.715,3.410878,0
4.7007,92.151,71.048,619.172,-1.009,349.450,-458.245,3.236661,1
4.7057,95.976,74.917,555.454,-1.000,349.450,-458.245,3.236661,0
4.7107,95.976,78.367,500.971,-0.677,346.990,-429.714,3.236661,0
4.7157,95.976,81.466,443.717,-0.760,345.230,-364.916,3.236661,0
4.7207,95.976,84.170,395.698,-0.868,344.180,-269.567,2.902117,1
4.7257,93.801,84.170,395.698,-0.868,343.120,-223.268,2.902117,0
4.7307,93.801,88.544,273.802,-0.801,342.420,-169.822,2.902117,0
4.7357,93.801,90.148,220.242,-0.951,342.420,-169.822,2.902117,0
4.7407,93.801,90.148,220.242,-0.951,342.420,-84.911,2.475143,1
4.7457,85.626,91.401,163.912,-0.602,342.420,-42.456,2.475143,0
4.7507,85.626,92.764,16.160,-1.781,342.770,9.293,2.475143,0
4.7557,85.626,92.764,16.160,-1.781,344.180,122.244,2.475143,0
4.7607,85.626,92.060,-76.184,-0.361,346.640,265.885,2.642953,1
4.7657,71.451,91.445,-97.424,-0.220,346.640,265.885,2.642953,0
4.7707,71.451,90.522,-172.223,-1.524,348.750,305.495,2.642953,0
4.7757,71.451,89.115,-228.553,-0.992,351.210,361.264,2.642953,0
4.7817,71.451,87.159,-270.109,-0.610,354.380,445.058,2.647395,1
4.7867,52.948,85.313,-282.114,-0.087,357.540,484.828,2.647395,0
4.7917,52.948,83.137,-368.918,-1.897,1.050,535.900,2.647395,0
4.7967,52.948,83.137,-368.918,-1.897,4.920,590.849,2.647395,0
4.8018,52.948,77.378,-461.263,-0.577,4.920,590.849,1.831856,1
4.8067,36.637,77.378,-461.263,-0.577,9.490,654.270,1.831856,0
4.8117,36.637,74.235,-476.038,-0.129,13.710,701.358,1.831856,0
4.8167,36.637,67.180,-568.383,-0.710,18.630,759.442,1.831856,0
4.8217,36.637,63.333,-578.540,-0.361,23.550,790.086,0.445301,1
4.8267,14.326,59.465,-570.229,0.021,28.830,836.396,0.445301,0
4.8320,14.326,55.509,-623.789,-1.291,34.100,856.514,0.445301,0
4.8367,14.326,51.091,-680.120,-0.726,34.100,856.514,0.445301,0
4.8417,14.326,46.519,-689.354,-0.444,39.380,872.454,-1.195232,1
4.8467,-13.984,41.948,-689.354,0.262,45.350,933.426,-1.195232,0
4.8517,-13.984,37.068,-763.230,-2.005,50.980,935.910,-1.195232,0
4.8567,-13.984,31.595,-823.254,-0.901,56.950,962.764,-1.195232,0
4.8618,-13.984,31.595,-823.254,-0.901,56.950,962.764,-2.216960,1
4.8677,-43.984,25.969,-846.341,-0.444,63.630,1002.844,-2.216960,0
4.8727,-43.984,19.331,-846.341,0.162,70.310,1072.742,-2.216960,0
4.8777,-43.984,7.220,-965.465,-1.133,76.990,1118.771,-2.216960,0
4.8827,-43.984,7.220,-965.465,-1.133,83.670,1116.057,-3.250708,1
4.8877,-67.984,-5.857,-971.930,0.179,90.350,1115.446,-3.250708,0
4.8927,-67.984,-5.857,-971.930,0.179,96.330,1052.087,-3.250708,0
4.8977,-67.984,-19.177,-1017.178,-0.461,96.330,1052.087,-3.250708,0
4.9027,-67.984,-25.991,-1016.255,-0.021,102.300,1018.953,-5.256800,1
4.9077,-97.984,-25.991,-1016.255,-0.021,107.930,974.834,-5.256800,0
4.9127,-97.984,-39.222,-1002.403,-1.059,112.850,908.424,-5.256800,0
4.9177,-97.984,-46.080,-1041.188,-0.693,116.720,774.678,-5.256800,0
4.9227,-97.984,-53.003,-1035.647,-0.195,120.230,679.304,-6.036853,1
4.9277,-121.984,-53.003,-1035.647,-0.195,120.230,679.304,-6.036853,0
4.9328,-121.984,-66.608,-1021.796,-0.693,123.050,569.654,-6.036853,0
4.9377,-121.984,-73.510,-1043.958,-0.336,124.800,434.307,-6.036853,0
4.9427,-121.984,-73.510,-1043.958,-0.336,126.210,334.400,-4.856465,1
4.9477,-139.984,-87.203,-979.317,0.926,126.560,196.386,-4.856465,0
4.9527,-139.984,-93.709,-961.772,0.046,126.560,98.193,-4.856465,0
4.9587,-139.984,-93.709,-961.772,0.046,126.210,19.671,-4.856465,0
4.9637,-139.984,-101.094,-935.915,0.477,126.210,19.671,-3.196185,1
4.9687,-151.984,-112.809,-820.484,1.050,124.800,-101.027,-3.196185,0
4.9737,-151.984,-112.809,-820.484,1.050,123.050,-206.234,-3.196185,0
4.9787,-151.984,-123.051,-742.914,0.536,120.590,-306.874,-3.196185,0
4.9837,-151.984,-127.799,-691.201,1.017,118.120,-359.862,-1.185755,1
4.9887,-157.984,-132.085,-617.325,1.000,115.310,-413.496,-1.185755,0
4.9938,-157.984,-135.997,-575.770,0.378,115.310,-413.496,-1.185755,0
4.9987,-157.984,-139.580,-520.363,0.610,112.150,-466.561,-1.185755,0
5.0037,-157.984,-142.833,-467.727,0.710,108.630,-531.746,-1.363103,1
5.0087,-157.984,-145.712,-411.396,0.643,105.470,-529.276,-1.363103,0
5.0137,-157.984,-148.196,-348.602,0.859,101.600,-586.740,-1.363103,0
5.0187,-157.984,-148.196,-348.602,0.859,98.090,-585.774,-1.363103,0
5.0238,-157.984,-152.130,-256.257,0.403,98.090,-585.774,-1.994348,1
5.0288,-151.984,-153.603,-205.467,0.735,93.520,-647.357,-1.994348,0
5.0338,-151.984,-154.724,-142.673,1.216,89.300,-704.908,-1.994348,0
5.0387,-151.984,-155.317,-55.869,1.050,85.080,-705.509,-1.994348,0
5.0437,-151.984,-155.405,7.849,0.560,79.800,-793.012,-3.288649,1
5.0497,-139.984,-155.163,44.787,0.237,74.880,-800.445,-3.288649,0
5.0547,-139.984,-154.614,106.658,1.291,69.260,-872.965,-3.288649,0
5.0597,-139.984,-153.647,159.295,1.025,69.260,-872.965,-3.288649,0
5.0647,-139.984,-152.438,187.922,0.519,62.930,-957.397,-5.024816,1
5.0697,-121.984,-151.075,208.238,0.378,56.950,-982.930,-5.024816,0
5.0747,-121.984,-149.317,296.889,1.656,50.620,-1022.224,-5.024816,0
5.0797,-121.984,-147.031,367.994,1.142,43.590,-1097.711,-5.024816,0
5.0847,-121.984,-144.437,401.238,0.619,36.210,-1158.362,-5.610332,1
5.0898,-109.984,-141.668,417.860,0.054,36.210,-1158.362,-5.610332,0
5.0947,-109.984,-138.745,455.722,0.735,28.120,-1238.327,-5.610332,0
5.0997,-109.984,-138.745,455.722,0.735,20.740,-1254.652,-5.610332,0
5.1047,-109.984,-132.195,496.354,-0.037,12.660,-1300.090,-5.198041,1
5.1097,-103.961,-128.920,482.502,-0.353,4.570,-1323.926,-5.198041,0
5.1147,-103.961,-128.920,482.502,-0.353,356.840,-1302.114,-5.198041,0
5.1197,-103.961,-122.612,455.722,-0.245,356.840,-1302.114,-5.198041,0
5.1247,-103.961,-119.601,435.406,-0.353,348.400,-1346.512,-4.275897,1
5.1297,-91.937,-116.809,393.851,-0.353,340.660,-1317.280,-4.275897,0
5.1357,-91.937,-113.776,395.698,0.486,332.930,-1311.133,-4.275897,0
5.1408,-91.937,-113.776,395.698,0.486,325.550,-1269.829,-4.275897,0
5.1457,-91.937,-108.523,385.540,-0.129,318.520,-1209.841,-2.799762,1
5.1508,-73.914,-105.973,377.229,-0.311,311.130,-1232.316,-2.799762,0
5.1558,-73.914,-103.358,416.014,1.291,311.130,-1232.316,-2.799762,0
5.1607,-73.914,-103.358,416.014,1.291,304.100,-1195.042,-2.799762,0
5.1657,-73.914,-97.270,468.650,0.477,296.720,-1219.252,-1.783610,1
5.1707,-49.890,-94.105,477.885,0.195,289.690,-1196.085,-1.783610,0
5.1757,-49.890,-90.610,559.148,1.947,282.660,-1184.594,-1.783610,0
5.1807,-49.890,-86.588,622.866,1.167,275.980,-1148.924,-1.783610,0
5.1858,-49.890,-86.588,622.866,1.167,275.980,-1148.924,-1.446148,1
5.1907,-28.923,-82.280,658.880,0.286,269.300,-1106.478,-1.446148,0
5.1957,-28.923,-77.906,652.416,0.062,262.970,-1106.272,-1.446148,0
5.2007,-28.923,-73.334,708.747,1.457,256.640,-1079.870,-1.446148,0
5.2058,-28.923,-63.311,764.154,0.278,251.020,-1007.807,-2.149009,1
5.2108,-13.956,-58.146,754.919,-0.262,245.740,-941.331,-2.149009,0
5.2158,-13.956,-53.091,757.689,0.369,245.740,-941.331,-2.149009,0
5.2207,-13.956,-53.091,757.689,0.369,241.170,-848.893,-2.149009,0
5.2267,-13.956,-47.992,752.149,0.087,236.950,-781.439,-0.460157,1
5.2317,-4.989,-37.442,691.201,-0.702,233.440,-683.488,-0.460157,0
5.2367,-4.989,-32.980,663.498,-0.477,230.620,-577.065,-0.460157,0
5.2417,-4.989,-28.738,615.478,-0.685,227.460,-551.565,-0.460157,0
5.2467,-4.989,-28.738,615.478,-0.685,225.000,-478.288,-0.331350,1
5.2518,-2.022,-21.199,516.669,-0.901,225.000,-478.288,-0.331350,0
5.2568,-2.022,-18.012,463.109,-0.693,222.190,-469.967,-0.331350,0
5.2617,-2.022,-15.133,413.243,-0.776,219.380,-475.405,-0.331350,0
5.2667,-2.022,-15.133,413.243,-0.776,216.910,-442.965,0.306513,1
5.2717,6.130,-12.605,357.836,-0.884,214.100,-454.697,0.306513,0
5.2767,6.130,-8.473,284.884,-0.004,211.640,-433.174,0.306513,0
5.2817,6.130,-6.561,279.343,-0.120,211.640,-433.174,0.306513,0
5.2867,6.130,-4.737,273.802,0.012,208.830,-448.824,0.936709,1
5.2917,18.734,-3.000,259.951,-0.328,206.370,-430.804,0.936709,0
5.2967,18.734,-1.242,275.649,0.884,203.550,-450.398,0.936709,0
5.3017,18.734,0.758,296.889,0.328,201.450,-400.756,0.936709,0
5.3067,18.734,2.890,319.975,0.369,199.690,-345.470,1.799851,1
5.3128,35.997,5.374,321.822,0.129,197.930,-320.521,1.799851,0
5.3178,35.997,5.374,321.822,0.129,197.930,-320.521,1.799851,0
5.3227,35.997,7.704,373.535,1.183,196.170,-304.630,1.799851,0
5.3277,35.997,13.374,450.181,0.336,195.120,-241.194,2.621013,1
5.3328,52.420,16.386,450.181,0.129,194.770,-149.844,2.621013,0
5.3378,52.420,19.573,500.047,1.266,194.060,-134.032,2.621013,0
5.3427,52.420,23.089,538.832,0.693,194.060,-67.016,2.621013,0
5.3478,52.420,26.760,552.684,0.137,194.060,-67.016,2.958466,1
5.3527,62.843,26.760,552.684,0.137,194.060,-33.508,2.958466,0
5.3577,62.843,30.430,544.373,-0.278,194.770,45.730,2.958466,0
5.3627,62.843,34.101,550.837,0.220,195.470,81.265,2.958466,0
5.3677,62.843,37.771,548.067,-0.021,196.170,98.610,2.540027,1
5.3728,67.267,41.420,537.909,-0.195,197.230,137.680,2.540027,0
5.3780,67.267,44.915,509.282,-0.502,197.930,126.850,2.540027,0
5.3828,67.267,51.267,448.334,-0.536,197.930,126.850,2.540027,0
5.3878,67.267,54.146,406.779,-0.768,198.980,151.499,1.942497,1
5.3928,65.690,56.674,355.989,-0.868,199.690,135.133,1.942497,0
5.3978,65.690,58.850,298.736,-0.627,200.390,125.754,1.942497,0
5.4037,65.690,60.850,235.941,-0.868,200.740,91.732,1.942497,0
5.4087,65.690,62.234,189.769,-0.369,201.090,75.414,1.285945,1
5.4138,58.113,63.311,151.907,-0.610,201.090,75.414,1.285945,0
5.4188,58.113,63.927,58.639,-1.781,201.090,37.707,1.285945,0
5.4237,58.113,63.949,-18.931,-1.183,201.090,18.853,1.285945,0
5.4288,58.113,63.641,-60.486,-0.726,200.390,-49.013,0.809026,1
5.4338,44.536,63.641,-60.486,-0.726,198.980,-142.137,0.809026,0
