time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated
5.9818,96.908,62.850,671.809,-0.560,204.960,-219.717,4.785503,0
5.9868,96.908,67.180,641.335,-0.253,204.260,-168.095,4.785503,0
5.9917,96.908,71.400,621.019,-0.270,203.550,-143.154,4.785503,0
5.9967,96.908,71.400,621.019,-0.270,202.850,-129.862,5.059227,1
6.0018,101.185,79.181,543.449,-0.726,202.850,-129.862,5.059227,0
6.0067,101.185,79.181,543.449,-0.726,202.850,-64.931,5.059227,0
6.0117,101.185,82.587,496.354,-0.502,202.150,-91.601,5.059227,0
6.0167,101.185,88.500,398.468,-0.602,201.450,-104.184,5.066525,1
6.0218,101.331,91.005,344.908,-0.776,200.740,-111.558,5.066525,0
6.0267,101.331,93.181,302.429,-0.868,199.690,-142.249,5.066525,0
6.0317,101.331,95.006,250.716,-0.544,199.690,-142.249,5.066525,0
6.0378,101.331,95.006,250.716,-0.544,198.630,-159.166,5.472403,1
6.0428,107.476,97.907,162.065,-0.519,196.880,-218.358,5.472403,0
6.0478,107.476,98.918,150.060,0.170,195.470,-234.501,5.472403,0
6.0528,107.476,99.951,150.984,-0.071,194.060,-234.528,5.472403,0
6.0578,107.476,100.940,149.137,0.087,192.300,-264.193,6.375269,1
6.0628,119.622,101.907,135.285,0.154,190.900,-248.581,6.375269,0
6.0678,119.622,102.962,177.764,0.909,190.900,-248.581,6.375269,0
6.0728,119.622,104.325,219.319,0.826,189.490,-239.749,6.375269,0
6.0778,119.622,105.885,232.247,0.461,188.440,-209.292,6.743362,1
6.0828,134.867,107.556,250.716,0.203,187.730,-163.677,6.743362,0
6.0878,134.867,109.468,314.434,1.333,187.030,-140.138,6.743362,0
6.0927,134.867,111.820,362.454,0.917,186.680,-99.286,6.743362,0
6.0978,134.867,114.369,394.774,0.494,186.680,-99.286,6.949852,1
6.1028,144.112,117.051,399.391,-0.021,186.680,-49.643,6.949852,0
6.1078,144.112,119.776,419.707,0.552,187.030,5.888,6.949852,0
6.1127,144.112,122.700,440.023,0.295,187.380,32.150,6.949852,0
6.1177,144.112,122.700,440.023,0.295,188.090,75.278,7.023269,1
6.1238,147.357,128.964,412.320,-0.187,188.790,94.484,7.023269,0
6.1288,147.357,131.623,392.927,-0.120,189.840,136.945,7.023269,0
6.1338,147.357,134.151,366.147,-0.378,189.840,136.945,7.023269,0
6.1387,147.357,134.151,366.147,-0.378,190.200,98.088,6.995536,1
6.1438,144.602,138.547,295.965,-0.303,190.550,78.634,6.995536,0
6.1487,144.602,140.305,244.252,-0.934,190.900,68.490,6.995536,0
6.1537,144.602,141.712,193.462,-0.486,191.250,63.320,6.995536,0
6.1587,144.602,141.712,193.462,-0.486,191.250,31.660,6.855189,1
6.1638,137.104,143.602,106.658,-0.652,191.250,31.660,6.855189,0
6.1687,137.104,143.932,6.002,-1.615,190.900,-13.009,6.855189,0
6.1738,137.104,143.690,-49.404,-0.843,190.200,-65.542,6.855189,0
6.1788,137.104,143.228,-79.878,-0.668,188.440,-179.270,6.670091,1
6.1837,133.402,143.228,-79.878,-0.668,187.030,-207.650,6.670091,0
6.1887,133.402,141.954,-113.122,-0.419,185.270,-250.053,6.670091,0
6.1937,133.402,141.954,-113.122,-0.419,185.270,-250.053,6.670091,0
6.1988,133.402,140.239,-134.362,-0.336,183.870,-240.752,6.505092,1
6.2038,130.102,139.294,-141.749,-0.170,182.110,-267.848,6.505092,0
6.2087,130.102,138.371,-139.902,-0.095,180.350,-280.767,6.505092,0
6.2137,130.102,137.404,-150.984,-0.162,178.590,-287.298,6.505092,0
6.2197,130.102,136.239,-151.907,-0.187,176.480,-317.042,6.423430,1
6.2248,128.469,135.294,-138.056,0.104,175.080,-276.842,6.423430,0
6.2298,128.469,134.393,-129.745,0.004,175.080,-276.842,6.423430,0
6.2348,128.469,133.535,-128.821,-0.137,173.320,-281.824,6.423430,0
6.2398,128.469,132.722,-115.893,-0.095,171.560,-290.751,6.285987,1
6.2448,125.720,131.975,-110.352,0.120,169.800,-292.223,6.285987,0
6.2497,125.720,131.975,-110.352,0.120,168.050,-291.760,6.285987,0
6.2547,125.720,130.590,-104.811,-0.129,166.290,-292.725,6.285987,0
6.2598,125.720,129.909,-94.653,-0.212,166.290,-292.725,6.241032,1
6.2648,124.821,129.249,-89.113,-0.054,164.530,-285.124,6.241032,0
6.2698,124.821,128.634,-88.189,0.029,162.770,-297.611,6.241032,0
6.2747,124.821,128.085,-91.883,0.087,161.020,-295.472,6.241032,0
6.2797,124.821,128.085,-91.883,0.087,159.260,-294.212,6.213732,1
6.2848,124.275,127.557,-76.184,0.079,157.150,-322.672,6.213732,0
6.2898,124.275,126.656,-54.022,-0.154,157.150,-322.672,6.213732,0
6.2948,124.275,126.304,-50.328,-0.095,155.390,-305.302,6.213732,0
6.3008,124.275,125.997,-37.400,-0.104,153.280,-331.425,6.153477,1
6.3057,123.070,125.997,-37.400,-0.104,151.170,-340.399,6.153477,0
6.3108,123.070,125.557,-35.553,-0.253,149.060,-347.611,6.153477,0
6.3157,123.070,125.293,-48.481,-0.095,146.600,-379.875,6.153477,0
6.3207,123.070,125.029,-38.323,0.012,144.140,-393.579,6.046158,1
6.3258,120.923,124.744,-36.476,0.120,144.140,-393.579,6.046158,0
6.3307,120.923,124.744,-36.476,0.120,141.680,-399.394,6.046158,0
6.3357,120.923,123.974,-63.256,-0.170,138.870,-436.381,6.046158,0
6.3407,120.923,123.579,-60.486,-0.170,135.700,-483.374,5.737442,1
6.3458,114.749,123.579,-60.486,-0.170,132.540,-504.478,5.737442,0
6.3507,114.749,123.227,-52.175,-0.170,129.380,-515.793,5.737442,0
6.3557,114.749,122.788,-73.414,-0.760,129.380,-515.793,5.737442,0
6.3608,114.749,121.447,-111.276,-0.187,125.510,-574.122,5.364058,1
6.3658,107.281,120.656,-124.204,-0.253,121.640,-613.635,5.364058,0
6.3708,107.281,119.754,-152.831,-0.868,117.420,-659.407,5.364058,0
6.3757,107.281,119.754,-152.831,-0.868,112.850,-711.081,5.364058,0
6.3808,107.281,117.381,-191.616,-0.353,107.930,-764.473,4.640769,1
6.3858,93.813,116.084,-198.080,-0.253,107.930,-764.473,4.640769,0
6.3907,93.813,116.084,-198.080,-0.253,103.010,-786.037,4.640769,0
6.3967,93.813,114.589,-244.252,-1.117,97.730,-841.482,4.640769,0
6.4018,93.813,110.369,-317.205,-0.428,91.760,-920.829,3.597028,1
6.4067,74.346,110.369,-317.205,-0.428,85.780,-957.442,3.597028,0
6.4117,74.346,108.237,-319.051,0.029,79.450,-1007.385,3.597028,0
6.4169,74.346,102.874,-465.880,-1.175,73.480,-1001.691,3.597028,0
6.4219,74.346,102.874,-465.880,-1.175,73.480,-1001.691,2.488138,1
6.4268,49.763,99.643,-495.430,-0.660,66.800,-1010.924,2.488138,0
6.4318,49.763,96.346,-495.430,-0.286,60.470,-1084.629,2.488138,0
6.4367,49.763,92.676,-591.469,-2.088,54.140,-1072.409,2.488138,0
6.4418,49.763,83.840,-699.512,-0.469,48.160,-1034.780,1.105177,1
6.4468,22.104,79.225,-696.742,-0.095,42.540,-985.502,1.105177,0
6.4520,22.104,74.279,-784.469,-1.814,36.910,-955.092,1.105177,0
6.4567,22.104,68.762,-849.111,-1.017,36.910,-955.092,1.105177,0
6.4618,22.104,62.916,-871.274,-0.486,31.990,-893.216,0.348420,1
6.4668,0.444,57.069,-875.891,0.087,27.070,-856.574,0.348420,0
6.4718,0.444,51.091,-902.671,-0.834,23.550,-721.819,0.348420,0
6.4768,0.444,44.915,-926.681,-0.295,19.340,-707.212,0.348420,0
6.4828,0.444,44.915,-926.681,-0.295,15.820,-648.470,1.162799,1
6.4878,-15.215,31.815,-877.738,0.909,15.820,-648.470,1.162799,0
6.4927,-15.215,31.815,-877.738,0.909,12.660,-584.102,1.162799,0
6.4978,-15.215,20.342,-842.647,0.120,9.140,-592.092,1.162799,0
6.5028,-15.215,14.869,-809.403,0.751,5.620,-589.276,1.877692,1
6.5078,-24.874,9.726,-743.838,0.951,2.110,-586.611,1.877692,0
6.5128,-24.874,4.934,-710.594,0.536,358.240,-613.580,1.877692,0
6.5177,-24.874,0.407,-669.962,0.453,358.240,-613.580,1.877692,0
6.5228,-24.874,-3.813,-614.555,0.801,353.670,-684.902,3.027784,1
6.5278,-28.533,-3.813,-614.555,0.801,348.750,-753.309,3.027784,0
6.5328,-28.533,-11.001,-487.119,0.810,343.480,-818.573,3.027784,0
6.5378,-28.533,-14.078,-442.794,0.859,337.850,-878.576,3.027784,0
6.5428,-28.533,-16.825,-389.234,0.735,331.880,-936.436,2.964425,1
6.5478,-26.193,-19.199,-340.291,0.627,331.880,-936.436,2.964425,0
6.5528,-26.193,-21.199,-269.185,1.092,325.900,-961.663,2.964425,0
6.5578,-26.193,-22.826,-214.702,0.594,319.220,-1042.020,2.964425,0
6.5628,-26.193,-24.078,-172.223,0.826,312.890,-1049.720,2.478316,1
6.5688,-17.852,-25.155,-123.280,0.643,305.860,-1109.532,2.478316,0
6.5738,-17.852,-25.485,-6.926,1.623,299.180,-1101.455,2.478316,0
6.5788,-17.852,-25.243,53.098,0.884,292.500,-1119.087,2.478316,0
6.5838,-17.852,-25.243,53.098,0.884,292.500,-1119.087,1.653826,1
6.5888,-3.511,-24.100,103.888,0.511,285.470,-1104.856,1.653826,0
6.5938,-3.511,-23.177,169.453,1.457,279.140,-1122.528,1.653826,0
6.5987,-3.511,-23.177,169.453,1.457,272.810,-1087.539,1.653826,0
6.6038,-3.511,-20.078,268.262,0.652,266.480,-1071.370,0.657834,1
6.6088,13.157,-20.078,268.262,0.652,260.860,-1004.631,0.657834,0
6.6138,13.157,-18.210,287.654,0.428,260.860,-1004.631,0.657834,0
6.6188,13.157,-16.012,366.147,1.449,255.590,-932.940,0.657834,0
6.6238,13.157,-10.363,451.105,0.544,250.310,-913.149,0.954726,1
6.6288,23.824,-7.308,452.028,0.270,245.390,-867.904,0.954726,0
6.6338,23.824,-4.165,483.425,0.801,241.520,-756.705,0.954726,0
6.6387,23.824,-4.165,483.425,0.801,237.300,-730.221,0.954726,0
6.6438,23.824,-0.824,502.818,0.461,237.300,-730.221,1.121767,1
6.6488,28.492,5.923,487.119,-0.120,233.790,-650.544,1.121767,0
6.6548,28.492,9.572,461.263,-0.129,230.980,-565.359,1.121767,0
6.6598,28.492,12.539,433.559,-0.237,228.160,-517.241,1.121767,0
6.6648,28.492,15.309,397.545,-0.527,225.700,-464.018,1.136620,1
6.6698,27.160,17.770,353.219,-0.751,223.240,-436.919,1.136620,0
6.6748,27.160,19.902,300.582,-0.959,220.430,-451.935,1.136620,0
6.6798,27.160,21.705,252.563,-0.760,220.430,-451.935,1.136620,0
6.6848,27.160,23.177,203.620,-0.793,217.970,-427.125,0.954824,1
6.6898,19.828,23.177,203.620,-0.793,215.160,-452.294,0.954824,0
6.6948,19.828,24.342,155.601,-0.635,212.340,-461.064,0.954824,0
6.6998,19.828,25.177,-14.313,-0.893,209.180,-495.045,0.954824,0
6.7048,19.828,24.870,-52.175,-0.511,206.020,-510.178,1.504674,1
6.7098,18.495,24.408,-74.338,-0.353,206.020,-510.178,1.504674,0
6.7148,18.495,23.859,-85.419,-0.469,202.150,-571.524,1.504674,0
6.7197,18.495,23.859,-85.419,-0.469,198.630,-584.713,1.504674,0
6.7248,18.495,22.694,-90.960,-0.112,195.120,-584.630,2.768209,1
6.7298,23.163,22.100,-81.725,-0.012,191.600,-586.027,2.768209,0
6.7348,23.163,21.639,-54.945,0.785,188.440,-553.195,2.768209,0
6.7397,23.163,21.639,-54.945,0.785,188.440,-553.195,2.768209,0
6.7458,23.163,21.463,-6.002,0.560,185.270,-538.977,4.055555,1
6.7508,33.831,21.617,24.471,0.286,182.810,-473.873,4.055555,0
6.7558,33.831,21.617,24.471,0.286,180.350,-445.902,4.055555,0
6.7607,33.831,21.946,75.261,1.308,177.890,-427.945,4.055555,0
6.7658,33.831,23.639,155.601,0.369,175.780,-390.348,4.879220,1
6.7708,50.498,24.716,171.300,0.403,174.020,-341.349,4.879220,0
6.7758,50.498,26.144,245.176,1.673,174.020,-341.349,4.879220,0
6.7808,50.498,26.144,245.176,1.673,172.620,-285.951,4.879220,0
6.7858,50.498,28.101,312.587,1.125,171.560,-232.538,5.324459,1
6.7908,73.166,30.364,349.525,0.477,170.510,-203.886,5.324459,0
6.7958,73.166,35.618,467.727,2.163,169.800,-161.122,5.324459,0
6.8008,73.166,39.112,548.990,1.216,169.800,-80.561,5.324459,0
6.8058,73.166,42.915,581.311,0.552,169.800,-80.561,5.938013,1
6.8108,101.834,46.827,591.469,0.054,169.800,-40.281,5.938013,0
6.8158,101.834,51.223,700.436,2.387,169.800,-20.140,5.938013,0
6.8208,101.834,56.322,786.316,1.241,170.160,19.923,5.938013,0
6.8258,101.834,61.795,815.867,0.544,171.560,126.301,6.420432,1
6.8318,128.409,68.191,814.020,-0.087,172.620,150.422,6.420432,0
6.8368,128.409,73.862,874.967,1.515,174.020,193.733,6.420432,0
6.8418,128.409,73.862,874.967,1.515,174.020,193.733,6.420432,0
6.8468,128.409,86.258,945.149,0.170,175.080,183.779,7.226599,1
6.8518,148.984,86.258,945.149,0.170,176.840,239.824,7.226599,0
6.8568,148.984,98.720,940.532,0.718,178.590,265.531,7.226599,0
6.8618,148.984,105.050,947.920,0.311,180.000,251.518,7.226599,0
6.8668,148.984,111.336,934.992,-0.270,181.760,271.832,7.371138,1
6.8718,163.558,117.425,897.130,-0.934,181.760,271.832,7.371138,0
6.8768,163.558,117.425,897.130,-0.934,183.160,251.049,7.371138,0
6.8818,163.558,128.942,841.723,-0.270,184.220,215.226,7.371138,0
6.8868,163.558,134.349,799.245,-0.843,185.620,223.647,7.479589,1
6.8918,172.133,134.349,799.245,-0.843,186.680,200.662,7.479589,0
6.8967,172.133,139.404,729.986,-1.200,187.730,187.830,7.479589,0
6.9018,172.133,148.437,633.947,-0.594,187.730,187.830,7.479589,0
6.9068,172.133,152.460,581.311,-0.851,188.440,151.563,7.194429,1
6.9118,174.708,156.108,513.899,-1.142,188.440,75.781,7.194429,0
6.9168,174.708,159.317,458.492,-0.901,188.790,67.369,7.194429,0
6.9218,174.708,162.153,404.932,-0.735,188.440,4.537,7.194429,0
6.9268,174.708,164.680,346.755,-0.702,188.090,-26.455,6.867753,1
6.9328,171.283,167.098,290.425,-0.801,187.030,-102.789,6.867753,0
6.9378,171.283,167.098,290.425,-0.801,187.030,-102.789,6.867753,0
6.9428,171.283,168.768,228.553,-0.926,185.620,-166.004,6.867753,0
6.9478,171.283,170.944,121.433,-0.643,183.870,-232.789,6.433893,1
6.9528,161.858,171.516,68.797,-0.536,182.110,-263.618,6.433893,0
6.9578,161.858,171.516,-39.247,-1.274,179.650,-335.619,6.433893,0
6.9628,161.858,171.010,-97.424,-0.693,176.480,-432.185,6.433893,0
6.9678,161.858,171.010,-97.424,-0.693,176.480,-432.185,5.992577,1
6.9728,146.433,169.384,-134.362,-0.411,172.970,-491.229,5.992577,0
6.9778,146.433,168.175,-209.161,-1.441,169.450,-558.409,5.992577,0
6.9828,146.433,166.504,-279.343,-1.158,165.590,-600.682,5.992577,0
6.9878,146.433,164.526,-308.894,-0.419,161.020,-682.610,5.457572,1
6.9928,125.008,162.372,-323.669,-0.386,156.450,-721.088,5.457572,0
6.9979,125.008,159.823,-428.942,-2.146,156.450,-721.088,5.457572,0
7.0028,125.008,156.614,-495.430,-1.175,151.170,-793.970,5.457572,0
7.0078,125.008,156.614,-495.430,-1.175,145.200,-902.785,4.470201,1
7.0138,97.583,148.899,-537.909,-0.195,138.870,-981.289,4.470201,0
7.0188,97.583,148.899,-537.909,-0.195,132.190,-1045.509,4.470201,0
7.0238,97.583,140.195,-725.369,-1.258,124.450,-1153.913,4.470201,0
7.0288,97.583,135.184,-765.077,-0.544,116.370,-1261.697,3.771464,1
7.0338,75.429,130.107,-757.689,-0.120,116.370,-1261.697,3.771464,0
7.0388,75.429,124.854,-813.096,-1.349,107.230,-1381.932,3.771464,0
7.0438,75.429,124.854,-813.096,-1.349,97.730,-1497.259,3.771464,0
7.0488,75.429,119.205,-857.422,-0.893,88.240,-1537.072,2.124038,1
7.0538,47.276,107.754,-845.417,0.428,78.050,-1622.758,2.124038,0
7.0588,47.276,107.754,-845.417,0.428,67.850,-1657.981,2.124038,0
7.0638,47.276,95.775,-941.456,-0.909,67.850,-1657.981,2.124038,0
7.0688,47.276,95.775,-941.456,-0.909,58.360,-1604.523,0.640656,1
7.0738,17.276,83.159,-934.992,0.253,48.520,-1635.497,0.640656,0
7.0788,17.276,76.807,-978.394,-1.465,39.380,-1587.424,0.640656,0
7.0838,17.276,70.037,-1031.954,-0.884,30.230,-1557.123,0.640656,0
7.0888,17.276,63.026,-1040.265,-0.303,22.500,-1415.343,-0.714393,1
7.0938,-12.724,56.014,-1021.796,0.428,22.500,-1415.343,-0.714393,0
7.0988,-12.724,49.025,-1056.887,-1.225,14.770,-1344.405,-0.714393,0
7.1048,-12.724,49.025,-1056.887,-1.225,7.030,-1333.883,-0.714393,0
7.1098,-12.724,33.310,-1094.748,-0.004,0.000,-1252.875,0.407271,1
7.1148,-36.724,26.057,-1068.892,0.585,353.320,-1181.216,0.407271,0
7.1198,-36.724,19.023,-1056.887,-0.477,345.590,-1234.714,0.407271,0
7.1248,-36.724,11.968,-1056.887,-0.071,337.850,-1262.918,0.407271,0
7.1299,-36.724,4.956,-1043.958,0.411,337.850,-1262.918,1.815018,1
7.1348,-54.724,4.956,-1043.958,0.411,329.770,-1260.375,1.815018,0
7.1398,-54.724,-1.813,-999.633,0.959,321.330,-1377.102,1.815018,0
7.1448,-54.724,-8.319,-970.083,0.170,312.190,-1458.040,1.815018,0
7.1498,-54.724,-20.803,-905.441,0.776,302.340,-1545.831,0.884940,1
7.1548,-66.724,-26.584,-845.417,1.025,292.500,-1595.392,0.884940,0
7.1598,-66.724,-26.584,-845.417,1.025,292.500,-1595.392,0.884940,0
7.1648,-66.724,-37.090,-754.919,0.668,282.300,-1631.063,0.884940,0
7.1698,-66.724,-41.948,-710.594,1.050,272.460,-1648.733,-0.660585,1
7.1748,-72.724,-41.948,-710.594,1.050,262.270,-1677.238,-0.660585,0
7.1798,-72.724,-50.388,-592.392,0.726,253.120,-1595.507,-0.660585,0
7.1848,-72.724,-54.080,-533.291,0.909,244.340,-1523.588,-0.660585,0
7.1898,-72.724,-54.080,-533.291,0.909,244.340,-1523.588,-1.244832,1
7.1958,-72.724,-57.399,-485.272,0.984,236.250,-1400.705,-1.244832,0
7.2008,-72.724,-60.784,-412.320,1.025,228.520,-1365.841,-1.244832,0
7.2058,-72.724,-65.400,-296.889,0.760,221.130,-1322.572,-1.244832,0
7.2108,-72.724,-65.400,-296.889,0.760,214.450,-1214.231,-0.922805,1
7.2158,-66.724,-68.609,-201.773,0.643,208.120,-1137.207,-0.922805,0
7.2208,-66.724,-69.685,-140.826,1.291,202.150,-1065.508,-0.922805,0
7.2258,-66.724,-69.685,-140.826,1.291,202.150,-1065.508,-0.922805,0
7.2308,-66.724,-70.191,-41.093,1.167,196.880,-965.979,-0.451813,1
7.2358,-54.724,-70.015,35.553,0.419,192.300,-867.748,-0.451813,0
7.2408,-54.724,-69.488,109.429,1.200,187.730,-816.370,-0.451813,0
7.2458,-54.724,-68.543,161.142,0.785,183.870,-730.030,-0.451813,0
7.2508,-54.724,-67.334,188.845,0.702,180.350,-658.144,0.365702,1
7.2558,-36.724,-65.927,210.085,0.203,180.350,-658.144,0.365702,0
7.2608,-36.724,-64.213,299.659,1.798,176.840,-616.467,0.365702,0
7.2658,-36.724,-61.905,360.607,0.951,174.020,-547.692,0.365702,0
7.2708,-36.724,-61.905,360.607,0.951,171.560,-479.035,1.089202,1
7.2758,-12.724,-56.454,416.014,0.220,169.100,-444.099,1.089202,0
7.2808,-12.724,-53.245,524.057,2.163,166.640,-423.793,1.089202,0
7.2868,-12.724,-53.245,524.057,2.163,165.230,-331.472,1.089202,0
7.2919,-12.724,-44.475,636.718,0.519,165.230,-331.472,2.182024,1
7.2968,17.276,-44.475,636.718,0.519,163.830,-275.295,2.182024,0
7.3019,17.276,-35.530,739.220,2.221,162.070,-294.033,2.182024,0
7.3068,17.276,-35.530,739.220,2.221,160.660,-263.616,2.182024,0
7.3118,17.276,-24.496,862.039,0.560,159.960,-190.058,3.708358,1
7.3168,47.276,-24.496,862.039,0.560,158.550,-212.850,3.708358,0
7.3222,47.276,-12.715,935.915,1.914,156.800,-249.917,3.708358,0
7.3268,47.276,-6.165,998.710,0.959,156.800,-249.917,3.708358,0
7.3318,47.276,0.648,1029.183,0.203,156.090,-185.051,5.431217,1
7.3368,77.276,7.484,1018.102,-0.336,154.340,-237.877,5.431217,0
7.3419,77.276,14.385,1055.963,1.266,152.230,-295.966,5.431217,0
7.3468,77.276,21.661,1103.059,0.776,149.770,-352.059,5.431217,0
7.3519,77.276,29.090,1116.911,0.212,149.770,-352.059,7.258588,1
7.3568,107.276,29.090,1116.911,0.212,146.600,-418.426,7.258588,0
7.3619,107.276,43.948,1106.753,0.926,143.090,-530.181,7.258588,0
7.3668,107.276,51.487,1139.074,0.627,138.520,-646.412,7.258588,0
7.3728,107.276,60.410,1137.227,-0.187,133.240,-762.389,7.834553,1
7.3778,137.276,67.839,1094.748,-0.859,126.910,-896.359,7.834553,0
7.3828,137.276,67.839,1094.748,-0.859,119.880,-1046.137,7.834553,0
7.3878,137.276,75.136,1103.059,0.843,119.880,-1046.137,7.834553,0
7.3928,137.276,90.104,1118.758,-0.179,111.450,-1211.776,6.458637,1
7.3979,161.276,97.445,1090.131,-0.743,103.010,-1280.288,6.458637,0
7.4028,161.276,97.445,1090.131,-0.743,93.520,-1489.444,6.458637,0
7.4078,161.276,104.677,1085.514,0.394,83.670,-1565.770,6.458637,0
7.4128,161.276,119.073,1067.968,-0.361,74.180,-1570.482,3.522077,1
7.4179,179.276,125.975,1012.561,-0.976,74.180,-1570.482,3.522077,0
7.4228,179.276,132.590,979.317,-0.253,64.690,-1554.484,3.522077,0
7.4278,179.276,132.590,979.317,-0.253,55.550,-1567.805,3.522077,0
7.4328,179.276,145.228,914.676,-0.793,47.110,-1482.791,-0.304822,1
7.4379,191.276,151.031,842.647,-1.241,38.670,-1446.421,-0.304822,0
7.4428,191.276,156.526,794.627,-0.693,31.290,-1330.776,-0.304822,0
7.4478,191.276,161.625,750.302,-0.577,31.290,-1330.776,-0.304822,0
7.4528,191.276,166.504,695.818,-1.059,23.910,-1267.350,-3.722116,1
7.4589,197.276,171.494,618.249,-1.000,17.230,-1171.887,-3.722116,0
7.4639,197.276,175.362,559.148,-0.519,11.250,-1121.442,-3.722116,0
7.4689,197.276,178.923,520.363,-0.660,5.270,-1060.006,-3.722116,0
7.4738,197.276,182.132,461.263,-0.726,0.000,-971.142,-4.216881,1
7.4788,197.276,182.132,461.263,-0.726,355.080,-900.096,-4.216881,0
7.4839,197.276,187.473,352.296,-0.818,355.080,-900.096,-4.216881,0
7.4888,197.276,187.473,352.296,-0.818,350.160,-841.962,-4.216881,0
7.4938,197.276,191.363,242.405,-0.552,345.940,-782.760,-1.633891,1
7.4989,191.276,192.814,199.927,-0.660,342.070,-713.053,-1.633891,0
7.5039,191.276,193.913,139.902,-1.274,338.550,-647.366,-1.633891,0
7.5089,191.276,194.484,53.098,-0.992,335.390,-588.865,-1.633891,0
7.5139,191.276,194.484,53.098,-0.992,335.390,-588.865,0.540475,1
7.5189,179.276,194.330,-42.940,-0.270,333.280,-454.714,0.540475,0
7.5239,179.276,193.803,-109.429,-1.308,331.170,-422.887,0.540475,0
7.5288,179.276,193.803,-109.429,-1.308,329.770,-328.130,0.540475,0
7.5339,179.276,191.605,-194.386,-0.453,328.710,-252.097,2.890893,1
7.5389,161.276,190.220,-210.085,-0.394,328.010,-183.143,2.890893,0
7.5448,161.276,188.176,-317.205,-1.416,327.660,-121.242,2.890893,0
7.5498,161.276,188.176,-317.205,-1.416,327.660,-121.242,2.890893,0
7.5548,161.276,185.824,-369.841,-1.125,327.660,-60.621,4.556587,1
7.5599,137.276,180.439,-415.090,-0.195,328.360,25.121,4.556587,0
7.5649,137.276,177.296,-519.440,-2.022,329.060,76.363,4.556587,0
7.5699,137.276,173.472,-591.469,-1.167,330.470,155.710,4.556587,0
7.5748,137.276,169.340,-633.947,-0.652,332.230,223.654,5.558125,1
7.5799,111.163,165.120,-633.947,-0.062,332.230,223.654,5.558125,0
7.5849,111.163,160.526,-728.139,-1.947,334.340,283.737,5.558125,0
7.5898,111.163,155.361,-800.168,-1.050,336.090,291.993,5.558125,0
7.5948,111.163,149.954,-814.943,-0.419,338.550,351.551,5.165139,1
7.5999,91.049,144.503,-813.096,0.237,341.020,381.087,5.165139,0
7.6048,91.049,138.964,-841.723,-1.042,343.480,394.494,5.165139,0
7.6099,91.049,133.184,-870.350,-0.461,343.480,394.494,5.165139,0
7.6149,91.049,127.315,-868.503,0.154,346.290,424.412,4.026153,1
7.6199,76.936,121.513,-838.029,0.685,348.400,380.824,4.026153,0
7.6249,76.936,115.952,-817.714,-0.162,350.510,380.201,4.026153,0
7.6308,76.936,115.952,-817.714,-0.162,352.270,336.949,4.026153,0
7.6359,76.936,104.523,-759.536,0.843,354.380,339.902,2.647130,1
7.6408,56.822,104.523,-759.536,0.843,355.430,259.849,2.647130,0
7.6459,56.822,95.116,-691.201,-0.286,355.430,259.849,2.647130,0
7.6508,56.822,95.116,-691.201,-0.286,356.130,186.672,2.647130,0
7.6558,56.822,90.500,-695.818,-0.286,357.190,184.197,1.101792,1
7.6608,30.709,85.884,-686.584,-0.012,358.240,179.668,1.101792,0
7.6659,30.709,76.873,-705.976,-1.524,358.950,148.414,1.101792,0
7.6708,30.709,71.905,-764.154,-0.735,0.000,162.866,1.101792,0
7.6759,30.709,66.762,-772.465,-0.394,0.000,162.866,-0.333400,1
7.6808,0.709,66.762,-772.465,-0.394,1.410,189.407,-0.333400,0
7.6859,0.709,56.234,-841.723,-1.972,2.810,222.265,-0.333400,0
7.6908,0.709,50.300,-914.676,-1.200,4.570,258.768,-0.333400,0
7.6959,0.709,44.036,-936.838,-0.361,6.680,305.107,-1.315325,1
7.7008,-26.307,44.036,-936.838,-0.361,9.490,381.073,-1.315325,0
7.7059,-26.307,37.684,-930.374,0.295,9.490,381.073,-1.315325,0
7.7118,-26.307,31.354,-972.853,-1.183,11.950,392.773,-1.315325,0
7.7168,-26.307,23.529,-1023.643,-0.710,15.120,460.013,-1.408892,1
7.7219,-47.322,10.012,-994.092,0.486,18.980,544.917,-1.408892,0
7.7269,-47.322,10.012,-994.092,0.486,22.500,584.162,-1.408892,0
7.7318,-47.322,3.440,-987.628,-0.486,26.370,613.900,-1.408892,0
7.7369,-47.322,-9.594,-961.772,0.320,30.230,626.971,-1.115540,1
7.7419,-62.337,-15.792,-910.058,0.976,30.230,626.971,-1.115540,0
7.7468,-62.337,-15.792,-910.058,0.976,34.450,663.209,-1.115540,0
7.7518,-62.337,-27.441,-847.264,0.444,39.020,718.032,-1.115540,0
7.7568,-62.337,-27.441,-847.264,0.444,43.240,709.951,-1.025630,1
7.7619,-71.352,-37.991,-739.220,1.266,47.810,735.966,-1.025630,0
7.7669,-71.352,-42.695,-694.895,0.378,51.680,688.459,-1.025630,0
7.7719,-71.352,-47.113,-638.565,0.685,51.680,688.459,-1.025630,0
7.7769,-71.352,-51.179,-586.851,1.000,55.900,693.922,-0.734619,1
7.7819,-74.368,-51.179,-586.851,1.000,59.770,641.638,-0.734619,0
7.7869,-74.368,-58.190,-466.803,0.801,63.280,647.425,-0.734619,0
